time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Location,Global Location (relative altitude),Local Location,Attitude,Velocity,GPS,Groundspeed,Airspeed,Gimbal status,Battery,EKF OK?,Last Heartbeat,Rangefinder,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017_07_18__16-42-11_630,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194343;lon=-86.2399872;alt=252.36,LocationGlobalRelative:lat=41.5194343;lon=-86.2399872;alt=2.29,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0317012481391;yaw=-3.08873319626;roll=-0.0155782103539,[0.04; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.0299999993294,0.0299999993294,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.266;current=1.0;level=90,True,0.325703974,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-24_321,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194354;lon=-86.2399844;alt=252.78,LocationGlobalRelative:lat=41.5194354;lon=-86.2399844;alt=2.71,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0328584127128;yaw=-3.0885412693;roll=-0.0164551623166,[0.04; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.243;current=0.97;level=89,True,0.204385527,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-24_420,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194354;lon=-86.2399844;alt=252.78,LocationGlobalRelative:lat=41.5194354;lon=-86.2399844;alt=2.71,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0328584127128;yaw=-3.0885412693;roll=-0.0164551623166,[0.04; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.243;current=0.97;level=89,True,0.262109314001,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-24_521,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194354;lon=-86.2399844;alt=252.78,LocationGlobalRelative:lat=41.5194354;lon=-86.2399844;alt=2.71,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0328584127128;yaw=-3.0885412693;roll=-0.0164551623166,[0.04; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.243;current=0.97;level=89,True,0.364622383,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-24_621,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194355;lon=-86.2399848;alt=252.78,LocationGlobalRelative:lat=41.5194355;lon=-86.2399848;alt=2.71,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0329127088189;yaw=-3.08861637115;roll=-0.0166057869792,[0.04; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.243;current=0.97;level=89,True,0.474292086999,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-24_720,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194355;lon=-86.2399848;alt=252.78,LocationGlobalRelative:lat=41.5194355;lon=-86.2399848;alt=2.71,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0329127088189;yaw=-3.08861637115;roll=-0.0166057869792,[0.04; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.243;current=0.97;level=89,True,0.576668043001,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-24_820,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194356;lon=-86.239985;alt=252.79,LocationGlobalRelative:lat=41.5194356;lon=-86.239985;alt=2.72,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0329145267606;yaw=-3.08848381042;roll=-0.0165670700371,[0.04; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.242;current=0.97;level=89,True,0.677892596001,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-24_920,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194356;lon=-86.239985;alt=252.79,LocationGlobalRelative:lat=41.5194356;lon=-86.239985;alt=2.72,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0329145267606;yaw=-3.08848381042;roll=-0.0165670700371,[0.04; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.242;current=0.97;level=89,True,0.787021618,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-25_020,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194357;lon=-86.2399851;alt=252.79,LocationGlobalRelative:lat=41.5194357;lon=-86.2399851;alt=2.72,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0330436043441;yaw=-3.08857917786;roll=-0.0165730267763,[0.04; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.0299999993294,0.0299999993294,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.242;current=1.0;level=89,True,0.889087186,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-25_120,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194357;lon=-86.2399851;alt=252.79,LocationGlobalRelative:lat=41.5194357;lon=-86.2399851;alt=2.72,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0330436043441;yaw=-3.08857917786;roll=-0.0165730267763,[0.04; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.0299999993294,0.0299999993294,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.242;current=1.0;level=89,True,0.996901733,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-25_220,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194358;lon=-86.2399853;alt=252.81,LocationGlobalRelative:lat=41.5194358;lon=-86.2399853;alt=2.74,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0333556011319;yaw=-3.08859395981;roll=-0.0165639165789,[0.04; 0.0; 0.01],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.242;current=0.98;level=89,True,0.102342622,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-25_321,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194358;lon=-86.2399853;alt=252.81,LocationGlobalRelative:lat=41.5194358;lon=-86.2399853;alt=2.74,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0333556011319;yaw=-3.08859395981;roll=-0.0165639165789,[0.04; 0.0; 0.01],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.242;current=0.98;level=89,True,0.210285091,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-25_420,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194358;lon=-86.2399853;alt=252.81,LocationGlobalRelative:lat=41.5194358;lon=-86.2399853;alt=2.74,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0333556011319;yaw=-3.08859395981;roll=-0.0165639165789,[0.04; 0.0; 0.01],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.242;current=0.98;level=89,True,0.263886078001,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-25_520,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194358;lon=-86.2399853;alt=252.81,LocationGlobalRelative:lat=41.5194358;lon=-86.2399853;alt=2.74,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0333556011319;yaw=-3.08859395981;roll=-0.0165639165789,[0.04; 0.0; 0.01],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.242;current=0.98;level=89,True,0.365577088,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-25_621,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194359;lon=-86.2399856;alt=252.81,LocationGlobalRelative:lat=41.5194359;lon=-86.2399856;alt=2.74,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0335511118174;yaw=-3.08860206604;roll=-0.0165637582541,[0.03; 0.0; 0.01],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.242;current=1.01;level=89,True,0.473805595,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-25_721,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194359;lon=-86.2399856;alt=252.81,LocationGlobalRelative:lat=41.5194359;lon=-86.2399856;alt=2.74,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0335511118174;yaw=-3.08860206604;roll=-0.0165637582541,[0.03; 0.0; 0.01],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.242;current=1.01;level=89,True,0.576068135,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-25_821,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.519436;lon=-86.2399858;alt=252.8,LocationGlobalRelative:lat=41.519436;lon=-86.2399858;alt=2.73,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0336756370962;yaw=-3.08881878853;roll=-0.0165916848928,[0.03; 0.0; 0.01],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.243;current=0.99;level=89,True,0.683194891,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-25_921,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.519436;lon=-86.2399858;alt=252.8,LocationGlobalRelative:lat=41.519436;lon=-86.2399858;alt=2.73,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0336756370962;yaw=-3.08881878853;roll=-0.0165916848928,[0.03; 0.0; 0.01],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.243;current=0.99;level=89,True,0.786404471,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-26_020,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.519436;lon=-86.2399858;alt=252.8,LocationGlobalRelative:lat=41.519436;lon=-86.2399858;alt=2.73,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0336756370962;yaw=-3.08881878853;roll=-0.0165916848928,[0.03; 0.0; 0.01],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.243;current=0.99;level=89,True,0.888240794,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-26_121,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194361;lon=-86.2399859;alt=252.81,LocationGlobalRelative:lat=41.5194361;lon=-86.2399859;alt=2.74,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0339073836803;yaw=-3.08879446983;roll=-0.0168370492756,[0.03; 0.0; 0.01],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.243;current=0.98;level=89,True,0.996659525001,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-26_220,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194362;lon=-86.239986;alt=252.8,LocationGlobalRelative:lat=41.5194362;lon=-86.239986;alt=2.73,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0340244956315;yaw=-3.08863544464;roll=-0.0169345401227,[0.03; 0.0; 0.01],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.243;current=1.0;level=89,True,0.101395432999,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-26_320,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194362;lon=-86.239986;alt=252.8,LocationGlobalRelative:lat=41.5194362;lon=-86.239986;alt=2.73,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0340244956315;yaw=-3.08863544464;roll=-0.0169345401227,[0.03; 0.0; 0.01],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.243;current=1.0;level=89,True,0.208663222,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-26_425,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194364;lon=-86.2399862;alt=252.8,LocationGlobalRelative:lat=41.5194364;lon=-86.2399862;alt=2.73,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0343241617084;yaw=-3.08876180649;roll=-0.0170360989869,[0.03; 0.0; 0.01],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.243;current=0.97;level=89,True,0.311533755999,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-26_520,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194364;lon=-86.2399862;alt=252.8,LocationGlobalRelative:lat=41.5194364;lon=-86.2399862;alt=2.73,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0343241617084;yaw=-3.08876180649;roll=-0.0170360989869,[0.03; 0.0; 0.01],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.243;current=0.97;level=89,True,0.369825332,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-26_620,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194364;lon=-86.2399862;alt=252.8,LocationGlobalRelative:lat=41.5194364;lon=-86.2399862;alt=2.73,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0343241617084;yaw=-3.08876180649;roll=-0.0170360989869,[0.03; 0.0; 0.01],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.243;current=0.97;level=89,True,0.471702090999,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-26_720,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194364;lon=-86.2399862;alt=252.8,LocationGlobalRelative:lat=41.5194364;lon=-86.2399862;alt=2.73,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0343241617084;yaw=-3.08876180649;roll=-0.0170360989869,[0.03; 0.0; 0.01],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.243;current=0.97;level=89,True,0.573472267999,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-26_821,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194365;lon=-86.2399863;alt=252.79,LocationGlobalRelative:lat=41.5194365;lon=-86.2399863;alt=2.72,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0344320647418;yaw=-3.08870434761;roll=-0.0171874426305,[0.03; 0.0; 0.01],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.243;current=0.99;level=89,True,0.679652040999,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-26_920,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194365;lon=-86.2399863;alt=252.79,LocationGlobalRelative:lat=41.5194365;lon=-86.2399863;alt=2.72,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0344320647418;yaw=-3.08870434761;roll=-0.0171874426305,[0.03; 0.0; 0.01],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.243;current=0.99;level=89,True,0.78215838,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-27_020,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194369;lon=-86.2399865;alt=252.79,LocationGlobalRelative:lat=41.5194369;lon=-86.2399865;alt=2.72,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0346426852047;yaw=-3.08879613876;roll=-0.017167199403,[0.03; 0.0; 0.01],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.243;current=0.97;level=89,True,0.890159995999,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-27_123,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194369;lon=-86.2399865;alt=252.79,LocationGlobalRelative:lat=41.5194369;lon=-86.2399865;alt=2.72,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0346426852047;yaw=-3.08879613876;roll=-0.017167199403,[0.03; 0.0; 0.01],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.243;current=0.97;level=89,True,0.992616615998,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-27_221,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194369;lon=-86.2399865;alt=252.79,LocationGlobalRelative:lat=41.5194369;lon=-86.2399865;alt=2.72,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0346426852047;yaw=-3.08879613876;roll=-0.017167199403,[0.03; 0.0; 0.01],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.243;current=0.97;level=89,True,0.0506433980008,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-27_321,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194371;lon=-86.2399867;alt=252.78,LocationGlobalRelative:lat=41.5194371;lon=-86.2399867;alt=2.71,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0348615907133;yaw=-3.08881020546;roll=-0.0172490626574,[0.02; 0.0; 0.01],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.243;current=0.97;level=89,True,0.158059969001,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-27_421,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194372;lon=-86.2399868;alt=252.77,LocationGlobalRelative:lat=41.5194372;lon=-86.2399868;alt=2.7,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0348200276494;yaw=-3.08893966675;roll=-0.0172315407544,[0.02; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.242;current=1.0;level=89,True,0.260582479001,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-27_520,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194372;lon=-86.2399868;alt=252.77,LocationGlobalRelative:lat=41.5194372;lon=-86.2399868;alt=2.7,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0348200276494;yaw=-3.08893966675;roll=-0.0172315407544,[0.02; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.242;current=1.0;level=89,True,0.367537967,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-27_628,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194374;lon=-86.2399869;alt=252.77,LocationGlobalRelative:lat=41.5194374;lon=-86.2399869;alt=2.7,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0348169952631;yaw=-3.08884930611;roll=-0.017159473151,[0.02; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.242;current=0.98;level=89,True,0.469828152001,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-27_720,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194374;lon=-86.2399869;alt=252.77,LocationGlobalRelative:lat=41.5194374;lon=-86.2399869;alt=2.7,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0348169952631;yaw=-3.08884930611;roll=-0.017159473151,[0.02; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.242;current=0.98;level=89,True,0.52874061,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-27_821,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194374;lon=-86.2399869;alt=252.77,LocationGlobalRelative:lat=41.5194374;lon=-86.2399869;alt=2.7,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0348169952631;yaw=-3.08884930611;roll=-0.017159473151,[0.02; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.242;current=0.98;level=89,True,0.630746371,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-27_921,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194374;lon=-86.2399869;alt=252.77,LocationGlobalRelative:lat=41.5194374;lon=-86.2399869;alt=2.7,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0348169952631;yaw=-3.08884930611;roll=-0.017159473151,[0.02; 0.0; 0.0],GPSInfo:fix=3;num_sat=12,0.019999999553,0.019999999553,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.242;current=0.98;level=89,True,0.732676462001,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-28_021,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194377;lon=-86.2399871;alt=252.78,LocationGlobalRelative:lat=41.5194377;lon=-86.2399871;alt=2.71,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0349163003266;yaw=-3.08886933327;roll=-0.0172219295055,[0.02; 0.01; 0.0],GPSInfo:fix=3;num_sat=12,0.0299999993294,0.0299999993294,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.242;current=1.01;level=89,True,0.838655666001,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-28_121,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194377;lon=-86.2399871;alt=252.78,LocationGlobalRelative:lat=41.5194377;lon=-86.2399871;alt=2.71,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0349163003266;yaw=-3.08886933327;roll=-0.0172219295055,[0.02; 0.01; 0.0],GPSInfo:fix=3;num_sat=12,0.0299999993294,0.0299999993294,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.242;current=1.01;level=89,True,0.941294980001,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
2017_07_18__16-44-28_220,APM:Copter-0.0.0-dev0,False,LocationGlobal:lat=41.5194379;lon=-86.2399873;alt=252.77,LocationGlobalRelative:lat=41.5194379;lon=-86.2399873;alt=2.7,LocationLocal:north=None;east=None;down=None,Attitude:pitch=-0.0350290648639;yaw=-3.08884310722;roll=-0.0172285437584,[0.01; 0.01; 0.0],GPSInfo:fix=3;num_sat=12,0.00999999977648,0.00999999977648,Gimbal: pitch=-50.37; roll=0.0; yaw=0.0,Battery:voltage=16.242;current=0.98;level=89,True,0.0577711770002,Rangefinder: distance=None; voltage=None,None,None,183,True,STANDBY,LOITER,False
