time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Location,Global Location (relative altitude),Local Location,Attitude,Velocity,GPS,Groundspeed,Airspeed,Gimbal status,Battery,EKF OK?,Last Heartbeat,Rangefinder,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017_07_18__15-04-08_668,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194275;lon=-86.2401234;alt=250.61,LocationGlobalRelative:lat=41.5194275;lon=-86.2401234;alt=0.13,LocationLocal:north=-18.3672866821;east=-25.7041549683;down=-5.44102334976,Attitude:pitch=0.0102332625538;yaw=-3.10418725014;roll=0.00848526787013,[-0.02; 0.0; -0.01],GPSInfo:fix=4;num_sat=11,0.0223606787622,0.0223606787622,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.615783278,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-05-58_569,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192125;lon=-86.2401263;alt=270.57,LocationGlobalRelative:lat=41.5192125;lon=-86.2401263;alt=19.78,LocationLocal:north=-42.3011550903;east=-25.9445762634;down=-25.8155879974,Attitude:pitch=0.0141299609095;yaw=1.66053521633;roll=0.0472737699747,[0.0; 0.93; 0.0],GPSInfo:fix=4;num_sat=11,0.785175085068,0.785175085068,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.521173799,Rangefinder: distance=None; voltage=None,None,None,95,True,ACTIVE,GUIDED,True
2017_07_18__15-05-58_668,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192125;lon=-86.2401263;alt=270.57,LocationGlobalRelative:lat=41.5192125;lon=-86.2401263;alt=19.78,LocationLocal:north=-42.3011550903;east=-25.9445762634;down=-25.8155879974,Attitude:pitch=0.0141299609095;yaw=1.66053521633;roll=0.0472737699747,[0.0; 0.93; 0.0],GPSInfo:fix=4;num_sat=11,0.785175085068,0.785175085068,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.0511067300004,Rangefinder: distance=None; voltage=None,None,None,95,True,ACTIVE,GUIDED,True
2017_07_18__15-05-58_768,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192125;lon=-86.2401263;alt=270.57,LocationGlobalRelative:lat=41.5192125;lon=-86.2401263;alt=19.78,LocationLocal:north=-42.3011550903;east=-25.9445762634;down=-25.8155879974,Attitude:pitch=0.0141299609095;yaw=1.66053521633;roll=0.0472737699747,[0.0; 0.93; 0.0],GPSInfo:fix=4;num_sat=11,0.94366300106,0.94366300106,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.152330757001,Rangefinder: distance=None; voltage=None,None,None,95,True,ACTIVE,GUIDED,True
2017_07_18__15-05-58_868,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192127;lon=-86.2401165;alt=270.55,LocationGlobalRelative:lat=41.5192127;lon=-86.2401165;alt=19.76,LocationLocal:north=-42.2703781128;east=-25.1221313477;down=-25.796459198,Attitude:pitch=0.0141299609095;yaw=1.66053521633;roll=0.0472737699747,[-0.1; 0.96; 0.04],GPSInfo:fix=4;num_sat=11,0.94366300106,0.94366300106,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.255201112001,Rangefinder: distance=None; voltage=None,None,None,95,True,ACTIVE,GUIDED,True
2017_07_18__15-05-58_968,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192127;lon=-86.2401165;alt=270.55,LocationGlobalRelative:lat=41.5192127;lon=-86.2401165;alt=19.76,LocationLocal:north=-42.2703781128;east=-25.1221313477;down=-25.796459198,Attitude:pitch=0.0141299609095;yaw=1.66053521633;roll=0.0472737699747,[-0.1; 0.96; 0.04],GPSInfo:fix=4;num_sat=11,0.94366300106,0.94366300106,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.35769556,Rangefinder: distance=None; voltage=None,None,None,95,True,ACTIVE,GUIDED,True
2017_07_18__15-05-59_068,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192127;lon=-86.2401165;alt=270.55,LocationGlobalRelative:lat=41.5192127;lon=-86.2401165;alt=19.76,LocationLocal:north=-42.2703781128;east=-25.1221313477;down=-25.796459198,Attitude:pitch=0.0141299609095;yaw=1.66053521633;roll=0.0472737699747,[-0.1; 0.96; 0.04],GPSInfo:fix=4;num_sat=11,0.94366300106,0.94366300106,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.459660238,Rangefinder: distance=None; voltage=None,None,None,95,True,ACTIVE,GUIDED,True
2017_07_18__15-05-59_168,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192127;lon=-86.2401165;alt=270.55,LocationGlobalRelative:lat=41.5192127;lon=-86.2401165;alt=19.76,LocationLocal:north=-42.2703781128;east=-25.1221313477;down=-25.796459198,Attitude:pitch=0.0141299609095;yaw=1.66053521633;roll=0.0472737699747,[-0.1; 0.96; 0.04],GPSInfo:fix=4;num_sat=11,0.94366300106,0.94366300106,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.561588577,Rangefinder: distance=None; voltage=None,None,None,95,True,ACTIVE,GUIDED,True
2017_07_18__15-05-59_269,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192127;lon=-86.2401165;alt=270.55,LocationGlobalRelative:lat=41.5192127;lon=-86.2401165;alt=19.76,LocationLocal:north=-42.2703781128;east=-25.1221313477;down=-25.796459198,Attitude:pitch=0.0198864806443;yaw=1.66130530834;roll=0.0344681330025,[-0.1; 0.96; 0.04],GPSInfo:fix=4;num_sat=11,0.94366300106,0.94366300106,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.662923739,Rangefinder: distance=None; voltage=None,None,None,95,True,ACTIVE,GUIDED,True
2017_07_18__15-05-59_369,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192127;lon=-86.2401165;alt=270.55,LocationGlobalRelative:lat=41.5192127;lon=-86.2401165;alt=19.76,LocationLocal:north=-42.2703781128;east=-25.1221313477;down=-25.796459198,Attitude:pitch=0.0198864806443;yaw=1.66130530834;roll=0.0344681330025,[-0.1; 0.96; 0.04],GPSInfo:fix=4;num_sat=11,0.94366300106,0.94366300106,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.76439629,Rangefinder: distance=None; voltage=None,None,None,95,True,ACTIVE,GUIDED,True
2017_07_18__15-05-59_468,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192127;lon=-86.2401165;alt=270.55,LocationGlobalRelative:lat=41.5192127;lon=-86.2401165;alt=19.76,LocationLocal:north=-42.2703781128;east=-25.1221313477;down=-25.796459198,Attitude:pitch=0.0198864806443;yaw=1.66130530834;roll=0.0344681330025,[-0.1; 0.96; 0.04],GPSInfo:fix=4;num_sat=11,0.94366300106,0.94366300106,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.865948092001,Rangefinder: distance=None; voltage=None,None,None,95,True,ACTIVE,GUIDED,True
2017_07_18__15-05-59_568,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192127;lon=-86.2401165;alt=270.55,LocationGlobalRelative:lat=41.5192127;lon=-86.2401165;alt=19.76,LocationLocal:north=-42.2703781128;east=-25.1221313477;down=-25.796459198,Attitude:pitch=0.0198864806443;yaw=1.66130530834;roll=0.0344681330025,[-0.1; 0.96; 0.04],GPSInfo:fix=4;num_sat=11,0.800812065601,0.800812065601,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.96925944,Rangefinder: distance=None; voltage=None,None,None,95,True,ACTIVE,GUIDED,True
2017_07_18__15-05-59_668,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519212;lon=-86.2401076;alt=270.56,LocationGlobalRelative:lat=41.519212;lon=-86.2401076;alt=19.77,LocationLocal:north=-42.3470916748;east=-24.3815479279;down=-25.8098239899,Attitude:pitch=0.0198864806443;yaw=1.66130530834;roll=0.0344681330025,[-0.15; 0.98; 0.01],GPSInfo:fix=4;num_sat=11,0.800812065601,0.800812065601,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.071899378,Rangefinder: distance=None; voltage=None,None,None,95,True,ACTIVE,GUIDED,True
2017_07_18__15-05-59_768,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519212;lon=-86.2401076;alt=270.56,LocationGlobalRelative:lat=41.519212;lon=-86.2401076;alt=19.77,LocationLocal:north=-42.3470916748;east=-24.3815479279;down=-25.8098239899,Attitude:pitch=0.0198864806443;yaw=1.66130530834;roll=0.0344681330025,[-0.15; 0.98; 0.01],GPSInfo:fix=4;num_sat=11,0.800812065601,0.800812065601,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.173665337,Rangefinder: distance=None; voltage=None,None,None,95,True,ACTIVE,GUIDED,True
2017_07_18__15-05-59_868,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519212;lon=-86.2401076;alt=270.56,LocationGlobalRelative:lat=41.519212;lon=-86.2401076;alt=19.77,LocationLocal:north=-42.3470916748;east=-24.3815479279;down=-25.8098239899,Attitude:pitch=0.0198864806443;yaw=1.66130530834;roll=0.0344681330025,[-0.15; 0.98; 0.01],GPSInfo:fix=4;num_sat=11,0.800812065601,0.800812065601,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.101362691,Rangefinder: distance=None; voltage=None,None,None,95,True,ACTIVE,GUIDED,True
2017_07_18__15-05-59_968,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519212;lon=-86.2401076;alt=270.56,LocationGlobalRelative:lat=41.519212;lon=-86.2401076;alt=19.77,LocationLocal:north=-42.3470916748;east=-24.3815479279;down=-25.8098239899,Attitude:pitch=0.0198864806443;yaw=1.66130530834;roll=0.0344681330025,[-0.15; 0.98; 0.01],GPSInfo:fix=4;num_sat=11,0.800812065601,0.800812065601,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.204133144,Rangefinder: distance=None; voltage=None,None,None,95,True,ACTIVE,GUIDED,True
2017_07_18__15-06-00_068,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519212;lon=-86.2401076;alt=270.56,LocationGlobalRelative:lat=41.519212;lon=-86.2401076;alt=19.77,LocationLocal:north=-42.3470916748;east=-24.3815479279;down=-25.8098239899,Attitude:pitch=0.0242507215589;yaw=1.66121053696;roll=0.0126412240788,[-0.15; 0.98; 0.01],GPSInfo:fix=4;num_sat=11,0.800812065601,0.800812065601,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.30612369,Rangefinder: distance=None; voltage=None,None,None,95,True,ACTIVE,GUIDED,True
2017_07_18__15-06-00_168,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519212;lon=-86.2401076;alt=270.56,LocationGlobalRelative:lat=41.519212;lon=-86.2401076;alt=19.77,LocationLocal:north=-42.3470916748;east=-24.3815479279;down=-25.8098239899,Attitude:pitch=0.0242507215589;yaw=1.66121053696;roll=0.0126412240788,[-0.15; 0.98; 0.01],GPSInfo:fix=4;num_sat=11,0.937709987164,0.937709987164,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.414819711,Rangefinder: distance=None; voltage=None,None,None,94,True,ACTIVE,GUIDED,True
2017_07_18__15-06-00_268,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519212;lon=-86.2401076;alt=270.56,LocationGlobalRelative:lat=41.519212;lon=-86.2401076;alt=19.77,LocationLocal:north=-42.3470916748;east=-24.3815479279;down=-25.8098239899,Attitude:pitch=0.0242507215589;yaw=1.66121053696;roll=0.0126412240788,[-0.15; 0.98; 0.01],GPSInfo:fix=4;num_sat=11,0.937709987164,0.937709987164,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.517560902,Rangefinder: distance=None; voltage=None,None,None,94,True,ACTIVE,GUIDED,True
2017_07_18__15-06-00_368,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519212;lon=-86.2401076;alt=270.56,LocationGlobalRelative:lat=41.519212;lon=-86.2401076;alt=19.77,LocationLocal:north=-42.3470916748;east=-24.3815479279;down=-25.8098239899,Attitude:pitch=0.0242507215589;yaw=1.66121053696;roll=0.0126412240788,[-0.15; 0.98; 0.01],GPSInfo:fix=4;num_sat=11,0.937709987164,0.937709987164,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.620679187,Rangefinder: distance=None; voltage=None,None,None,94,True,ACTIVE,GUIDED,True
2017_07_18__15-06-00_468,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519212;lon=-86.2401076;alt=270.56,LocationGlobalRelative:lat=41.519212;lon=-86.2401076;alt=19.77,LocationLocal:north=-42.3470916748;east=-24.3815479279;down=-25.8098239899,Attitude:pitch=0.0242507215589;yaw=1.66121053696;roll=0.0126412240788,[-0.15; 0.98; 0.01],GPSInfo:fix=4;num_sat=11,0.937709987164,0.937709987164,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.721685334,Rangefinder: distance=None; voltage=None,None,None,94,True,ACTIVE,GUIDED,True
2017_07_18__15-06-00_568,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192114;lon=-86.2400992;alt=270.57,LocationGlobalRelative:lat=41.5192114;lon=-86.2400992;alt=19.78,LocationLocal:north=-42.4201126099;east=-23.6793842316;down=-25.817281723,Attitude:pitch=0.0229043196887;yaw=1.65190243721;roll=0.0096876481548,[-0.07; 0.94; 0.0],GPSInfo:fix=4;num_sat=11,0.937709987164,0.937709987164,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.773133447,Rangefinder: distance=None; voltage=None,None,None,94,True,ACTIVE,GUIDED,True
2017_07_18__15-06-00_669,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192114;lon=-86.2400992;alt=270.57,LocationGlobalRelative:lat=41.5192114;lon=-86.2400992;alt=19.78,LocationLocal:north=-42.4201126099;east=-23.6793842316;down=-25.817281723,Attitude:pitch=0.0229043196887;yaw=1.65190243721;roll=0.0096876481548,[-0.07; 0.94; 0.0],GPSInfo:fix=4;num_sat=11,0.937709987164,0.937709987164,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.106378616,Rangefinder: distance=None; voltage=None,None,None,94,True,ACTIVE,GUIDED,True
2017_07_18__15-06-00_768,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192114;lon=-86.2400992;alt=270.57,LocationGlobalRelative:lat=41.5192114;lon=-86.2400992;alt=19.78,LocationLocal:north=-42.4201126099;east=-23.6793842316;down=-25.817281723,Attitude:pitch=0.0229043196887;yaw=1.65190243721;roll=0.0096876481548,[-0.07; 0.94; 0.0],GPSInfo:fix=4;num_sat=11,0.937709987164,0.937709987164,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.208432435,Rangefinder: distance=None; voltage=None,None,None,94,True,ACTIVE,GUIDED,True
2017_07_18__15-06-00_868,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192114;lon=-86.2400992;alt=270.57,LocationGlobalRelative:lat=41.5192114;lon=-86.2400992;alt=19.78,LocationLocal:north=-42.4201126099;east=-23.6793842316;down=-25.817281723,Attitude:pitch=0.0229043196887;yaw=1.65190243721;roll=0.0096876481548,[-0.07; 0.94; 0.0],GPSInfo:fix=4;num_sat=11,0.937709987164,0.937709987164,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.309721021,Rangefinder: distance=None; voltage=None,None,None,94,True,ACTIVE,GUIDED,True
2017_07_18__15-06-00_968,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192114;lon=-86.2400992;alt=270.57,LocationGlobalRelative:lat=41.5192114;lon=-86.2400992;alt=19.78,LocationLocal:north=-42.4201126099;east=-23.6793842316;down=-25.817281723,Attitude:pitch=0.0229043196887;yaw=1.65190243721;roll=0.0096876481548,[-0.07; 0.94; 0.0],GPSInfo:fix=4;num_sat=11,0.771621644497,0.771621644497,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.412835327,Rangefinder: distance=None; voltage=None,None,None,94,True,ACTIVE,GUIDED,True
2017_07_18__15-06-01_068,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192113;lon=-86.2400919;alt=270.57,LocationGlobalRelative:lat=41.5192113;lon=-86.2400919;alt=19.78,LocationLocal:north=-42.4311256409;east=-23.0720672607;down=-25.8183631897,Attitude:pitch=0.0229043196887;yaw=1.65190243721;roll=0.0096876481548,[0.0; 0.92; -0.01],GPSInfo:fix=4;num_sat=11,0.771621644497,0.771621644497,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.517232062,Rangefinder: distance=None; voltage=None,None,None,94,True,ACTIVE,GUIDED,True
2017_07_18__15-06-01_168,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192113;lon=-86.2400919;alt=270.57,LocationGlobalRelative:lat=41.5192113;lon=-86.2400919;alt=19.78,LocationLocal:north=-42.4311256409;east=-23.0720672607;down=-25.8183631897,Attitude:pitch=0.0229043196887;yaw=1.65190243721;roll=0.0096876481548,[0.0; 0.92; -0.01],GPSInfo:fix=4;num_sat=11,0.771621644497,0.771621644497,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.620002656,Rangefinder: distance=None; voltage=None,None,None,94,True,ACTIVE,GUIDED,True
2017_07_18__15-06-01_268,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192113;lon=-86.2400919;alt=270.57,LocationGlobalRelative:lat=41.5192113;lon=-86.2400919;alt=19.78,LocationLocal:north=-42.4311256409;east=-23.0720672607;down=-25.8183631897,Attitude:pitch=0.0229043196887;yaw=1.65190243721;roll=0.0096876481548,[0.0; 0.92; -0.01],GPSInfo:fix=4;num_sat=11,0.771621644497,0.771621644497,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.721056668001,Rangefinder: distance=None; voltage=None,None,None,94,True,ACTIVE,GUIDED,True
2017_07_18__15-06-01_368,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192113;lon=-86.2400919;alt=270.57,LocationGlobalRelative:lat=41.5192113;lon=-86.2400919;alt=19.78,LocationLocal:north=-42.4311256409;east=-23.0720672607;down=-25.8183631897,Attitude:pitch=0.0229043196887;yaw=1.65190243721;roll=0.0096876481548,[0.0; 0.92; -0.01],GPSInfo:fix=4;num_sat=11,0.771621644497,0.771621644497,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.822592603,Rangefinder: distance=None; voltage=None,None,None,94,True,ACTIVE,GUIDED,True
2017_07_18__15-06-01_468,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192113;lon=-86.2400919;alt=270.57,LocationGlobalRelative:lat=41.5192113;lon=-86.2400919;alt=19.78,LocationLocal:north=-42.4311256409;east=-23.0720672607;down=-25.8183631897,Attitude:pitch=0.0141162145883;yaw=1.64037048817;roll=0.0206336937845,[0.0; 0.92; -0.01],GPSInfo:fix=4;num_sat=11,0.771621644497,0.771621644497,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.931795293001,Rangefinder: distance=None; voltage=None,None,None,94,True,ACTIVE,GUIDED,True
2017_07_18__15-06-01_568,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192113;lon=-86.2400919;alt=270.57,LocationGlobalRelative:lat=41.5192113;lon=-86.2400919;alt=19.78,LocationLocal:north=-42.4311256409;east=-23.0720672607;down=-25.8183631897,Attitude:pitch=0.0141162145883;yaw=1.64037048817;roll=0.0206336937845,[0.0; 0.92; -0.01],GPSInfo:fix=4;num_sat=11,0.771621644497,0.771621644497,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.033062479,Rangefinder: distance=None; voltage=None,None,None,94,True,ACTIVE,GUIDED,True
2017_07_18__15-06-01_668,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192113;lon=-86.2400919;alt=270.57,LocationGlobalRelative:lat=41.5192113;lon=-86.2400919;alt=19.78,LocationLocal:north=-42.4311256409;east=-23.0720672607;down=-25.8183631897,Attitude:pitch=0.0141162145883;yaw=1.64037048817;roll=0.0206336937845,[0.0; 0.92; -0.01],GPSInfo:fix=4;num_sat=11,0.822192192078,0.822192192078,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.101841363,Rangefinder: distance=None; voltage=None,None,None,93,True,ACTIVE,GUIDED,True
2017_07_18__15-06-01_768,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192118;lon=-86.240085;alt=270.56,LocationGlobalRelative:lat=41.5192118;lon=-86.240085;alt=19.77,LocationLocal:north=-42.3716163635;east=-22.4960041046;down=-25.8009166718,Attitude:pitch=0.0141162145883;yaw=1.64037048817;roll=0.0206336937845,[0.03; 0.92; 0.0],GPSInfo:fix=4;num_sat=11,0.822192192078,0.822192192078,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.206660997,Rangefinder: distance=None; voltage=None,None,None,93,True,ACTIVE,GUIDED,True
2017_07_18__15-06-01_868,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192118;lon=-86.240085;alt=270.56,LocationGlobalRelative:lat=41.5192118;lon=-86.240085;alt=19.77,LocationLocal:north=-42.3716163635;east=-22.4960041046;down=-25.8009166718,Attitude:pitch=0.0141162145883;yaw=1.64037048817;roll=0.0206336937845,[0.03; 0.92; 0.0],GPSInfo:fix=4;num_sat=11,0.822192192078,0.822192192078,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.309164505999,Rangefinder: distance=None; voltage=None,None,None,93,True,ACTIVE,GUIDED,True
2017_07_18__15-06-01_968,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192118;lon=-86.240085;alt=270.56,LocationGlobalRelative:lat=41.5192118;lon=-86.240085;alt=19.77,LocationLocal:north=-42.3716163635;east=-22.4960041046;down=-25.8009166718,Attitude:pitch=0.0141162145883;yaw=1.64037048817;roll=0.0206336937845,[0.03; 0.92; 0.0],GPSInfo:fix=4;num_sat=11,0.822192192078,0.822192192078,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.410241801999,Rangefinder: distance=None; voltage=None,None,None,93,True,ACTIVE,GUIDED,True
2017_07_18__15-06-02_068,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192118;lon=-86.240085;alt=270.56,LocationGlobalRelative:lat=41.5192118;lon=-86.240085;alt=19.77,LocationLocal:north=-42.3716163635;east=-22.4960041046;down=-25.8009166718,Attitude:pitch=0.0141162145883;yaw=1.64037048817;roll=0.0206336937845,[0.03; 0.92; 0.0],GPSInfo:fix=4;num_sat=11,0.822192192078,0.822192192078,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.461174862,Rangefinder: distance=None; voltage=None,None,None,93,True,ACTIVE,GUIDED,True
2017_07_18__15-06-02_168,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192118;lon=-86.240085;alt=270.56,LocationGlobalRelative:lat=41.5192118;lon=-86.240085;alt=19.77,LocationLocal:north=-42.3716163635;east=-22.4960041046;down=-25.8009166718,Attitude:pitch=0.00823854655027;yaw=1.64084386826;roll=0.0379924885929,[0.03; 0.92; 0.0],GPSInfo:fix=4;num_sat=11,0.822192192078,0.822192192078,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.566735785,Rangefinder: distance=None; voltage=None,None,None,93,True,ACTIVE,GUIDED,True
2017_07_18__15-06-02_268,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192118;lon=-86.240085;alt=270.56,LocationGlobalRelative:lat=41.5192118;lon=-86.240085;alt=19.77,LocationLocal:north=-42.3716163635;east=-22.4960041046;down=-25.8009166718,Attitude:pitch=0.00823854655027;yaw=1.64084386826;roll=0.0379924885929,[0.03; 0.92; 0.0],GPSInfo:fix=4;num_sat=11,0.900222182274,0.900222182274,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.669120027999,Rangefinder: distance=None; voltage=None,None,None,94,True,ACTIVE,GUIDED,True
2017_07_18__15-06-02_368,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5192121;lon=-86.2400775;alt=270.55,LocationGlobalRelative:lat=41.5192121;lon=-86.2400775;alt=19.76,LocationLocal:north=-42.3716163635;east=-22.4960041046;down=-25.8009166718,Attitude:pitch=0.00823854655027;yaw=1.64084386826;roll=0.0379924885929,[-0.01; 0.97; 0.01],GPSInfo:fix=4;num_sat=11,0.900222182274,0.900222182274,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.773117299999,Rangefinder: distance=None; voltage=None,None,None,94,True,ACTIVE,GUIDED,True
