time,status,battery,groundspeed,attitude,home,gimbalRotation,armed,armable,airspeed,id,location,velocity,heading,mode,
2017_07_18__15-20-49_980,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.104403063655,{'y': -2.980163812637329; 'x': 0.023528529331088066; 'z': 0.0005901278927922249},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.104403063655,PHYS_2,{'y': -86.2401238; 'x': 41.5194205; 'z': 1.44},{'y': 0.02; 'x': 0.1; 'z': 0.01},189,ALT_HOLD
2017_07_18__15-21-22_879,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0670820400119,{'y': -2.976754665374756; 'x': 0.022302987053990364; 'z': 0.001341535709798336},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0670820400119,PHYS_2,{'y': -86.2401175; 'x': 41.5194205; 'z': 1.39},{'y': 0.0; 'x': 0.13; 'z': 0.02},189,ALT_HOLD
2017_07_18__15-21-22_979,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0670820400119,{'y': -2.976754665374756; 'x': 0.022302987053990364; 'z': 0.001341535709798336},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0670820400119,PHYS_2,{'y': -86.2401175; 'x': 41.5194205; 'z': 1.39},{'y': 0.0; 'x': 0.13; 'z': 0.02},189,ALT_HOLD
2017_07_18__15-21-23_079,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0670820400119,{'y': -2.976754665374756; 'x': 0.022302987053990364; 'z': 0.001341535709798336},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0670820400119,PHYS_2,{'y': -86.2401175; 'x': 41.5194205; 'z': 1.39},{'y': 0.0; 'x': 0.13; 'z': 0.02},189,ALT_HOLD
2017_07_18__15-21-23_179,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0509901940823,{'y': -2.976754665374756; 'x': 0.022302987053990364; 'z': 0.001341535709798336},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0509901940823,PHYS_2,{'y': -86.2401175; 'x': 41.5194205; 'z': 1.39},{'y': 0.0; 'x': 0.13; 'z': 0.02},189,ALT_HOLD
2017_07_18__15-21-23_280,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0509901940823,{'y': -2.976754665374756; 'x': 0.022302987053990364; 'z': 0.001341535709798336},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0509901940823,PHYS_2,{'y': -86.2401175; 'x': 41.5194205; 'z': 1.39},{'y': 0.0; 'x': 0.13; 'z': 0.02},189,ALT_HOLD
2017_07_18__15-21-23_379,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0509901940823,{'y': -2.976754665374756; 'x': 0.022302987053990364; 'z': 0.001341535709798336},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0509901940823,PHYS_2,{'y': -86.2401175; 'x': 41.5194205; 'z': 1.39},{'y': 0.0; 'x': 0.13; 'z': 0.02},189,ALT_HOLD
2017_07_18__15-21-23_480,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0509901940823,{'y': -2.976754665374756; 'x': 0.022302987053990364; 'z': 0.001341535709798336},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0509901940823,PHYS_2,{'y': -86.2401175; 'x': 41.5194205; 'z': 1.39},{'y': 0.0; 'x': 0.13; 'z': 0.02},189,ALT_HOLD
2017_07_18__15-21-23_579,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0509901940823,{'y': -2.976754665374756; 'x': 0.022302987053990364; 'z': 0.001341535709798336},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0509901940823,PHYS_2,{'y': -86.2401181; 'x': 41.519421; 'z': 1.37},{'y': -0.01; 'x': 0.14; 'z': 0.01},189,ALT_HOLD
2017_07_18__15-21-23_680,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0509901940823,{'y': -2.976754665374756; 'x': 0.022302987053990364; 'z': 0.001341535709798336},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0509901940823,PHYS_2,{'y': -86.2401181; 'x': 41.519421; 'z': 1.37},{'y': -0.01; 'x': 0.14; 'z': 0.01},189,ALT_HOLD
2017_07_18__15-21-23_779,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.092195443809,{'y': -2.976802110671997; 'x': 0.02236396260559559; 'z': 0.00188368558883667},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.092195443809,PHYS_2,{'y': -86.2401181; 'x': 41.519421; 'z': 1.37},{'y': -0.01; 'x': 0.14; 'z': 0.01},189,ALT_HOLD
2017_07_18__15-21-23_879,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.092195443809,{'y': -2.976802110671997; 'x': 0.02236396260559559; 'z': 0.00188368558883667},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.092195443809,PHYS_2,{'y': -86.2401181; 'x': 41.519421; 'z': 1.37},{'y': -0.01; 'x': 0.14; 'z': 0.01},189,ALT_HOLD
2017_07_18__15-21-23_980,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.092195443809,{'y': -2.976802110671997; 'x': 0.02236396260559559; 'z': 0.00188368558883667},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.092195443809,PHYS_2,{'y': -86.2401181; 'x': 41.519421; 'z': 1.37},{'y': -0.01; 'x': 0.14; 'z': 0.01},189,ALT_HOLD
2017_07_18__15-21-24_079,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.092195443809,{'y': -2.976802110671997; 'x': 0.02236396260559559; 'z': 0.00188368558883667},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.092195443809,PHYS_2,{'y': -86.2401186; 'x': 41.5194215; 'z': 1.39},{'y': -0.04; 'x': 0.14; 'z': 0.02},189,ALT_HOLD
2017_07_18__15-21-24_179,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.092195443809,{'y': -2.976773738861084; 'x': 0.022270677611231804; 'z': 0.00217432901263237},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.092195443809,PHYS_2,{'y': -86.2401186; 'x': 41.5194215; 'z': 1.39},{'y': -0.04; 'x': 0.14; 'z': 0.02},189,ALT_HOLD
2017_07_18__15-21-24_280,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0707106739283,{'y': -2.976773738861084; 'x': 0.022270677611231804; 'z': 0.00217432901263237},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0707106739283,PHYS_2,{'y': -86.2401186; 'x': 41.5194215; 'z': 1.39},{'y': -0.04; 'x': 0.14; 'z': 0.02},189,ALT_HOLD
2017_07_18__15-21-24_379,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0707106739283,{'y': -2.976773738861084; 'x': 0.022270677611231804; 'z': 0.00217432901263237},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0707106739283,PHYS_2,{'y': -86.2401193; 'x': 41.5194215; 'z': 1.43},{'y': -0.05; 'x': 0.11; 'z': 0.02},189,ALT_HOLD
2017_07_18__15-21-24_480,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.00999999977648,{'y': -2.976839303970337; 'x': 0.0214091744273901; 'z': 0.002206712029874325},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.00999999977648,PHYS_2,{'y': -86.2401193; 'x': 41.5194215; 'z': 1.43},{'y': -0.05; 'x': 0.11; 'z': 0.02},189,ALT_HOLD
2017_07_18__15-21-24_579,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.00999999977648,{'y': -2.976839303970337; 'x': 0.0214091744273901; 'z': 0.002206712029874325},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.00999999977648,PHYS_2,{'y': -86.2401193; 'x': 41.5194215; 'z': 1.43},{'y': -0.05; 'x': 0.11; 'z': 0.02},189,ALT_HOLD
2017_07_18__15-21-24_679,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.00999999977648,{'y': -2.976839303970337; 'x': 0.0214091744273901; 'z': 0.002206712029874325},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.00999999977648,PHYS_2,{'y': -86.2401193; 'x': 41.5194215; 'z': 1.43},{'y': -0.05; 'x': 0.11; 'z': 0.02},189,ALT_HOLD
2017_07_18__15-21-24_779,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.00999999977648,{'y': -2.976839303970337; 'x': 0.0214091744273901; 'z': 0.002206712029874325},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.00999999977648,PHYS_2,{'y': -86.2401194; 'x': 41.5194218; 'z': 1.44},{'y': -0.04; 'x': 0.11; 'z': 0.02},189,ALT_HOLD
2017_07_18__15-21-24_879,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.00999999977648,{'y': -2.976839303970337; 'x': 0.0214091744273901; 'z': 0.002206712029874325},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.00999999977648,PHYS_2,{'y': -86.2401194; 'x': 41.5194218; 'z': 1.44},{'y': -0.04; 'x': 0.11; 'z': 0.02},189,ALT_HOLD
2017_07_18__15-21-24_979,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.00999999977648,{'y': -2.976839303970337; 'x': 0.0214091744273901; 'z': 0.002206712029874325},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.00999999977648,PHYS_2,{'y': -86.2401194; 'x': 41.5194218; 'z': 1.44},{'y': -0.04; 'x': 0.11; 'z': 0.02},189,ALT_HOLD
2017_07_18__15-21-25_079,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.00999999977648,{'y': -2.976839303970337; 'x': 0.0214091744273901; 'z': 0.002206712029874325},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.00999999977648,PHYS_2,{'y': -86.2401194; 'x': 41.5194218; 'z': 1.44},{'y': -0.04; 'x': 0.11; 'z': 0.02},189,ALT_HOLD
2017_07_18__15-21-25_179,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0905538499355,{'y': -2.9767937660217285; 'x': 0.02162577398121357; 'z': 0.0017387624830007553},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0905538499355,PHYS_2,{'y': -86.2401194; 'x': 41.5194218; 'z': 1.44},{'y': -0.04; 'x': 0.11; 'z': 0.02},189,ALT_HOLD
2017_07_18__15-21-25_279,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0905538499355,{'y': -2.9767937660217285; 'x': 0.02162577398121357; 'z': 0.0017387624830007553},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0905538499355,PHYS_2,{'y': -86.2401194; 'x': 41.5194218; 'z': 1.44},{'y': -0.04; 'x': 0.11; 'z': 0.02},189,GUIDED
2017_07_18__15-21-25_379,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0905538499355,{'y': -2.9767937660217285; 'x': 0.02162577398121357; 'z': 0.0017387624830007553},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0905538499355,PHYS_2,{'y': -86.2401194; 'x': 41.5194218; 'z': 1.44},{'y': -0.04; 'x': 0.11; 'z': 0.02},189,GUIDED
2017_07_18__15-21-25_480,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0905538499355,{'y': -2.9767937660217285; 'x': 0.02162577398121357; 'z': 0.0017387624830007553},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0905538499355,PHYS_2,{'y': -86.2401194; 'x': 41.5194218; 'z': 1.44},{'y': -0.04; 'x': 0.11; 'z': 0.02},189,GUIDED
2017_07_18__15-21-25_580,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0905538499355,{'y': -2.9767937660217285; 'x': 0.02162577398121357; 'z': 0.0017387624830007553},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0905538499355,PHYS_2,{'y': -86.2401194; 'x': 41.5194218; 'z': 1.44},{'y': -0.04; 'x': 0.11; 'z': 0.02},189,GUIDED
2017_07_18__15-21-25_680,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0905538499355,{'y': -2.9767937660217285; 'x': 0.02162577398121357; 'z': 0.0017387624830007553},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0905538499355,PHYS_2,{'y': -86.2401194; 'x': 41.5194218; 'z': 1.44},{'y': -0.04; 'x': 0.11; 'z': 0.02},189,GUIDED
2017_07_18__15-21-25_780,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0905538499355,{'y': -2.9767937660217285; 'x': 0.02162577398121357; 'z': 0.0017387624830007553},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0905538499355,PHYS_2,{'y': -86.2401198; 'x': 41.5194221; 'z': 1.44},{'y': -0.04; 'x': 0.11; 'z': 0.02},189,GUIDED
2017_07_18__15-21-25_879,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0538516454399,{'y': -2.9767937660217285; 'x': 0.02162577398121357; 'z': 0.0017387624830007553},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0538516454399,PHYS_2,{'y': -86.2401198; 'x': 41.5194221; 'z': 1.44},{'y': -0.04; 'x': 0.11; 'z': 0.02},189,GUIDED
2017_07_18__15-21-25_979,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0538516454399,{'y': -2.9767937660217285; 'x': 0.02162577398121357; 'z': 0.0017387624830007553},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0538516454399,PHYS_2,{'y': -86.2401198; 'x': 41.5194221; 'z': 1.44},{'y': -0.04; 'x': 0.11; 'z': 0.02},189,GUIDED
2017_07_18__15-21-26_079,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0538516454399,{'y': -2.9767937660217285; 'x': 0.02162577398121357; 'z': 0.0017387624830007553},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0538516454399,PHYS_2,{'y': -86.2401198; 'x': 41.5194221; 'z': 1.44},{'y': -0.04; 'x': 0.11; 'z': 0.02},189,GUIDED
2017_07_18__15-21-26_180,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0538516454399,{'y': -2.9767937660217285; 'x': 0.02162577398121357; 'z': 0.0017387624830007553},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0538516454399,PHYS_2,{'y': -86.2401198; 'x': 41.5194221; 'z': 1.44},{'y': -0.04; 'x': 0.11; 'z': 0.02},189,GUIDED
2017_07_18__15-21-26_280,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0538516454399,{'y': -2.9767937660217285; 'x': 0.02162577398121357; 'z': 0.0017387624830007553},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0538516454399,PHYS_2,{'y': -86.2401198; 'x': 41.5194221; 'z': 1.44},{'y': -0.04; 'x': 0.11; 'z': 0.02},189,GUIDED
2017_07_18__15-21-26_379,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0538516454399,{'y': -2.9767937660217285; 'x': 0.02162577398121357; 'z': 0.0017387624830007553},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0538516454399,PHYS_2,{'y': -86.2401198; 'x': 41.5194221; 'z': 1.44},{'y': -0.04; 'x': 0.11; 'z': 0.02},189,GUIDED
2017_07_18__15-21-26_479,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0538516454399,{'y': -2.9767937660217285; 'x': 0.02162577398121357; 'z': 0.0017387624830007553},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0538516454399,PHYS_2,{'y': -86.24012; 'x': 41.5194221; 'z': 1.44},{'y': -0.03; 'x': 0.1; 'z': 0.02},189,GUIDED
2017_07_18__15-21-26_580,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0538516454399,{'y': -2.9767937660217285; 'x': 0.02162577398121357; 'z': 0.0017387624830007553},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0538516454399,PHYS_2,{'y': -86.24012; 'x': 41.5194221; 'z': 1.44},{'y': -0.03; 'x': 0.1; 'z': 0.02},189,GUIDED
2017_07_18__15-21-26_679,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0538516454399,{'y': -2.9767937660217285; 'x': 0.02162577398121357; 'z': 0.0017387624830007553},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0538516454399,PHYS_2,{'y': -86.24012; 'x': 41.5194221; 'z': 1.44},{'y': -0.03; 'x': 0.1; 'z': 0.02},189,GUIDED
2017_07_18__15-21-26_779,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.322800248861,{'y': -2.9768710136413574; 'x': 0.02152234874665737; 'z': 0.0014345813542604446},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.322800248861,PHYS_2,{'y': -86.24012; 'x': 41.5194221; 'z': 1.44},{'y': -0.03; 'x': 0.1; 'z': 0.02},189,GUIDED
2017_07_18__15-21-26_880,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.322800248861,{'y': -2.9768710136413574; 'x': 0.02152234874665737; 'z': 0.0014345813542604446},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.322800248861,PHYS_2,{'y': -86.24012; 'x': 41.5194221; 'z': 1.44},{'y': -0.03; 'x': 0.1; 'z': 0.02},189,GUIDED
2017_07_18__15-21-26_979,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.322800248861,{'y': -2.9768710136413574; 'x': 0.02152234874665737; 'z': 0.0014345813542604446},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.322800248861,PHYS_2,{'y': -86.24012; 'x': 41.5194221; 'z': 1.44},{'y': -0.03; 'x': 0.1; 'z': 0.02},189,GUIDED
2017_07_18__15-21-27_079,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.322800248861,{'y': -2.9768710136413574; 'x': 0.02152234874665737; 'z': 0.0014345813542604446},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.322800248861,PHYS_2,{'y': -86.24012; 'x': 41.5194217; 'z': 1.44},{'y': -0.01; 'x': 0.07; 'z': 0.01},189,GUIDED
2017_07_18__15-21-27_179,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.322800248861,{'y': -2.9768927097320557; 'x': 0.020989926531910896; 'z': 0.0009912634268403053},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.322800248861,PHYS_2,{'y': -86.24012; 'x': 41.5194217; 'z': 1.44},{'y': -0.01; 'x': 0.07; 'z': 0.01},189,GUIDED
2017_07_18__15-21-27_279,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.322800248861,{'y': -2.9768927097320557; 'x': 0.020989926531910896; 'z': 0.0009912634268403053},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.322800248861,PHYS_2,{'y': -86.24012; 'x': 41.5194217; 'z': 1.44},{'y': -0.01; 'x': 0.07; 'z': 0.01},189,GUIDED
2017_07_18__15-21-27_380,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.322800248861,{'y': -2.9768927097320557; 'x': 0.020989926531910896; 'z': 0.0009912634268403053},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.322800248861,PHYS_2,{'y': -86.24012; 'x': 41.5194217; 'z': 1.44},{'y': -0.01; 'x': 0.07; 'z': 0.01},189,GUIDED
2017_07_18__15-21-27_479,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.092195443809,{'y': -2.9768927097320557; 'x': 0.020989926531910896; 'z': 0.0009912634268403053},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.092195443809,PHYS_2,{'y': -86.24012; 'x': 41.5194217; 'z': 1.44},{'y': -0.01; 'x': 0.07; 'z': 0.01},189,GUIDED
2017_07_18__15-21-27_579,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.092195443809,{'y': -2.9768927097320557; 'x': 0.020989926531910896; 'z': 0.0009912634268403053},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.092195443809,PHYS_2,{'y': -86.24012; 'x': 41.5194217; 'z': 1.44},{'y': -0.01; 'x': 0.07; 'z': 0.01},189,GUIDED
2017_07_18__15-21-27_679,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.092195443809,{'y': -2.9768927097320557; 'x': 0.020989926531910896; 'z': 0.0009912634268403053},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.092195443809,PHYS_2,{'y': -86.24012; 'x': 41.5194217; 'z': 1.44},{'y': -0.01; 'x': 0.07; 'z': 0.01},189,GUIDED
2017_07_18__15-21-27_780,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.092195443809,{'y': -2.9768927097320557; 'x': 0.020989926531910896; 'z': 0.0009912634268403053},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.092195443809,PHYS_2,{'y': -86.24012; 'x': 41.5194217; 'z': 1.44},{'y': -0.01; 'x': 0.07; 'z': 0.01},189,GUIDED
2017_07_18__15-21-27_879,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.092195443809,{'y': -2.9768927097320557; 'x': 0.020989926531910896; 'z': 0.0009912634268403053},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.092195443809,PHYS_2,{'y': -86.2401204; 'x': 41.5194218; 'z': 1.41},{'y': -0.03; 'x': 0.08; 'z': 0.01},189,GUIDED
2017_07_18__15-21-27_979,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.092195443809,{'y': -2.976864814758301; 'x': 0.021379293873906136; 'z': 0.0012567248195409775},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.092195443809,PHYS_2,{'y': -86.2401204; 'x': 41.5194218; 'z': 1.41},{'y': -0.03; 'x': 0.08; 'z': 0.01},189,GUIDED
2017_07_18__15-21-28_080,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.092195443809,{'y': -2.976864814758301; 'x': 0.021379293873906136; 'z': 0.0012567248195409775},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.092195443809,PHYS_2,{'y': -86.2401204; 'x': 41.5194218; 'z': 1.41},{'y': -0.03; 'x': 0.08; 'z': 0.01},189,GUIDED
2017_07_18__15-21-28_179,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.076157733798,{'y': -2.976864814758301; 'x': 0.021379293873906136; 'z': 0.0012567248195409775},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.076157733798,PHYS_2,{'y': -86.2401204; 'x': 41.5194218; 'z': 1.41},{'y': -0.03; 'x': 0.08; 'z': 0.01},189,GUIDED
2017_07_18__15-21-28_280,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.076157733798,{'y': -2.976864814758301; 'x': 0.021379293873906136; 'z': 0.0012567248195409775},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.076157733798,PHYS_2,{'y': -86.2401204; 'x': 41.5194218; 'z': 1.41},{'y': -0.03; 'x': 0.08; 'z': 0.01},189,GUIDED
2017_07_18__15-21-28_379,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.076157733798,{'y': -2.976864814758301; 'x': 0.021379293873906136; 'z': 0.0012567248195409775},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.076157733798,PHYS_2,{'y': -86.2401204; 'x': 41.5194218; 'z': 1.41},{'y': -0.03; 'x': 0.08; 'z': 0.01},189,GUIDED
2017_07_18__15-21-28_479,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.076157733798,{'y': -2.976864814758301; 'x': 0.021379293873906136; 'z': 0.0012567248195409775},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.076157733798,PHYS_2,{'y': -86.2401204; 'x': 41.5194218; 'z': 1.41},{'y': -0.03; 'x': 0.08; 'z': 0.01},189,GUIDED
2017_07_18__15-21-28_579,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.076157733798,{'y': -2.976864814758301; 'x': 0.021379293873906136; 'z': 0.0012567248195409775},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.076157733798,PHYS_2,{'y': -86.240121; 'x': 41.5194222; 'z': 1.41},{'y': -0.04; 'x': 0.1; 'z': 0.01},189,GUIDED
2017_07_18__15-21-28_679,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.076157733798,{'y': -2.976985216140747; 'x': 0.021872369572520256; 'z': 0.0016002152115106583},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.076157733798,PHYS_2,{'y': -86.240121; 'x': 41.5194222; 'z': 1.41},{'y': -0.04; 'x': 0.1; 'z': 0.01},189,GUIDED
2017_07_18__15-21-28_779,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0640312358737,{'y': -2.976985216140747; 'x': 0.021872369572520256; 'z': 0.0016002152115106583},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0640312358737,PHYS_2,{'y': -86.240121; 'x': 41.5194222; 'z': 1.41},{'y': -0.04; 'x': 0.1; 'z': 0.01},189,GUIDED
