time,status,battery,groundspeed,attitude,home,gimbalRotation,armed,armable,airspeed,id,location,velocity,heading,mode,
2017_07_18__14-23-03_009,STANDBY,{'current': None; 'voltage': 22.24; 'level': None},0.0707106739283,{'y': -2.2231147289276123; 'x': 0.058644503355026245; 'z': 0.007204553112387657},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0707106739283,PHYS_12,{'y': -86.2406092; 'x': 41.5194005; 'z': -1.51},{'y': 0.0; 'x': -0.05; 'z': -0.07},232,STABILIZE
2017_07_18__14-27-44_009,STANDBY,{'current': None; 'voltage': 22.292; 'level': None},0.120415940881,{'y': -2.225794553756714; 'x': 0.05214712768793106; 'z': 0.008169821463525295},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.120415940881,PHYS_12,{'y': -86.2405931; 'x': 41.5193988; 'z': -1.71},{'y': -0.07; 'x': -0.11; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-44_109,STANDBY,{'current': None; 'voltage': 22.292; 'level': None},0.120415940881,{'y': -2.225847005844116; 'x': 0.05247846245765686; 'z': 0.008118340745568275},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.120415940881,PHYS_12,{'y': -86.2405931; 'x': 41.5193988; 'z': -1.71},{'y': -0.07; 'x': -0.11; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-44_209,STANDBY,{'current': None; 'voltage': 22.292; 'level': None},0.120415940881,{'y': -2.225847005844116; 'x': 0.05247846245765686; 'z': 0.008118340745568275},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.120415940881,PHYS_12,{'y': -86.2405931; 'x': 41.5193988; 'z': -1.71},{'y': -0.07; 'x': -0.11; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-44_309,STANDBY,{'current': None; 'voltage': 22.292; 'level': None},0.120415940881,{'y': -2.225847005844116; 'x': 0.05247846245765686; 'z': 0.008118340745568275},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.120415940881,PHYS_12,{'y': -86.2405931; 'x': 41.5193988; 'z': -1.71},{'y': -0.07; 'x': -0.11; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-44_409,STANDBY,{'current': None; 'voltage': 22.292; 'level': None},0.0299999993294,{'y': -2.225847005844116; 'x': 0.05247846245765686; 'z': 0.008118340745568275},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0299999993294,PHYS_12,{'y': -86.2405931; 'x': 41.5193988; 'z': -1.71},{'y': -0.07; 'x': -0.11; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-44_509,STANDBY,{'current': None; 'voltage': 22.223; 'level': None},0.0299999993294,{'y': -2.225847005844116; 'x': 0.05247846245765686; 'z': 0.008118340745568275},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0299999993294,PHYS_12,{'y': -86.2405932; 'x': 41.5193986; 'z': -1.73},{'y': -0.08; 'x': -0.11; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-44_609,STANDBY,{'current': None; 'voltage': 22.223; 'level': None},0.0299999993294,{'y': -2.225847005844116; 'x': 0.05247846245765686; 'z': 0.008118340745568275},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0299999993294,PHYS_12,{'y': -86.2405932; 'x': 41.5193986; 'z': -1.73},{'y': -0.08; 'x': -0.11; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-44_709,STANDBY,{'current': None; 'voltage': 22.223; 'level': None},0.0299999993294,{'y': -2.225847005844116; 'x': 0.05247846245765686; 'z': 0.008118340745568275},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0299999993294,PHYS_12,{'y': -86.2405932; 'x': 41.5193986; 'z': -1.73},{'y': -0.08; 'x': -0.11; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-44_809,STANDBY,{'current': None; 'voltage': 22.223; 'level': None},0.0583095140755,{'y': -2.2259414196014404; 'x': 0.05245591700077057; 'z': 0.008253143168985844},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0583095140755,PHYS_12,{'y': -86.2405932; 'x': 41.5193986; 'z': -1.73},{'y': -0.08; 'x': -0.11; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-44_909,STANDBY,{'current': None; 'voltage': 22.223; 'level': None},0.0583095140755,{'y': -2.2259414196014404; 'x': 0.05245591700077057; 'z': 0.008253143168985844},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0583095140755,PHYS_12,{'y': -86.2405932; 'x': 41.5193986; 'z': -1.73},{'y': -0.08; 'x': -0.11; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-45_009,STANDBY,{'current': None; 'voltage': 22.223; 'level': None},0.0583095140755,{'y': -2.2259414196014404; 'x': 0.05245591700077057; 'z': 0.008253143168985844},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0583095140755,PHYS_12,{'y': -86.2405932; 'x': 41.5193986; 'z': -1.73},{'y': -0.08; 'x': -0.11; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-45_109,STANDBY,{'current': None; 'voltage': 22.234; 'level': None},0.0583095140755,{'y': -2.2259414196014404; 'x': 0.05245591700077057; 'z': 0.008253143168985844},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0583095140755,PHYS_12,{'y': -86.2405932; 'x': 41.5193986; 'z': -1.73},{'y': -0.08; 'x': -0.11; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-45_209,STANDBY,{'current': None; 'voltage': 22.234; 'level': None},0.0583095140755,{'y': -2.2259414196014404; 'x': 0.05245591700077057; 'z': 0.008253143168985844},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0583095140755,PHYS_12,{'y': -86.2405932; 'x': 41.5193984; 'z': -1.75},{'y': -0.08; 'x': -0.1; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-45_309,STANDBY,{'current': None; 'voltage': 22.234; 'level': None},0.0583095140755,{'y': -2.2259414196014404; 'x': 0.05245591700077057; 'z': 0.008253143168985844},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0583095140755,PHYS_12,{'y': -86.2405932; 'x': 41.5193984; 'z': -1.75},{'y': -0.08; 'x': -0.1; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-45_409,STANDBY,{'current': None; 'voltage': 22.234; 'level': None},0.0583095140755,{'y': -2.2259414196014404; 'x': 0.05245591700077057; 'z': 0.008253143168985844},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0583095140755,PHYS_12,{'y': -86.2405932; 'x': 41.5193984; 'z': -1.75},{'y': -0.08; 'x': -0.1; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-45_509,STANDBY,{'current': None; 'voltage': 22.234; 'level': None},0.0583095140755,{'y': -2.2259700298309326; 'x': 0.05251724272966385; 'z': 0.008297758176922798},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0583095140755,PHYS_12,{'y': -86.2405932; 'x': 41.5193984; 'z': -1.75},{'y': -0.08; 'x': -0.1; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-45_609,STANDBY,{'current': None; 'voltage': 22.234; 'level': None},0.0583095140755,{'y': -2.2259700298309326; 'x': 0.05251724272966385; 'z': 0.008297758176922798},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0583095140755,PHYS_12,{'y': -86.2405932; 'x': 41.5193984; 'z': -1.75},{'y': -0.08; 'x': -0.1; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-45_709,STANDBY,{'current': None; 'voltage': 22.234; 'level': None},0.0608276240528,{'y': -2.2259700298309326; 'x': 0.05251724272966385; 'z': 0.008297758176922798},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0608276240528,PHYS_12,{'y': -86.2405932; 'x': 41.5193984; 'z': -1.75},{'y': -0.08; 'x': -0.1; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-45_809,STANDBY,{'current': None; 'voltage': 22.235; 'level': None},0.0608276240528,{'y': -2.2259700298309326; 'x': 0.05251724272966385; 'z': 0.008297758176922798},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0608276240528,PHYS_12,{'y': -86.2405932; 'x': 41.5193984; 'z': -1.75},{'y': -0.08; 'x': -0.1; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-45_909,STANDBY,{'current': None; 'voltage': 22.235; 'level': None},0.0608276240528,{'y': -2.2259702682495117; 'x': 0.052591145038604736; 'z': 0.008182473480701447},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0608276240528,PHYS_12,{'y': -86.2405932; 'x': 41.5193982; 'z': -1.77},{'y': -0.08; 'x': -0.1; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-46_009,STANDBY,{'current': None; 'voltage': 22.235; 'level': None},0.0608276240528,{'y': -2.2259702682495117; 'x': 0.052591145038604736; 'z': 0.008182473480701447},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0608276240528,PHYS_12,{'y': -86.2405932; 'x': 41.5193982; 'z': -1.77},{'y': -0.08; 'x': -0.1; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-46_109,STANDBY,{'current': None; 'voltage': 22.235; 'level': None},0.0608276240528,{'y': -2.2259702682495117; 'x': 0.052591145038604736; 'z': 0.008182473480701447},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0608276240528,PHYS_12,{'y': -86.2405932; 'x': 41.5193982; 'z': -1.77},{'y': -0.08; 'x': -0.1; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-46_209,STANDBY,{'current': None; 'voltage': 22.235; 'level': None},0.0141421351582,{'y': -2.2259702682495117; 'x': 0.052591145038604736; 'z': 0.008182473480701447},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0141421351582,PHYS_12,{'y': -86.2405932; 'x': 41.5193982; 'z': -1.77},{'y': -0.08; 'x': -0.1; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-46_309,STANDBY,{'current': None; 'voltage': 22.226; 'level': None},0.0141421351582,{'y': -2.2259702682495117; 'x': 0.052591145038604736; 'z': 0.008182473480701447},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0141421351582,PHYS_12,{'y': -86.2405932; 'x': 41.5193982; 'z': -1.77},{'y': -0.08; 'x': -0.1; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-46_409,STANDBY,{'current': None; 'voltage': 22.226; 'level': None},0.0141421351582,{'y': -2.2259702682495117; 'x': 0.052591145038604736; 'z': 0.008182473480701447},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0141421351582,PHYS_12,{'y': -86.2405931; 'x': 41.519398; 'z': -1.81},{'y': -0.08; 'x': -0.1; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-46_509,STANDBY,{'current': None; 'voltage': 22.226; 'level': None},0.0141421351582,{'y': -2.2259702682495117; 'x': 0.052591145038604736; 'z': 0.008182473480701447},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0141421351582,PHYS_12,{'y': -86.2405931; 'x': 41.519398; 'z': -1.81},{'y': -0.08; 'x': -0.1; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-46_609,STANDBY,{'current': None; 'voltage': 22.226; 'level': None},0.0141421351582,{'y': -2.2259702682495117; 'x': 0.052591145038604736; 'z': 0.008182473480701447},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0141421351582,PHYS_12,{'y': -86.2405931; 'x': 41.519398; 'z': -1.81},{'y': -0.08; 'x': -0.1; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-46_709,STANDBY,{'current': None; 'voltage': 22.226; 'level': None},0.0141421351582,{'y': -2.2259702682495117; 'x': 0.052591145038604736; 'z': 0.008182473480701447},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0141421351582,PHYS_12,{'y': -86.2405931; 'x': 41.519398; 'z': -1.81},{'y': -0.08; 'x': -0.1; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-46_809,STANDBY,{'current': None; 'voltage': 22.226; 'level': None},0.0141421351582,{'y': -2.2259702682495117; 'x': 0.052591145038604736; 'z': 0.008182473480701447},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0141421351582,PHYS_12,{'y': -86.2405931; 'x': 41.519398; 'z': -1.81},{'y': -0.08; 'x': -0.1; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-46_909,STANDBY,{'current': None; 'voltage': 22.226; 'level': None},0.031622774899,{'y': -2.22597599029541; 'x': 0.052723854780197144; 'z': 0.008221227675676346},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.031622774899,PHYS_12,{'y': -86.2405931; 'x': 41.519398; 'z': -1.81},{'y': -0.08; 'x': -0.1; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-47_009,STANDBY,{'current': None; 'voltage': 22.226; 'level': None},0.031622774899,{'y': -2.22597599029541; 'x': 0.052723854780197144; 'z': 0.008221227675676346},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.031622774899,PHYS_12,{'y': -86.2405931; 'x': 41.519398; 'z': -1.81},{'y': -0.08; 'x': -0.1; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-47_109,STANDBY,{'current': None; 'voltage': 22.226; 'level': None},0.031622774899,{'y': -2.22597599029541; 'x': 0.052723854780197144; 'z': 0.008221227675676346},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.031622774899,PHYS_12,{'y': -86.2405931; 'x': 41.519398; 'z': -1.81},{'y': -0.08; 'x': -0.1; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-47_209,STANDBY,{'current': None; 'voltage': 22.226; 'level': None},0.031622774899,{'y': -2.22597599029541; 'x': 0.052723854780197144; 'z': 0.008221227675676346},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.031622774899,PHYS_12,{'y': -86.2405931; 'x': 41.519398; 'z': -1.81},{'y': -0.08; 'x': -0.1; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-47_309,STANDBY,{'current': None; 'voltage': 22.237; 'level': None},0.031622774899,{'y': -2.22597599029541; 'x': 0.052723854780197144; 'z': 0.008221227675676346},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.031622774899,PHYS_12,{'y': -86.2405931; 'x': 41.519398; 'z': -1.81},{'y': -0.08; 'x': -0.1; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-47_409,STANDBY,{'current': None; 'voltage': 22.237; 'level': None},0.031622774899,{'y': -2.22597599029541; 'x': 0.052723854780197144; 'z': 0.008221227675676346},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.031622774899,PHYS_12,{'y': -86.2405936; 'x': 41.5193979; 'z': -1.84},{'y': -0.09; 'x': -0.09; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-47_509,STANDBY,{'current': None; 'voltage': 22.237; 'level': None},0.031622774899,{'y': -2.2259464263916016; 'x': 0.05253112316131592; 'z': 0.008553624153137207},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.031622774899,PHYS_12,{'y': -86.2405936; 'x': 41.5193979; 'z': -1.84},{'y': -0.09; 'x': -0.09; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-47_609,STANDBY,{'current': None; 'voltage': 22.234; 'level': None},0.031622774899,{'y': -2.2259464263916016; 'x': 0.05253112316131592; 'z': 0.008553624153137207},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.031622774899,PHYS_12,{'y': -86.2405936; 'x': 41.5193979; 'z': -1.84},{'y': -0.09; 'x': -0.09; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-47_709,STANDBY,{'current': None; 'voltage': 22.234; 'level': None},0.031622774899,{'y': -2.2259464263916016; 'x': 0.05253112316131592; 'z': 0.008553624153137207},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.031622774899,PHYS_12,{'y': -86.2405936; 'x': 41.5193979; 'z': -1.84},{'y': -0.09; 'x': -0.09; 'z': 0.01},232,STABILIZE
2017_07_18__14-27-47_809,STANDBY,{'current': None; 'voltage': 22.234; 'level': None},0.031622774899,{'y': -2.2259480953216553; 'x': 0.05225563794374466; 'z': 0.00874611921608448},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.031622774899,PHYS_12,{'y': -86.2405941; 'x': 41.5193978; 'z': -1.84},{'y': -0.11; 'x': -0.09; 'z': 0.02},232,STABILIZE
2017_07_18__14-27-47_909,STANDBY,{'current': None; 'voltage': 22.234; 'level': None},0.00999999977648,{'y': -2.2259480953216553; 'x': 0.05225563794374466; 'z': 0.00874611921608448},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.00999999977648,PHYS_12,{'y': -86.2405941; 'x': 41.5193978; 'z': -1.84},{'y': -0.11; 'x': -0.09; 'z': 0.02},232,STABILIZE
2017_07_18__14-27-48_009,STANDBY,{'current': None; 'voltage': 22.234; 'level': None},0.00999999977648,{'y': -2.2259480953216553; 'x': 0.05225563794374466; 'z': 0.00874611921608448},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.00999999977648,PHYS_12,{'y': -86.2405941; 'x': 41.5193978; 'z': -1.84},{'y': -0.11; 'x': -0.09; 'z': 0.02},232,STABILIZE
2017_07_18__14-27-48_109,STANDBY,{'current': None; 'voltage': 22.234; 'level': None},0.00999999977648,{'y': -2.2259480953216553; 'x': 0.05225563794374466; 'z': 0.00874611921608448},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.00999999977648,PHYS_12,{'y': -86.2405941; 'x': 41.5193978; 'z': -1.84},{'y': -0.11; 'x': -0.09; 'z': 0.02},232,STABILIZE
2017_07_18__14-27-48_209,STANDBY,{'current': None; 'voltage': 22.236; 'level': None},0.00999999977648,{'y': -2.2259480953216553; 'x': 0.05225563794374466; 'z': 0.00874611921608448},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.00999999977648,PHYS_12,{'y': -86.2405943; 'x': 41.5193975; 'z': -1.85},{'y': -0.11; 'x': -0.1; 'z': 0.02},232,STABILIZE
2017_07_18__14-27-48_309,STANDBY,{'current': None; 'voltage': 22.236; 'level': None},0.00999999977648,{'y': -2.2259480953216553; 'x': 0.05225563794374466; 'z': 0.00874611921608448},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.00999999977648,PHYS_12,{'y': -86.2405943; 'x': 41.5193975; 'z': -1.85},{'y': -0.11; 'x': -0.1; 'z': 0.02},232,STABILIZE
2017_07_18__14-27-48_409,STANDBY,{'current': None; 'voltage': 22.236; 'level': None},0.00999999977648,{'y': -2.2259480953216553; 'x': 0.05225563794374466; 'z': 0.00874611921608448},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.00999999977648,PHYS_12,{'y': -86.2405943; 'x': 41.5193975; 'z': -1.85},{'y': -0.11; 'x': -0.1; 'z': 0.02},232,STABILIZE
2017_07_18__14-27-48_509,STANDBY,{'current': None; 'voltage': 22.236; 'level': None},0.00999999977648,{'y': -2.225944995880127; 'x': 0.05234018713235855; 'z': 0.008506225422024727},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.00999999977648,PHYS_12,{'y': -86.2405943; 'x': 41.5193975; 'z': -1.85},{'y': -0.11; 'x': -0.1; 'z': 0.02},232,STABILIZE
2017_07_18__14-27-48_609,STANDBY,{'current': None; 'voltage': 22.236; 'level': None},0.00999999977648,{'y': -2.225944995880127; 'x': 0.05234018713235855; 'z': 0.008506225422024727},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.00999999977648,PHYS_12,{'y': -86.2405943; 'x': 41.5193975; 'z': -1.85},{'y': -0.11; 'x': -0.1; 'z': 0.02},232,STABILIZE
2017_07_18__14-27-48_709,STANDBY,{'current': None; 'voltage': 22.236; 'level': None},0.0538516454399,{'y': -2.225944995880127; 'x': 0.05234018713235855; 'z': 0.008506225422024727},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0538516454399,PHYS_12,{'y': -86.2405943; 'x': 41.5193975; 'z': -1.85},{'y': -0.11; 'x': -0.1; 'z': 0.02},232,STABILIZE
2017_07_18__14-27-48_809,STANDBY,{'current': None; 'voltage': 22.233; 'level': None},0.0538516454399,{'y': -2.225944995880127; 'x': 0.05234018713235855; 'z': 0.008506225422024727},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0538516454399,PHYS_12,{'y': -86.2405944; 'x': 41.5193973; 'z': -1.87},{'y': -0.11; 'x': -0.1; 'z': 0.02},232,STABILIZE
2017_07_18__14-27-48_909,STANDBY,{'current': None; 'voltage': 22.233; 'level': None},0.0538516454399,{'y': -2.2259838581085205; 'x': 0.05261559039354324; 'z': 0.008396816439926624},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0538516454399,PHYS_12,{'y': -86.2405944; 'x': 41.5193973; 'z': -1.87},{'y': -0.11; 'x': -0.1; 'z': 0.02},232,STABILIZE
2017_07_18__14-27-49_009,STANDBY,{'current': None; 'voltage': 22.233; 'level': None},0.0538516454399,{'y': -2.2259838581085205; 'x': 0.05261559039354324; 'z': 0.008396816439926624},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0538516454399,PHYS_12,{'y': -86.2405944; 'x': 41.5193973; 'z': -1.87},{'y': -0.11; 'x': -0.1; 'z': 0.02},232,STABILIZE
2017_07_18__14-27-49_109,STANDBY,{'current': None; 'voltage': 22.233; 'level': None},0.0538516454399,{'y': -2.2259838581085205; 'x': 0.05261559039354324; 'z': 0.008396816439926624},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0538516454399,PHYS_12,{'y': -86.2405944; 'x': 41.5193973; 'z': -1.87},{'y': -0.11; 'x': -0.1; 'z': 0.02},232,STABILIZE
2017_07_18__14-27-49_209,STANDBY,{'current': None; 'voltage': 22.233; 'level': None},0.10000000149,{'y': -2.2259838581085205; 'x': 0.05261559039354324; 'z': 0.008396816439926624},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.10000000149,PHYS_12,{'y': -86.2405944; 'x': 41.5193973; 'z': -1.87},{'y': -0.11; 'x': -0.1; 'z': 0.02},232,STABILIZE
2017_07_18__14-27-49_309,STANDBY,{'current': None; 'voltage': 22.233; 'level': None},0.10000000149,{'y': -2.2259838581085205; 'x': 0.05261559039354324; 'z': 0.008396816439926624},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.10000000149,PHYS_12,{'y': -86.2405944; 'x': 41.5193973; 'z': -1.87},{'y': -0.11; 'x': -0.1; 'z': 0.02},232,STABILIZE
2017_07_18__14-27-49_409,STANDBY,{'current': None; 'voltage': 22.233; 'level': None},0.10000000149,{'y': -2.2259838581085205; 'x': 0.05261559039354324; 'z': 0.008396816439926624},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.10000000149,PHYS_12,{'y': -86.2405944; 'x': 41.5193973; 'z': -1.87},{'y': -0.11; 'x': -0.1; 'z': 0.02},232,STABILIZE
2017_07_18__14-27-49_509,STANDBY,{'current': None; 'voltage': 22.233; 'level': None},0.10000000149,{'y': -2.2259838581085205; 'x': 0.05261559039354324; 'z': 0.008396816439926624},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.10000000149,PHYS_12,{'y': -86.2405944; 'x': 41.5193973; 'z': -1.87},{'y': -0.11; 'x': -0.1; 'z': 0.02},232,STABILIZE
2017_07_18__14-27-49_609,STANDBY,{'current': None; 'voltage': 22.234; 'level': None},0.10000000149,{'y': -2.2259838581085205; 'x': 0.05261559039354324; 'z': 0.008396816439926624},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.10000000149,PHYS_12,{'y': -86.2405948; 'x': 41.5193972; 'z': -1.87},{'y': -0.11; 'x': -0.09; 'z': 0.03},232,STABILIZE
2017_07_18__14-27-49_709,STANDBY,{'current': None; 'voltage': 22.234; 'level': None},0.0799999982119,{'y': -2.225984573364258; 'x': 0.05263310670852661; 'z': 0.00867149792611599},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0799999982119,PHYS_12,{'y': -86.2405948; 'x': 41.5193972; 'z': -1.87},{'y': -0.11; 'x': -0.09; 'z': 0.03},232,STABILIZE
2017_07_18__14-27-49_809,STANDBY,{'current': None; 'voltage': 22.234; 'level': None},0.0799999982119,{'y': -2.225984573364258; 'x': 0.05263310670852661; 'z': 0.00867149792611599},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0799999982119,PHYS_12,{'y': -86.2405948; 'x': 41.5193972; 'z': -1.87},{'y': -0.11; 'x': -0.09; 'z': 0.03},232,STABILIZE
2017_07_18__14-27-49_909,STANDBY,{'current': None; 'voltage': 22.236; 'level': None},0.0799999982119,{'y': -2.225984573364258; 'x': 0.05263310670852661; 'z': 0.00867149792611599},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0799999982119,PHYS_12,{'y': -86.2405948; 'x': 41.5193972; 'z': -1.87},{'y': -0.11; 'x': -0.09; 'z': 0.03},232,STABILIZE
2017_07_18__14-27-50_009,STANDBY,{'current': None; 'voltage': 22.236; 'level': None},0.0799999982119,{'y': -2.225984573364258; 'x': 0.05263310670852661; 'z': 0.00867149792611599},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0799999982119,PHYS_12,{'y': -86.2405949; 'x': 41.5193972; 'z': -1.87},{'y': -0.11; 'x': -0.08; 'z': 0.04},232,STABILIZE
2017_07_18__14-27-50_108,STANDBY,{'current': None; 'voltage': 22.236; 'level': None},0.0299999993294,{'y': -2.2259981632232666; 'x': 0.052746646106243134; 'z': 0.008770101703703403},{'y': 0; 'x': 0; 'z': 0},{'y': 0; 'x': 0; 'z': 0},False,True,0.0299999993294,PHYS_12,{'y': -86.2405949; 'x': 41.5193972; 'z': -1.87},{'y': -0.11; 'x': -0.08; 'z': 0.04},232,STABILIZE
