time,status,battery,groundspeed,attitude,home,gimbalRotation,armed,armable,airspeed,id,location,velocity,heading,mode,
2017_07_18__15-24-07_820,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.131529465318,{'y': -2.9684064388275146; 'x': 0.02617846615612507; 'z': 0.00515387486666441},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.131529465318,PHYS_2,{'y': -86.2401239; 'x': 41.5194318; 'z': 0.23},{'y': 0.0; 'x': 0.1; 'z': -0.05},190,GUIDED
2017_07_18__15-25-41_019,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.919238805771,{'y': 1.667273998260498; 'x': 0.13444894552230835; 'z': 0.08106207102537155},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.919238805771,PHYS_2,{'y': -86.2399718; 'x': 41.5191924; 'z': 20.09},{'y': -0.3; 'x': -0.81; 'z': -0.05},95,GUIDED
2017_07_18__15-25-41_119,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.919238805771,{'y': 1.6921172142028809; 'x': 0.22455476224422455; 'z': -0.004158582538366318},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.919238805771,PHYS_2,{'y': -86.2399718; 'x': 41.5191924; 'z': 20.09},{'y': -0.3; 'x': -0.81; 'z': -0.05},95,GUIDED
2017_07_18__15-25-41_219,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.04100906849,{'y': 1.6921172142028809; 'x': 0.22455476224422455; 'z': -0.004158582538366318},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.04100906849,PHYS_2,{'y': -86.2399718; 'x': 41.5191924; 'z': 20.09},{'y': -0.3; 'x': -0.81; 'z': -0.05},97,GUIDED
2017_07_18__15-25-41_319,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.04100906849,{'y': 1.6921172142028809; 'x': 0.22455476224422455; 'z': -0.004158582538366318},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.04100906849,PHYS_2,{'y': -86.2399788; 'x': 41.5191883; 'z': 20.13},{'y': -1.36; 'x': -0.5; 'z': -0.04},97,GUIDED
2017_07_18__15-25-41_419,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.04100906849,{'y': 1.6921172142028809; 'x': 0.22455476224422455; 'z': -0.004158582538366318},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.04100906849,PHYS_2,{'y': -86.2399788; 'x': 41.5191883; 'z': 20.13},{'y': -1.36; 'x': -0.5; 'z': -0.04},97,GUIDED
2017_07_18__15-25-41_519,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.04100906849,{'y': 1.6921172142028809; 'x': 0.22455476224422455; 'z': -0.004158582538366318},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.04100906849,PHYS_2,{'y': -86.2399788; 'x': 41.5191883; 'z': 20.13},{'y': -1.36; 'x': -0.5; 'z': -0.04},97,GUIDED
2017_07_18__15-25-41_619,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.04100906849,{'y': 1.6921172142028809; 'x': 0.22455476224422455; 'z': -0.004158582538366318},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.04100906849,PHYS_2,{'y': -86.2399788; 'x': 41.5191883; 'z': 20.13},{'y': -1.36; 'x': -0.5; 'z': -0.04},97,GUIDED
2017_07_18__15-25-41_719,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.04100906849,{'y': 1.6745425462722778; 'x': 0.0905851349234581; 'z': 0.001657046377658844},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.04100906849,PHYS_2,{'y': -86.2399788; 'x': 41.5191883; 'z': 20.13},{'y': -1.36; 'x': -0.5; 'z': -0.04},97,GUIDED
2017_07_18__15-25-41_820,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.48771631718,{'y': 1.6745425462722778; 'x': 0.0905851349234581; 'z': 0.001657046377658844},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.48771631718,PHYS_2,{'y': -86.2399788; 'x': 41.5191883; 'z': 20.13},{'y': -1.36; 'x': -0.5; 'z': -0.04},94,GUIDED
2017_07_18__15-25-41_919,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.48771631718,{'y': 1.6745425462722778; 'x': 0.0905851349234581; 'z': 0.001657046377658844},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.48771631718,PHYS_2,{'y': -86.2399908; 'x': 41.5191855; 'z': 20.22},{'y': -1.53; 'x': -0.36; 'z': -0.13},94,GUIDED
2017_07_18__15-25-42_019,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.48771631718,{'y': 1.6745425462722778; 'x': 0.0905851349234581; 'z': 0.001657046377658844},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.48771631718,PHYS_2,{'y': -86.2399908; 'x': 41.5191855; 'z': 20.22},{'y': -1.53; 'x': -0.36; 'z': -0.13},94,GUIDED
2017_07_18__15-25-42_119,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.48771631718,{'y': 1.6745425462722778; 'x': 0.0905851349234581; 'z': 0.001657046377658844},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.48771631718,PHYS_2,{'y': -86.2399908; 'x': 41.5191855; 'z': 20.22},{'y': -1.53; 'x': -0.36; 'z': -0.13},94,GUIDED
2017_07_18__15-25-42_219,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.27487254143,{'y': 1.595173954963684; 'x': -0.018148988485336304; 'z': 0.013256185688078403},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.27487254143,PHYS_2,{'y': -86.2399908; 'x': 41.5191855; 'z': 20.22},{'y': -1.53; 'x': -0.36; 'z': -0.13},90,GUIDED
2017_07_18__15-25-42_319,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.27487254143,{'y': 1.595173954963684; 'x': -0.018148988485336304; 'z': 0.013256185688078403},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.27487254143,PHYS_2,{'y': -86.2399908; 'x': 41.5191855; 'z': 20.22},{'y': -1.53; 'x': -0.36; 'z': -0.13},90,GUIDED
2017_07_18__15-25-42_419,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.27487254143,{'y': 1.595173954963684; 'x': -0.018148988485336304; 'z': 0.013256185688078403},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.27487254143,PHYS_2,{'y': -86.2400011; 'x': 41.519183; 'z': 20.33},{'y': -1.07; 'x': -0.42; 'z': -0.25},90,GUIDED
2017_07_18__15-25-42_519,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.27487254143,{'y': 1.595173954963684; 'x': -0.018148988485336304; 'z': 0.013256185688078403},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.27487254143,PHYS_2,{'y': -86.2400011; 'x': 41.519183; 'z': 20.33},{'y': -1.07; 'x': -0.42; 'z': -0.25},90,GUIDED
2017_07_18__15-25-42_619,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.27487254143,{'y': 1.595173954963684; 'x': -0.018148988485336304; 'z': 0.013256185688078403},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.27487254143,PHYS_2,{'y': -86.2400011; 'x': 41.519183; 'z': 20.33},{'y': -1.07; 'x': -0.42; 'z': -0.25},90,GUIDED
2017_07_18__15-25-42_719,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.27487254143,{'y': 1.595173954963684; 'x': -0.018148988485336304; 'z': 0.013256185688078403},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.27487254143,PHYS_2,{'y': -86.2400011; 'x': 41.519183; 'z': 20.33},{'y': -1.07; 'x': -0.42; 'z': -0.25},90,GUIDED
2017_07_18__15-25-42_819,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.27487254143,{'y': 1.5776548385620117; 'x': -0.013449086807668209; 'z': 0.037596944719552994},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.27487254143,PHYS_2,{'y': -86.2400011; 'x': 41.519183; 'z': 20.33},{'y': -1.07; 'x': -0.42; 'z': -0.25},90,GUIDED
2017_07_18__15-25-42_919,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.27487254143,{'y': 1.5776548385620117; 'x': -0.013449086807668209; 'z': 0.037596944719552994},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.27487254143,PHYS_2,{'y': -86.2400011; 'x': 41.519183; 'z': 20.33},{'y': -1.07; 'x': -0.42; 'z': -0.25},90,GUIDED
2017_07_18__15-25-43_019,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.27487254143,{'y': 1.5776548385620117; 'x': -0.013449086807668209; 'z': 0.037596944719552994},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.27487254143,PHYS_2,{'y': -86.2400011; 'x': 41.519183; 'z': 20.33},{'y': -1.07; 'x': -0.42; 'z': -0.25},90,GUIDED
2017_07_18__15-25-43_119,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.857029736042,{'y': 1.5776548385620117; 'x': -0.013449086807668209; 'z': 0.037596944719552994},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.857029736042,PHYS_2,{'y': -86.2400011; 'x': 41.519183; 'z': 20.33},{'y': -1.07; 'x': -0.42; 'z': -0.25},90,GUIDED
2017_07_18__15-25-43_219,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.857029736042,{'y': 1.5776548385620117; 'x': -0.013449086807668209; 'z': 0.037596944719552994},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.857029736042,PHYS_2,{'y': -86.2400011; 'x': 41.519183; 'z': 20.33},{'y': -1.07; 'x': -0.42; 'z': -0.25},90,GUIDED
2017_07_18__15-25-43_319,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.857029736042,{'y': 1.5776548385620117; 'x': -0.013449086807668209; 'z': 0.037596944719552994},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.857029736042,PHYS_2,{'y': -86.2400075; 'x': 41.5191796; 'z': 20.39},{'y': -0.5; 'x': -0.63; 'z': -0.34},90,GUIDED
2017_07_18__15-25-43_419,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.857029736042,{'y': 1.5776548385620117; 'x': -0.013449086807668209; 'z': 0.037596944719552994},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.857029736042,PHYS_2,{'y': -86.2400075; 'x': 41.5191796; 'z': 20.39},{'y': -0.5; 'x': -0.63; 'z': -0.34},90,GUIDED
2017_07_18__15-25-43_519,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.857029736042,{'y': 1.6086243391036987; 'x': -0.20682351291179657; 'z': -0.04329020902514458},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.857029736042,PHYS_2,{'y': -86.2400075; 'x': 41.5191796; 'z': 20.39},{'y': -0.5; 'x': -0.63; 'z': -0.34},90,GUIDED
2017_07_18__15-25-43_619,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.857029736042,{'y': 1.6086243391036987; 'x': -0.20682351291179657; 'z': -0.04329020902514458},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.857029736042,PHYS_2,{'y': -86.2400075; 'x': 41.5191796; 'z': 20.39},{'y': -0.5; 'x': -0.63; 'z': -0.34},90,GUIDED
2017_07_18__15-25-43_719,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.714492797852,{'y': 1.6086243391036987; 'x': -0.20682351291179657; 'z': -0.04329020902514458},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.714492797852,PHYS_2,{'y': -86.2400075; 'x': 41.5191796; 'z': 20.39},{'y': -0.5; 'x': -0.63; 'z': -0.34},93,GUIDED
2017_07_18__15-25-43_819,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.714492797852,{'y': 1.6086243391036987; 'x': -0.20682351291179657; 'z': -0.04329020902514458},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.714492797852,PHYS_2,{'y': -86.2400052; 'x': 41.5191759; 'z': 20.35},{'y': 0.82; 'x': -0.45; 'z': -0.31},93,GUIDED
2017_07_18__15-25-43_919,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.714492797852,{'y': 1.6086243391036987; 'x': -0.20682351291179657; 'z': -0.04329020902514458},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.714492797852,PHYS_2,{'y': -86.2400052; 'x': 41.5191759; 'z': 20.35},{'y': 0.82; 'x': -0.45; 'z': -0.31},93,GUIDED
2017_07_18__15-25-44_019,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.0557461977,{'y': 1.6431398391723633; 'x': -0.047731976956129074; 'z': -0.05111593380570412},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,1.0557461977,PHYS_2,{'y': -86.2400052; 'x': 41.5191759; 'z': 20.35},{'y': 0.82; 'x': -0.45; 'z': -0.31},94,GUIDED
2017_07_18__15-25-44_119,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.0557461977,{'y': 1.6431398391723633; 'x': -0.047731976956129074; 'z': -0.05111593380570412},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,1.0557461977,PHYS_2,{'y': -86.2400052; 'x': 41.5191759; 'z': 20.35},{'y': 0.82; 'x': -0.45; 'z': -0.31},94,GUIDED
2017_07_18__15-25-44_219,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.0557461977,{'y': 1.6431398391723633; 'x': -0.047731976956129074; 'z': -0.05111593380570412},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,1.0557461977,PHYS_2,{'y': -86.2400052; 'x': 41.5191759; 'z': 20.35},{'y': 0.82; 'x': -0.45; 'z': -0.31},94,GUIDED
2017_07_18__15-25-44_319,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.0557461977,{'y': 1.6431398391723633; 'x': -0.047731976956129074; 'z': -0.05111593380570412},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,1.0557461977,PHYS_2,{'y': -86.2400052; 'x': 41.5191759; 'z': 20.35},{'y': 0.82; 'x': -0.45; 'z': -0.31},94,GUIDED
2017_07_18__15-25-44_419,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.0557461977,{'y': 1.6431398391723633; 'x': -0.047731976956129074; 'z': -0.05111593380570412},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,1.0557461977,PHYS_2,{'y': -86.2400052; 'x': 41.5191759; 'z': 20.35},{'y': 0.82; 'x': -0.45; 'z': -0.31},94,GUIDED
2017_07_18__15-25-44_519,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.0557461977,{'y': 1.6395505666732788; 'x': 0.017658723518252373; 'z': 0.004049153067171574},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,1.0557461977,PHYS_2,{'y': -86.2400052; 'x': 41.5191759; 'z': 20.35},{'y': 0.82; 'x': -0.45; 'z': -0.31},94,GUIDED
2017_07_18__15-25-44_619,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.0557461977,{'y': 1.6395505666732788; 'x': 0.017658723518252373; 'z': 0.004049153067171574},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,1.0557461977,PHYS_2,{'y': -86.2400052; 'x': 41.5191759; 'z': 20.35},{'y': 0.82; 'x': -0.45; 'z': -0.31},94,GUIDED
2017_07_18__15-25-44_719,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.30751669407,{'y': 1.6395505666732788; 'x': 0.017658723518252373; 'z': 0.004049153067171574},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.30751669407,PHYS_2,{'y': -86.2399872; 'x': 41.5191748; 'z': 20.02},{'y': 1.27; 'x': -0.16; 'z': 0.02},93,GUIDED
2017_07_18__15-25-44_819,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.30751669407,{'y': 1.6395505666732788; 'x': 0.017658723518252373; 'z': 0.004049153067171574},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.30751669407,PHYS_2,{'y': -86.2399872; 'x': 41.5191748; 'z': 20.02},{'y': 1.27; 'x': -0.16; 'z': 0.02},93,GUIDED
2017_07_18__15-25-44_919,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.30751669407,{'y': 1.6395505666732788; 'x': 0.017658723518252373; 'z': 0.004049153067171574},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.30751669407,PHYS_2,{'y': -86.2399872; 'x': 41.5191748; 'z': 20.02},{'y': 1.27; 'x': -0.16; 'z': 0.02},93,GUIDED
2017_07_18__15-25-45_020,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.30751669407,{'y': 1.6395505666732788; 'x': 0.017658723518252373; 'z': 0.004049153067171574},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.30751669407,PHYS_2,{'y': -86.2399872; 'x': 41.5191748; 'z': 20.02},{'y': 1.27; 'x': -0.16; 'z': 0.02},93,GUIDED
2017_07_18__15-25-45_119,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.30751669407,{'y': 1.6390364170074463; 'x': 0.0026689115911722183; 'z': -0.001142334658652544},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.30751669407,PHYS_2,{'y': -86.2399872; 'x': 41.5191748; 'z': 20.02},{'y': 1.27; 'x': -0.16; 'z': 0.02},93,GUIDED
2017_07_18__15-25-45_219,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.30751669407,{'y': 1.6390364170074463; 'x': 0.0026689115911722183; 'z': -0.001142334658652544},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.30751669407,PHYS_2,{'y': -86.2399872; 'x': 41.5191748; 'z': 20.02},{'y': 1.27; 'x': -0.16; 'z': 0.02},93,GUIDED
2017_07_18__15-25-45_319,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.34629106522,{'y': 1.6390364170074463; 'x': 0.0026689115911722183; 'z': -0.001142334658652544},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.34629106522,PHYS_2,{'y': -86.2399788; 'x': 41.5191742; 'z': 19.92},{'y': 1.31; 'x': -0.16; 'z': 0.13},94,GUIDED
2017_07_18__15-25-45_419,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.34629106522,{'y': 1.6390364170074463; 'x': 0.0026689115911722183; 'z': -0.001142334658652544},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.34629106522,PHYS_2,{'y': -86.2399788; 'x': 41.5191742; 'z': 19.92},{'y': 1.31; 'x': -0.16; 'z': 0.13},94,GUIDED
2017_07_18__15-25-45_519,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.34629106522,{'y': 1.6390364170074463; 'x': 0.0026689115911722183; 'z': -0.001142334658652544},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.34629106522,PHYS_2,{'y': -86.2399788; 'x': 41.5191742; 'z': 19.92},{'y': 1.31; 'x': -0.16; 'z': 0.13},94,GUIDED
2017_07_18__15-25-45_619,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.34629106522,{'y': 1.6390364170074463; 'x': 0.0026689115911722183; 'z': -0.001142334658652544},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.34629106522,PHYS_2,{'y': -86.2399788; 'x': 41.5191742; 'z': 19.92},{'y': 1.31; 'x': -0.16; 'z': 0.13},94,GUIDED
2017_07_18__15-25-45_719,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.34629106522,{'y': 1.6390364170074463; 'x': 0.0026689115911722183; 'z': -0.001142334658652544},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.34629106522,PHYS_2,{'y': -86.2399788; 'x': 41.5191742; 'z': 19.92},{'y': 1.31; 'x': -0.16; 'z': 0.13},94,GUIDED
2017_07_18__15-25-45_819,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.34629106522,{'y': 1.6390364170074463; 'x': 0.0026689115911722183; 'z': -0.001142334658652544},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.34629106522,PHYS_2,{'y': -86.2399788; 'x': 41.5191742; 'z': 19.92},{'y': 1.31; 'x': -0.16; 'z': 0.13},94,GUIDED
2017_07_18__15-25-45_919,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.34629106522,{'y': 1.6390364170074463; 'x': 0.0026689115911722183; 'z': -0.001142334658652544},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.34629106522,PHYS_2,{'y': -86.2399788; 'x': 41.5191742; 'z': 19.92},{'y': 1.31; 'x': -0.16; 'z': 0.13},94,GUIDED
2017_07_18__15-25-46_019,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.34629106522,{'y': 1.6390364170074463; 'x': 0.0026689115911722183; 'z': -0.001142334658652544},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.34629106522,PHYS_2,{'y': -86.2399788; 'x': 41.5191742; 'z': 19.92},{'y': 1.31; 'x': -0.16; 'z': 0.13},94,GUIDED
2017_07_18__15-25-46_119,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.34629106522,{'y': 1.6390364170074463; 'x': 0.0026689115911722183; 'z': -0.001142334658652544},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.34629106522,PHYS_2,{'y': -86.2399788; 'x': 41.5191742; 'z': 19.92},{'y': 1.31; 'x': -0.16; 'z': 0.13},94,GUIDED
2017_07_18__15-25-46_219,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.34629106522,{'y': 1.6390364170074463; 'x': 0.0026689115911722183; 'z': -0.001142334658652544},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.34629106522,PHYS_2,{'y': -86.2399788; 'x': 41.5191742; 'z': 19.92},{'y': 1.31; 'x': -0.16; 'z': 0.13},94,GUIDED
2017_07_18__15-25-46_319,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.31186878681,{'y': 1.6390364170074463; 'x': 0.0026689115911722183; 'z': -0.001142334658652544},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.31186878681,PHYS_2,{'y': -86.2399708; 'x': 41.5191736; 'z': 19.91},{'y': 1.27; 'x': -0.21; 'z': 0.16},95,GUIDED
2017_07_18__15-25-46_419,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.31186878681,{'y': 1.6390364170074463; 'x': 0.0026689115911722183; 'z': -0.001142334658652544},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.31186878681,PHYS_2,{'y': -86.2399708; 'x': 41.5191736; 'z': 19.91},{'y': 1.27; 'x': -0.21; 'z': 0.16},95,GUIDED
2017_07_18__15-25-46_519,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.31186878681,{'y': 1.6390364170074463; 'x': 0.0026689115911722183; 'z': -0.001142334658652544},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.31186878681,PHYS_2,{'y': -86.2399708; 'x': 41.5191736; 'z': 19.91},{'y': 1.27; 'x': -0.21; 'z': 0.16},95,GUIDED
2017_07_18__15-25-46_619,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.31186878681,{'y': 1.6730268001556396; 'x': 0.046648524701595306; 'z': 0.05466252565383911},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.31186878681,PHYS_2,{'y': -86.2399708; 'x': 41.5191736; 'z': 19.91},{'y': 1.27; 'x': -0.21; 'z': 0.16},95,GUIDED
2017_07_18__15-25-46_719,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},1.31186878681,{'y': 1.6730268001556396; 'x': 0.046648524701595306; 'z': 0.05466252565383911},{'y': -86.2401187; 'x': 41.5194239; 'z': 248.74},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,1.31186878681,PHYS_2,{'y': -86.2399708; 'x': 41.5191736; 'z': 19.91},{'y': 1.27; 'x': -0.21; 'z': 0.16},95,GUIDED
