time,status,battery,groundspeed,attitude,home,gimbalRotation,armed,armable,airspeed,id,location,velocity,heading,mode,
2017_07_18__16-42-11_621,STANDBY,{'current': 1.0; 'voltage': 16.266; 'level': 90},0.0299999993294,{'y': -3.088733196258545; 'x': -0.03170124813914299; 'z': -0.015578210353851318},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -50.37; 'z': 0.0},False,True,0.0299999993294,PHYS_1,{'y': -86.2399872; 'x': 41.5194343; 'z': 2.29},{'y': 0.0; 'x': 0.04; 'z': 0.0},183,LOITER
2017_07_18__16-45-20_220,ACTIVE,{'current': 16.79; 'voltage': 15.677; 'level': 85},0.489999979734,{'y': 1.0857365131378174; 'x': 0.09453341364860535; 'z': -0.0010808352380990982},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.489999979734,PHYS_1,{'y': -86.2394096; 'x': 41.519176; 'z': 15.18},{'y': -0.05; 'x': -0.29; 'z': -0.18},62,GUIDED
2017_07_18__16-45-20_320,ACTIVE,{'current': 17.03; 'voltage': 15.674; 'level': 85},0.389999985695,{'y': 1.0857365131378174; 'x': 0.09453341364860535; 'z': -0.0010808352380990982},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.389999985695,PHYS_1,{'y': -86.2394096; 'x': 41.519176; 'z': 15.18},{'y': -0.05; 'x': -0.29; 'z': -0.18},62,GUIDED
2017_07_18__16-45-20_420,ACTIVE,{'current': 17.03; 'voltage': 15.674; 'level': 85},0.389999985695,{'y': 1.0838557481765747; 'x': 0.08734999597072601; 'z': -0.002662530168890953},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.389999985695,PHYS_1,{'y': -86.239409; 'x': 41.519176; 'z': 15.17},{'y': -0.15; 'x': -0.29; 'z': -0.16},62,GUIDED
2017_07_18__16-45-20_520,ACTIVE,{'current': 17.03; 'voltage': 15.674; 'level': 85},0.269999980927,{'y': 1.0838557481765747; 'x': 0.08734999597072601; 'z': -0.002662530168890953},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.269999980927,PHYS_1,{'y': -86.239409; 'x': 41.519176; 'z': 15.17},{'y': -0.15; 'x': -0.29; 'z': -0.16},62,GUIDED
2017_07_18__16-45-20_620,ACTIVE,{'current': 17.12; 'voltage': 15.674; 'level': 85},0.269999980927,{'y': 1.0838557481765747; 'x': 0.08734999597072601; 'z': -0.002662530168890953},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.269999980927,PHYS_1,{'y': -86.239409; 'x': 41.519176; 'z': 15.17},{'y': -0.15; 'x': -0.29; 'z': -0.16},62,GUIDED
2017_07_18__16-45-20_720,ACTIVE,{'current': 17.12; 'voltage': 15.674; 'level': 85},0.269999980927,{'y': 1.0838557481765747; 'x': 0.08734999597072601; 'z': -0.002662530168890953},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.269999980927,PHYS_1,{'y': -86.2394088; 'x': 41.5191759; 'z': 15.15},{'y': -0.22; 'x': -0.26; 'z': -0.15},62,GUIDED
2017_07_18__16-45-20_820,ACTIVE,{'current': 17.31; 'voltage': 15.674; 'level': 85},0.149999991059,{'y': 1.0837324857711792; 'x': 0.07885084301233292; 'z': 0.002803589217364788},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.149999991059,PHYS_1,{'y': -86.2394088; 'x': 41.5191759; 'z': 15.15},{'y': -0.22; 'x': -0.26; 'z': -0.15},62,GUIDED
2017_07_18__16-45-20_920,ACTIVE,{'current': 17.31; 'voltage': 15.674; 'level': 85},0.149999991059,{'y': 1.0837324857711792; 'x': 0.07885084301233292; 'z': 0.002803589217364788},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.149999991059,PHYS_1,{'y': -86.2394089; 'x': 41.5191759; 'z': 15.13},{'y': -0.28; 'x': -0.26; 'z': -0.11},62,GUIDED
2017_07_18__16-45-21_020,ACTIVE,{'current': 17.31; 'voltage': 15.674; 'level': 85},0.149999991059,{'y': 1.0820441246032715; 'x': 0.07381714135408401; 'z': 0.0015882626175880432},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.149999991059,PHYS_1,{'y': -86.2394089; 'x': 41.5191759; 'z': 15.13},{'y': -0.28; 'x': -0.26; 'z': -0.11},62,GUIDED
2017_07_18__16-45-21_122,ACTIVE,{'current': 17.41; 'voltage': 15.667; 'level': 85},0.140000000596,{'y': 1.0820441246032715; 'x': 0.07381714135408401; 'z': 0.0015882626175880432},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.140000000596,PHYS_1,{'y': -86.2394089; 'x': 41.5191759; 'z': 15.13},{'y': -0.28; 'x': -0.26; 'z': -0.11},62,GUIDED
2017_07_18__16-45-21_220,ACTIVE,{'current': 17.41; 'voltage': 15.667; 'level': 85},0.140000000596,{'y': 1.0820441246032715; 'x': 0.07381714135408401; 'z': 0.0015882626175880432},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.140000000596,PHYS_1,{'y': -86.2394089; 'x': 41.5191759; 'z': 15.13},{'y': -0.28; 'x': -0.26; 'z': -0.11},62,GUIDED
2017_07_18__16-45-21_320,ACTIVE,{'current': 17.49; 'voltage': 15.667; 'level': 85},0.140000000596,{'y': 1.0820978879928589; 'x': 0.06532378494739532; 'z': 0.014451999217271805},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.140000000596,PHYS_1,{'y': -86.2394092; 'x': 41.5191757; 'z': 15.12},{'y': -0.31; 'x': -0.26; 'z': -0.06},62,GUIDED
2017_07_18__16-45-21_420,ACTIVE,{'current': 17.49; 'voltage': 15.667; 'level': 85},0.179999992251,{'y': 1.0820978879928589; 'x': 0.06532378494739532; 'z': 0.014451999217271805},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.179999992251,PHYS_1,{'y': -86.2394092; 'x': 41.5191757; 'z': 15.12},{'y': -0.31; 'x': -0.26; 'z': -0.06},61,GUIDED
2017_07_18__16-45-21_520,ACTIVE,{'current': 17.49; 'voltage': 15.667; 'level': 85},0.179999992251,{'y': 1.0820978879928589; 'x': 0.06532378494739532; 'z': 0.014451999217271805},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.179999992251,PHYS_1,{'y': -86.2394095; 'x': 41.5191756; 'z': 15.13},{'y': -0.32; 'x': -0.27; 'z': -0.07},61,GUIDED
2017_07_18__16-45-21_620,ACTIVE,{'current': 16.58; 'voltage': 15.667; 'level': 85},0.219999998808,{'y': 1.0805584192276; 'x': 0.06463823467493057; 'z': 0.014604106545448303},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.219999998808,PHYS_1,{'y': -86.2394095; 'x': 41.5191756; 'z': 15.13},{'y': -0.32; 'x': -0.27; 'z': -0.07},61,GUIDED
2017_07_18__16-45-21_720,ACTIVE,{'current': 16.58; 'voltage': 15.667; 'level': 85},0.219999998808,{'y': 1.0805584192276; 'x': 0.06463823467493057; 'z': 0.014604106545448303},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.219999998808,PHYS_1,{'y': -86.2394095; 'x': 41.5191756; 'z': 15.13},{'y': -0.32; 'x': -0.27; 'z': -0.07},61,GUIDED
2017_07_18__16-45-21_820,ACTIVE,{'current': 16.58; 'voltage': 15.667; 'level': 85},0.219999998808,{'y': 1.0805584192276; 'x': 0.06463823467493057; 'z': 0.014604106545448303},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.219999998808,PHYS_1,{'y': -86.2394101; 'x': 41.5191752; 'z': 15.11},{'y': -0.34; 'x': -0.28; 'z': -0.05},61,GUIDED
2017_07_18__16-45-21_920,ACTIVE,{'current': 16.67; 'voltage': 15.667; 'level': 85},0.219999998808,{'y': 1.081702709197998; 'x': 0.05624738335609436; 'z': 0.00723551120609045},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.219999998808,PHYS_1,{'y': -86.2394101; 'x': 41.5191752; 'z': 15.11},{'y': -0.34; 'x': -0.28; 'z': -0.05},61,GUIDED
2017_07_18__16-45-22_020,ACTIVE,{'current': 16.67; 'voltage': 15.667; 'level': 85},0.280000001192,{'y': 1.081702709197998; 'x': 0.05624738335609436; 'z': 0.00723551120609045},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.280000001192,PHYS_1,{'y': -86.2394101; 'x': 41.5191752; 'z': 15.11},{'y': -0.34; 'x': -0.28; 'z': -0.05},61,GUIDED
2017_07_18__16-45-22_120,ACTIVE,{'current': 15.91; 'voltage': 15.677; 'level': 85},0.280000001192,{'y': 1.081702709197998; 'x': 0.05624738335609436; 'z': 0.00723551120609045},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.280000001192,PHYS_1,{'y': -86.2394105; 'x': 41.5191749; 'z': 15.12},{'y': -0.36; 'x': -0.27; 'z': -0.07},61,GUIDED
2017_07_18__16-45-22_220,ACTIVE,{'current': 15.91; 'voltage': 15.677; 'level': 85},0.280000001192,{'y': 1.0826454162597656; 'x': 0.03647734597325325; 'z': 0.010314881801605225},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.280000001192,PHYS_1,{'y': -86.2394105; 'x': 41.5191749; 'z': 15.12},{'y': -0.36; 'x': -0.27; 'z': -0.07},61,GUIDED
2017_07_18__16-45-22_320,ACTIVE,{'current': 15.91; 'voltage': 15.677; 'level': 85},0.34999999404,{'y': 1.0826454162597656; 'x': 0.03647734597325325; 'z': 0.010314881801605225},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.34999999404,PHYS_1,{'y': -86.2394105; 'x': 41.5191749; 'z': 15.12},{'y': -0.36; 'x': -0.27; 'z': -0.07},62,GUIDED
2017_07_18__16-45-22_420,ACTIVE,{'current': 15.8; 'voltage': 15.677; 'level': 85},0.34999999404,{'y': 1.0826454162597656; 'x': 0.03647734597325325; 'z': 0.010314881801605225},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.34999999404,PHYS_1,{'y': -86.2394111; 'x': 41.5191746; 'z': 15.08},{'y': -0.3; 'x': -0.21; 'z': -0.05},62,GUIDED
2017_07_18__16-45-22_520,ACTIVE,{'current': 15.8; 'voltage': 15.677; 'level': 85},0.370000004768,{'y': 1.0843064785003662; 'x': 0.027217306196689606; 'z': 0.025978541001677513},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.370000004768,PHYS_1,{'y': -86.2394111; 'x': 41.5191746; 'z': 15.08},{'y': -0.3; 'x': -0.21; 'z': -0.05},62,GUIDED
2017_07_18__16-45-22_620,ACTIVE,{'current': 15.8; 'voltage': 15.677; 'level': 85},0.370000004768,{'y': 1.0843064785003662; 'x': 0.027217306196689606; 'z': 0.025978541001677513},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.370000004768,PHYS_1,{'y': -86.2394111; 'x': 41.5191746; 'z': 15.08},{'y': -0.3; 'x': -0.21; 'z': -0.05},62,GUIDED
2017_07_18__16-45-22_720,ACTIVE,{'current': 16.04; 'voltage': 15.677; 'level': 85},0.370000004768,{'y': 1.0843064785003662; 'x': 0.027217306196689606; 'z': 0.025978541001677513},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.370000004768,PHYS_1,{'y': -86.2394116; 'x': 41.5191743; 'z': 15.07},{'y': -0.2; 'x': -0.2; 'z': -0.11},62,GUIDED
2017_07_18__16-45-22_820,ACTIVE,{'current': 16.04; 'voltage': 15.677; 'level': 85},0.289999991655,{'y': 1.0834803581237793; 'x': 0.07296730577945709; 'z': 0.00951831229031086},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.289999991655,PHYS_1,{'y': -86.2394116; 'x': 41.5191743; 'z': 15.07},{'y': -0.2; 'x': -0.2; 'z': -0.11},62,GUIDED
2017_07_18__16-45-22_919,ACTIVE,{'current': 16.14; 'voltage': 15.661; 'level': 85},0.289999991655,{'y': 1.0834803581237793; 'x': 0.07296730577945709; 'z': 0.00951831229031086},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.289999991655,PHYS_1,{'y': -86.2394119; 'x': 41.519174; 'z': 15.07},{'y': -0.23; 'x': -0.21; 'z': -0.07},62,GUIDED
2017_07_18__16-45-23_021,ACTIVE,{'current': 16.14; 'voltage': 15.661; 'level': 85},0.289999991655,{'y': 1.0824170112609863; 'x': 0.07647663354873657; 'z': 0.01005389355123043},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.289999991655,PHYS_1,{'y': -86.2394119; 'x': 41.519174; 'z': 15.07},{'y': -0.23; 'x': -0.21; 'z': -0.07},62,GUIDED
2017_07_18__16-45-23_120,ACTIVE,{'current': 16.14; 'voltage': 15.661; 'level': 85},0.289999991655,{'y': 1.0824170112609863; 'x': 0.07647663354873657; 'z': 0.01005389355123043},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.289999991655,PHYS_1,{'y': -86.2394119; 'x': 41.519174; 'z': 15.07},{'y': -0.23; 'x': -0.21; 'z': -0.07},62,GUIDED
2017_07_18__16-45-23_220,ACTIVE,{'current': 16.14; 'voltage': 15.661; 'level': 85},0.269999980927,{'y': 1.0824170112609863; 'x': 0.07647663354873657; 'z': 0.01005389355123043},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.269999980927,PHYS_1,{'y': -86.2394119; 'x': 41.519174; 'z': 15.07},{'y': -0.23; 'x': -0.21; 'z': -0.07},61,GUIDED
2017_07_18__16-45-23_320,ACTIVE,{'current': 16.54; 'voltage': 15.661; 'level': 85},0.269999980927,{'y': 1.0824170112609863; 'x': 0.07647663354873657; 'z': 0.01005389355123043},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.269999980927,PHYS_1,{'y': -86.2394124; 'x': 41.5191737; 'z': 15.06},{'y': -0.25; 'x': -0.25; 'z': -0.02},61,GUIDED
2017_07_18__16-45-23_420,ACTIVE,{'current': 16.54; 'voltage': 15.661; 'level': 85},0.34999999404,{'y': 1.0815868377685547; 'x': 0.06888402253389359; 'z': 0.01726408675312996},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.34999999404,PHYS_1,{'y': -86.2394124; 'x': 41.5191737; 'z': 15.06},{'y': -0.25; 'x': -0.25; 'z': -0.02},61,GUIDED
2017_07_18__16-45-23_520,ACTIVE,{'current': 16.42; 'voltage': 15.661; 'level': 85},0.34999999404,{'y': 1.0815868377685547; 'x': 0.06888402253389359; 'z': 0.01726408675312996},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.34999999404,PHYS_1,{'y': -86.2394132; 'x': 41.5191731; 'z': 15.04},{'y': -0.26; 'x': -0.3; 'z': -0.06},61,GUIDED
2017_07_18__16-45-23_620,ACTIVE,{'current': 16.42; 'voltage': 15.661; 'level': 85},0.34999999404,{'y': 1.083066701889038; 'x': 0.053773075342178345; 'z': -0.00999814085662365},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.34999999404,PHYS_1,{'y': -86.2394132; 'x': 41.5191731; 'z': 15.04},{'y': -0.26; 'x': -0.3; 'z': -0.06},61,GUIDED
2017_07_18__16-45-23_719,ACTIVE,{'current': 16.42; 'voltage': 15.661; 'level': 85},0.389999985695,{'y': 1.083066701889038; 'x': 0.053773075342178345; 'z': -0.00999814085662365},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.389999985695,PHYS_1,{'y': -86.2394132; 'x': 41.5191731; 'z': 15.04},{'y': -0.26; 'x': -0.3; 'z': -0.06},62,GUIDED
2017_07_18__16-45-23_820,ACTIVE,{'current': 16.18; 'voltage': 15.644; 'level': 85},0.389999985695,{'y': 1.083066701889038; 'x': 0.053773075342178345; 'z': -0.00999814085662365},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.389999985695,PHYS_1,{'y': -86.239414; 'x': 41.5191726; 'z': 15.02},{'y': -0.29; 'x': -0.23; 'z': -0.01},62,GUIDED
2017_07_18__16-45-23_920,ACTIVE,{'current': 16.18; 'voltage': 15.644; 'level': 85},0.389999985695,{'y': 1.0822964906692505; 'x': 0.024248288944363594; 'z': -0.019679157063364983},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.389999985695,PHYS_1,{'y': -86.239414; 'x': 41.5191726; 'z': 15.02},{'y': -0.29; 'x': -0.23; 'z': -0.01},62,GUIDED
2017_07_18__16-45-24_020,ACTIVE,{'current': 16.24; 'voltage': 15.644; 'level': 85},0.419999986887,{'y': 1.0822964906692505; 'x': 0.024248288944363594; 'z': -0.019679157063364983},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.419999986887,PHYS_1,{'y': -86.239414; 'x': 41.5191726; 'z': 15.02},{'y': -0.29; 'x': -0.23; 'z': -0.01},61,GUIDED
2017_07_18__16-45-24_119,ACTIVE,{'current': 16.24; 'voltage': 15.644; 'level': 85},0.419999986887,{'y': 1.0818963050842285; 'x': 0.026531118899583817; 'z': 0.009495265781879425},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.419999986887,PHYS_1,{'y': -86.239415; 'x': 41.5191723; 'z': 15.01},{'y': -0.25; 'x': -0.11; 'z': 0.0},61,GUIDED
2017_07_18__16-45-24_227,ACTIVE,{'current': 15.95; 'voltage': 15.644; 'level': 85},0.389999985695,{'y': 1.0818963050842285; 'x': 0.026531118899583817; 'z': 0.009495265781879425},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.389999985695,PHYS_1,{'y': -86.239415; 'x': 41.5191723; 'z': 15.01},{'y': -0.25; 'x': -0.11; 'z': 0.0},61,GUIDED
2017_07_18__16-45-24_320,ACTIVE,{'current': 15.95; 'voltage': 15.644; 'level': 85},0.389999985695,{'y': 1.0818963050842285; 'x': 0.026531118899583817; 'z': 0.009495265781879425},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.389999985695,PHYS_1,{'y': -86.239415; 'x': 41.5191723; 'z': 15.01},{'y': -0.25; 'x': -0.11; 'z': 0.0},61,GUIDED
2017_07_18__16-45-24_420,ACTIVE,{'current': 15.95; 'voltage': 15.644; 'level': 85},0.389999985695,{'y': 1.0818963050842285; 'x': 0.026531118899583817; 'z': 0.009495265781879425},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.389999985695,PHYS_1,{'y': -86.2394157; 'x': 41.5191721; 'z': 15.0},{'y': -0.21; 'x': -0.08; 'z': -0.01},61,GUIDED
2017_07_18__16-45-24_520,ACTIVE,{'current': 17.07; 'voltage': 15.644; 'level': 85},0.389999985695,{'y': 1.0813086032867432; 'x': 0.03487043455243111; 'z': 0.024616749957203865},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.389999985695,PHYS_1,{'y': -86.2394157; 'x': 41.5191721; 'z': 15.0},{'y': -0.21; 'x': -0.08; 'z': -0.01},61,GUIDED
2017_07_18__16-45-24_620,ACTIVE,{'current': 17.07; 'voltage': 15.644; 'level': 85},0.319999992847,{'y': 1.0813086032867432; 'x': 0.03487043455243111; 'z': 0.024616749957203865},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.319999992847,PHYS_1,{'y': -86.2394157; 'x': 41.5191721; 'z': 15.0},{'y': -0.21; 'x': -0.08; 'z': -0.01},61,GUIDED
2017_07_18__16-45-24_720,ACTIVE,{'current': 17.07; 'voltage': 15.644; 'level': 85},0.319999992847,{'y': 1.0813086032867432; 'x': 0.03487043455243111; 'z': 0.024616749957203865},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.319999992847,PHYS_1,{'y': -86.2394163; 'x': 41.5191719; 'z': 15.01},{'y': -0.14; 'x': -0.11; 'z': 0.0},61,GUIDED
2017_07_18__16-45-24_820,ACTIVE,{'current': 16.43; 'voltage': 15.663; 'level': 85},0.239999994636,{'y': 1.0809636116027832; 'x': 0.04049345478415489; 'z': 0.020074568688869476},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.239999994636,PHYS_1,{'y': -86.2394163; 'x': 41.5191719; 'z': 15.01},{'y': -0.14; 'x': -0.11; 'z': 0.0},61,GUIDED
2017_07_18__16-45-24_920,ACTIVE,{'current': 16.43; 'voltage': 15.663; 'level': 85},0.239999994636,{'y': 1.0809636116027832; 'x': 0.04049345478415489; 'z': 0.020074568688869476},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.239999994636,PHYS_1,{'y': -86.2394163; 'x': 41.5191719; 'z': 15.01},{'y': -0.14; 'x': -0.11; 'z': 0.0},61,GUIDED
2017_07_18__16-45-25_020,ACTIVE,{'current': 16.43; 'voltage': 15.663; 'level': 85},0.239999994636,{'y': 1.0809636116027832; 'x': 0.04049345478415489; 'z': 0.020074568688869476},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.239999994636,PHYS_1,{'y': -86.2394168; 'x': 41.5191716; 'z': 15.02},{'y': -0.13; 'x': -0.1; 'z': -0.02},61,GUIDED
2017_07_18__16-45-25_120,ACTIVE,{'current': 15.89; 'voltage': 15.663; 'level': 85},0.259999990463,{'y': 1.081893801689148; 'x': 0.05182274430990219; 'z': 0.0056539261713624},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.259999990463,PHYS_1,{'y': -86.2394168; 'x': 41.5191716; 'z': 15.02},{'y': -0.13; 'x': -0.1; 'z': -0.02},62,GUIDED
2017_07_18__16-45-25_221,ACTIVE,{'current': 15.89; 'voltage': 15.663; 'level': 85},0.259999990463,{'y': 1.081893801689148; 'x': 0.05182274430990219; 'z': 0.0056539261713624},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.259999990463,PHYS_1,{'y': -86.2394172; 'x': 41.5191715; 'z': 15.02},{'y': -0.12; 'x': -0.07; 'z': -0.01},62,GUIDED
2017_07_18__16-45-25_319,ACTIVE,{'current': 16.13; 'voltage': 15.663; 'level': 85},0.259999990463,{'y': 1.081893801689148; 'x': 0.05182274430990219; 'z': 0.0056539261713624},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.259999990463,PHYS_1,{'y': -86.2394172; 'x': 41.5191715; 'z': 15.02},{'y': -0.12; 'x': -0.07; 'z': -0.01},62,GUIDED
2017_07_18__16-45-25_420,ACTIVE,{'current': 16.13; 'voltage': 15.663; 'level': 85},0.179999992251,{'y': 1.0814354419708252; 'x': 0.02496381476521492; 'z': 0.005706682801246643},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.179999992251,PHYS_1,{'y': -86.2394172; 'x': 41.5191715; 'z': 15.02},{'y': -0.12; 'x': -0.07; 'z': -0.01},61,GUIDED
2017_07_18__16-45-25_520,ACTIVE,{'current': 14.84; 'voltage': 15.672; 'level': 85},0.179999992251,{'y': 1.0814354419708252; 'x': 0.02496381476521492; 'z': 0.005706682801246643},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.179999992251,PHYS_1,{'y': -86.2394176; 'x': 41.5191714; 'z': 15.03},{'y': -0.07; 'x': -0.04; 'z': -0.04},61,GUIDED
2017_07_18__16-45-25_620,ACTIVE,{'current': 14.84; 'voltage': 15.672; 'level': 85},0.170000001788,{'y': 1.0836074352264404; 'x': 0.03481525182723999; 'z': 0.017801593989133835},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.170000001788,PHYS_1,{'y': -86.2394176; 'x': 41.5191714; 'z': 15.03},{'y': -0.07; 'x': -0.04; 'z': -0.04},62,GUIDED
2017_07_18__16-45-25_721,ACTIVE,{'current': 14.84; 'voltage': 15.672; 'level': 85},0.170000001788,{'y': 1.0836074352264404; 'x': 0.03481525182723999; 'z': 0.017801593989133835},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.170000001788,PHYS_1,{'y': -86.2394176; 'x': 41.5191714; 'z': 15.03},{'y': -0.07; 'x': -0.04; 'z': -0.04},62,GUIDED
2017_07_18__16-45-25_820,ACTIVE,{'current': 16.57; 'voltage': 15.672; 'level': 85},0.170000001788,{'y': 1.0836074352264404; 'x': 0.03481525182723999; 'z': 0.017801593989133835},{'y': -86.2399873; 'x': 41.5194361; 'z': 252.82},{'y': 0.0; 'x': -50.89; 'z': 0.0},True,True,0.170000001788,PHYS_1,{'y': -86.2394178; 'x': 41.5191713; 'z': 15.03},{'y': -0.01; 'x': -0.06; 'z': -0.02},62,GUIDED
