time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Location,Global Location (relative altitude),Local Location,Attitude,Velocity,GPS,Groundspeed,Airspeed,Gimbal status,Battery,EKF OK?,Last Heartbeat,Rangefinder,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017_07_18__15-01-10_091,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519432;lon=-86.2401402;alt=249.89,LocationGlobalRelative:lat=41.519432;lon=-86.2401402;alt=-0.59,LocationLocal:north=-17.8560085297;east=-27.0981349945;down=-5.53496742249,Attitude:pitch=0.0111317746341;yaw=-3.10959482193;roll=0.0107780294493,[0.01; -0.05; 0.0],GPSInfo:fix=4;num_sat=11,0.0412310548127,0.0412310548127,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.543894464,Rangefinder: distance=None; voltage=None,None,None,181,True,STANDBY,GUIDED,False
2017_07_18__15-02-06_391,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519428;lon=-86.2401302;alt=250.51,LocationGlobalRelative:lat=41.519428;lon=-86.2401302;alt=0.03,LocationLocal:north=-18.3032817841;east=-26.2704200745;down=-5.65810871124,Attitude:pitch=0.00725163146853;yaw=-3.10573720932;roll=0.00914133619517,[-0.01; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.0412310548127,0.0412310548127,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.723847665,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-06_491,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519428;lon=-86.2401302;alt=250.51,LocationGlobalRelative:lat=41.519428;lon=-86.2401302;alt=0.03,LocationLocal:north=-18.3032817841;east=-26.2704200745;down=-5.65810871124,Attitude:pitch=0.00725163146853;yaw=-3.10573720932;roll=0.00914133619517,[-0.01; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.0223606787622,0.0223606787622,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.826701124,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-06_591,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519428;lon=-86.2401302;alt=250.51,LocationGlobalRelative:lat=41.519428;lon=-86.2401302;alt=0.03,LocationLocal:north=-18.3032817841;east=-26.2704200745;down=-5.65810871124,Attitude:pitch=0.00725163146853;yaw=-3.10573720932;roll=0.00914133619517,[-0.01; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.0223606787622,0.0223606787622,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.929137606,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-06_691,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194279;lon=-86.2401302;alt=250.53,LocationGlobalRelative:lat=41.5194279;lon=-86.2401302;alt=0.05,LocationLocal:north=-18.3188018799;east=-26.2678470612;down=-5.67049503326,Attitude:pitch=0.00725163146853;yaw=-3.10573720932;roll=0.00914133619517,[-0.01; -0.01; 0.03],GPSInfo:fix=4;num_sat=11,0.0223606787622,0.0223606787622,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.032316592,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-06_791,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194279;lon=-86.2401302;alt=250.53,LocationGlobalRelative:lat=41.5194279;lon=-86.2401302;alt=0.05,LocationLocal:north=-18.3188018799;east=-26.2678470612;down=-5.67049503326,Attitude:pitch=0.00718054547906;yaw=-3.1057009697;roll=0.00908316764981,[-0.01; -0.01; 0.03],GPSInfo:fix=4;num_sat=11,0.0223606787622,0.0223606787622,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.136611531,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-06_891,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194279;lon=-86.2401302;alt=250.53,LocationGlobalRelative:lat=41.5194279;lon=-86.2401302;alt=0.05,LocationLocal:north=-18.3188018799;east=-26.2678470612;down=-5.67049503326,Attitude:pitch=0.00718054547906;yaw=-3.1057009697;roll=0.00908316764981,[-0.01; -0.01; 0.03],GPSInfo:fix=4;num_sat=11,0.144222050905,0.144222050905,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.238735686,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-06_991,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194279;lon=-86.2401302;alt=250.53,LocationGlobalRelative:lat=41.5194279;lon=-86.2401302;alt=0.05,LocationLocal:north=-18.3188018799;east=-26.2678470612;down=-5.67049503326,Attitude:pitch=0.00718054547906;yaw=-3.1057009697;roll=0.00908316764981,[-0.01; -0.01; 0.03],GPSInfo:fix=4;num_sat=11,0.144222050905,0.144222050905,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.102116562,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-07_091,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194279;lon=-86.2401302;alt=250.53,LocationGlobalRelative:lat=41.5194279;lon=-86.2401302;alt=0.05,LocationLocal:north=-18.3188018799;east=-26.2678470612;down=-5.67049503326,Attitude:pitch=0.00718054547906;yaw=-3.1057009697;roll=0.00908316764981,[-0.01; -0.01; 0.03],GPSInfo:fix=4;num_sat=11,0.144222050905,0.144222050905,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.203390668,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-07_192,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194279;lon=-86.2401304;alt=250.53,LocationGlobalRelative:lat=41.5194279;lon=-86.2401304;alt=0.05,LocationLocal:north=-18.3188018799;east=-26.2678470612;down=-5.67049503326,Attitude:pitch=0.00718054547906;yaw=-3.1057009697;roll=0.00908316764981,[-0.01; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.144222050905,0.144222050905,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.304995054,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-07_291,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194279;lon=-86.2401304;alt=250.53,LocationGlobalRelative:lat=41.5194279;lon=-86.2401304;alt=0.05,LocationLocal:north=-18.3185520172;east=-26.2853813171;down=-5.67419719696,Attitude:pitch=0.00742630474269;yaw=-3.10569000244;roll=0.00934890005738,[-0.01; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.144222050905,0.144222050905,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.409400191,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-07_394,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194279;lon=-86.2401304;alt=250.53,LocationGlobalRelative:lat=41.5194279;lon=-86.2401304;alt=0.05,LocationLocal:north=-18.3185520172;east=-26.2853813171;down=-5.67419719696,Attitude:pitch=0.00742630474269;yaw=-3.10569000244;roll=0.00934890005738,[-0.01; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.0141421351582,0.0141421351582,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.513409059,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-07_491,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194279;lon=-86.2401304;alt=250.53,LocationGlobalRelative:lat=41.5194279;lon=-86.2401304;alt=0.05,LocationLocal:north=-18.3185520172;east=-26.2853813171;down=-5.67419719696,Attitude:pitch=0.00742630474269;yaw=-3.10569000244;roll=0.00934890005738,[-0.01; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.0141421351582,0.0141421351582,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.572614049,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-07_591,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194279;lon=-86.2401304;alt=250.53,LocationGlobalRelative:lat=41.5194279;lon=-86.2401304;alt=0.05,LocationLocal:north=-18.3185520172;east=-26.2853813171;down=-5.67419719696,Attitude:pitch=0.00742630474269;yaw=-3.10569000244;roll=0.00934890005738,[-0.01; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.0141421351582,0.0141421351582,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.673625205,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-07_691,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194279;lon=-86.2401304;alt=250.53,LocationGlobalRelative:lat=41.5194279;lon=-86.2401304;alt=0.05,LocationLocal:north=-18.3185520172;east=-26.2853813171;down=-5.67419719696,Attitude:pitch=0.00742630474269;yaw=-3.10569000244;roll=0.00934890005738,[-0.01; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.0141421351582,0.0141421351582,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.774879176,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-07_790,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194278;lon=-86.2401305;alt=250.53,LocationGlobalRelative:lat=41.5194278;lon=-86.2401305;alt=0.05,LocationLocal:north=-18.3302307129;east=-26.2943744659;down=-5.67264986038,Attitude:pitch=0.00742630474269;yaw=-3.10569000244;roll=0.00934890005738,[-0.01; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.0141421351582,0.0141421351582,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.877747515,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-07_891,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194278;lon=-86.2401305;alt=250.53,LocationGlobalRelative:lat=41.5194278;lon=-86.2401305;alt=0.05,LocationLocal:north=-18.3302307129;east=-26.2943744659;down=-5.67264986038,Attitude:pitch=0.00738577917218;yaw=-3.10571885109;roll=0.00938920583576,[-0.01; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.0447213575244,0.0447213575244,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.979617235,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-07_991,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194278;lon=-86.2401305;alt=250.53,LocationGlobalRelative:lat=41.5194278;lon=-86.2401305;alt=0.05,LocationLocal:north=-18.3302307129;east=-26.2943744659;down=-5.67264986038,Attitude:pitch=0.00738577917218;yaw=-3.10571885109;roll=0.00938920583576,[-0.01; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.0447213575244,0.0447213575244,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.08166397,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-08_091,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194278;lon=-86.2401305;alt=250.53,LocationGlobalRelative:lat=41.5194278;lon=-86.2401305;alt=0.05,LocationLocal:north=-18.3302307129;east=-26.2943744659;down=-5.67264986038,Attitude:pitch=0.00738577917218;yaw=-3.10571885109;roll=0.00938920583576,[-0.01; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.0447213575244,0.0447213575244,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.183304425,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-08_191,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194276;lon=-86.2401305;alt=250.53,LocationGlobalRelative:lat=41.5194276;lon=-86.2401305;alt=0.05,LocationLocal:north=-18.3512039185;east=-26.2954463959;down=-5.67058801651,Attitude:pitch=0.00738577917218;yaw=-3.10571885109;roll=0.00938920583576,[-0.02; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.0447213575244,0.0447213575244,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.286989993,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-08_291,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194276;lon=-86.2401305;alt=250.53,LocationGlobalRelative:lat=41.5194276;lon=-86.2401305;alt=0.05,LocationLocal:north=-18.3512039185;east=-26.2954463959;down=-5.67058801651,Attitude:pitch=0.00725287944078;yaw=-3.10572385788;roll=0.009177477099,[-0.02; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.076157733798,0.076157733798,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.39199025,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-08_391,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194276;lon=-86.2401305;alt=250.53,LocationGlobalRelative:lat=41.5194276;lon=-86.2401305;alt=0.05,LocationLocal:north=-18.3512039185;east=-26.2954463959;down=-5.67058801651,Attitude:pitch=0.00725287944078;yaw=-3.10572385788;roll=0.009177477099,[-0.02; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.076157733798,0.076157733798,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.0511676010001,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-08_491,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194275;lon=-86.2401306;alt=250.53,LocationGlobalRelative:lat=41.5194275;lon=-86.2401306;alt=0.05,LocationLocal:north=-18.3594741821;east=-26.3028259277;down=-5.67094755173,Attitude:pitch=0.00725287944078;yaw=-3.10572385788;roll=0.009177477099,[-0.02; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.076157733798,0.076157733798,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.154882946999,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-08_591,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194275;lon=-86.2401306;alt=250.53,LocationGlobalRelative:lat=41.5194275;lon=-86.2401306;alt=0.05,LocationLocal:north=-18.3594741821;east=-26.3028259277;down=-5.67094755173,Attitude:pitch=0.00740282796323;yaw=-3.10571956635;roll=0.00922616850585,[-0.02; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.0500000007451,0.0500000007451,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.258213221,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-08_691,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194275;lon=-86.2401306;alt=250.53,LocationGlobalRelative:lat=41.5194275;lon=-86.2401306;alt=0.05,LocationLocal:north=-18.3594741821;east=-26.3028259277;down=-5.67094755173,Attitude:pitch=0.00740282796323;yaw=-3.10571956635;roll=0.00922616850585,[-0.02; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.0500000007451,0.0500000007451,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.364891751999,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-08_791,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194275;lon=-86.2401306;alt=250.53,LocationGlobalRelative:lat=41.5194275;lon=-86.2401306;alt=0.05,LocationLocal:north=-18.3594741821;east=-26.3028259277;down=-5.67094755173,Attitude:pitch=0.00740282796323;yaw=-3.10571956635;roll=0.00922616850585,[-0.02; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.0500000007451,0.0500000007451,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.467034042999,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-08_891,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194275;lon=-86.2401306;alt=250.53,LocationGlobalRelative:lat=41.5194275;lon=-86.2401306;alt=0.05,LocationLocal:north=-18.3594741821;east=-26.3028259277;down=-5.67094755173,Attitude:pitch=0.00740282796323;yaw=-3.10571956635;roll=0.00922616850585,[-0.02; -0.02; 0.03],GPSInfo:fix=4;num_sat=11,0.0500000007451,0.0500000007451,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.520350766,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-09_002,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194276;lon=-86.2401308;alt=250.52,LocationGlobalRelative:lat=41.5194276;lon=-86.2401308;alt=0.04,LocationLocal:north=-18.3555393219;east=-26.3176879883;down=-5.66645717621,Attitude:pitch=0.00762246362865;yaw=-3.10574650764;roll=0.009331648238,[-0.01; -0.03; 0.02],GPSInfo:fix=4;num_sat=11,0.0500000007451,0.0500000007451,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.678669184,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-09_091,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194276;lon=-86.2401308;alt=250.52,LocationGlobalRelative:lat=41.5194276;lon=-86.2401308;alt=0.04,LocationLocal:north=-18.3555393219;east=-26.3176879883;down=-5.66645717621,Attitude:pitch=0.00762246362865;yaw=-3.10574650764;roll=0.009331648238,[-0.01; -0.03; 0.02],GPSInfo:fix=4;num_sat=11,0.0500000007451,0.0500000007451,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.731842432,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-09_191,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194276;lon=-86.2401308;alt=250.52,LocationGlobalRelative:lat=41.5194276;lon=-86.2401308;alt=0.04,LocationLocal:north=-18.3555393219;east=-26.3176879883;down=-5.66645717621,Attitude:pitch=0.00762246362865;yaw=-3.10574650764;roll=0.009331648238,[-0.01; -0.03; 0.02],GPSInfo:fix=4;num_sat=11,0.0500000007451,0.0500000007451,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.833891322,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-09_291,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194276;lon=-86.240131;alt=250.5,LocationGlobalRelative:lat=41.5194276;lon=-86.240131;alt=0.02,LocationLocal:north=-18.3525772095;east=-26.3348293304;down=-5.64889335632,Attitude:pitch=0.00762246362865;yaw=-3.10574650764;roll=0.009331648238,[-0.01; -0.03; 0.02],GPSInfo:fix=4;num_sat=11,0.0500000007451,0.0500000007451,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.102357303,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-09_391,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194276;lon=-86.240131;alt=250.5,LocationGlobalRelative:lat=41.5194276;lon=-86.240131;alt=0.02,LocationLocal:north=-18.3525772095;east=-26.3348293304;down=-5.64889335632,Attitude:pitch=0.00784279406071;yaw=-3.10576081276;roll=0.00939601007849,[-0.01; -0.03; 0.02],GPSInfo:fix=4;num_sat=11,0.0500000007451,0.0500000007451,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.204759258,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-09_491,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194276;lon=-86.240131;alt=250.5,LocationGlobalRelative:lat=41.5194276;lon=-86.240131;alt=0.02,LocationLocal:north=-18.3525772095;east=-26.3348293304;down=-5.64889335632,Attitude:pitch=0.00784279406071;yaw=-3.10576081276;roll=0.00939601007849,[-0.01; -0.03; 0.02],GPSInfo:fix=4;num_sat=11,0.0824621096253,0.0824621096253,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.308837908,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-09_591,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194276;lon=-86.240131;alt=250.5,LocationGlobalRelative:lat=41.5194276;lon=-86.240131;alt=0.02,LocationLocal:north=-18.3525772095;east=-26.3348293304;down=-5.64889335632,Attitude:pitch=0.00784279406071;yaw=-3.10576081276;roll=0.00939601007849,[-0.01; -0.03; 0.02],GPSInfo:fix=4;num_sat=11,0.0824621096253,0.0824621096253,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.410995491,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-09_691,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194276;lon=-86.240131;alt=250.5,LocationGlobalRelative:lat=41.5194276;lon=-86.240131;alt=0.02,LocationLocal:north=-18.3525772095;east=-26.3348293304;down=-5.64889335632,Attitude:pitch=0.00784279406071;yaw=-3.10576081276;roll=0.00939601007849,[-0.01; -0.03; 0.02],GPSInfo:fix=4;num_sat=11,0.0824621096253,0.0824621096253,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.512106634,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-09_791,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194276;lon=-86.2401312;alt=250.48,LocationGlobalRelative:lat=41.5194276;lon=-86.2401312;alt=0.0,LocationLocal:north=-18.3557720184;east=-26.3486785889;down=-5.62537145615,Attitude:pitch=0.00784279406071;yaw=-3.10576081276;roll=0.00939601007849,[-0.01; -0.03; 0.01],GPSInfo:fix=4;num_sat=11,0.0824621096253,0.0824621096253,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.614320235,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-09_891,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194276;lon=-86.2401312;alt=250.48,LocationGlobalRelative:lat=41.5194276;lon=-86.2401312;alt=0.0,LocationLocal:north=-18.3557720184;east=-26.3486785889;down=-5.62537145615,Attitude:pitch=0.00784279406071;yaw=-3.10576081276;roll=0.00939601007849,[-0.01; -0.03; 0.01],GPSInfo:fix=4;num_sat=11,0.0824621096253,0.0824621096253,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.717237969,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-09_991,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194276;lon=-86.2401312;alt=250.48,LocationGlobalRelative:lat=41.5194276;lon=-86.2401312;alt=0.0,LocationLocal:north=-18.3557720184;east=-26.3486785889;down=-5.62537145615,Attitude:pitch=0.00784345716238;yaw=-3.10572767258;roll=0.00947018805891,[-0.01; -0.03; 0.01],GPSInfo:fix=4;num_sat=11,0.0824621096253,0.0824621096253,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.818415271,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
2017_07_18__15-02-10_091,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194276;lon=-86.2401312;alt=250.48,LocationGlobalRelative:lat=41.5194276;lon=-86.2401312;alt=0.0,LocationLocal:north=-18.3557720184;east=-26.3486785889;down=-5.62537145615,Attitude:pitch=0.00784345716238;yaw=-3.10572767258;roll=0.00947018805891,[-0.01; -0.03; 0.01],GPSInfo:fix=4;num_sat=11,0.0824621096253,0.0824621096253,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.920606146,Rangefinder: distance=None; voltage=None,None,None,182,True,STANDBY,GUIDED,False
