time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Location,Global Location (relative altitude),Local Location,Attitude,Velocity,GPS,Groundspeed,Airspeed,Gimbal status,Battery,EKF OK?,Last Heartbeat,Rangefinder,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017_07_18__15-20-49_981,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194205;lon=-86.2401238;alt=249.86,LocationGlobalRelative:lat=41.5194205;lon=-86.2401238;alt=1.44,LocationLocal:north=-1.22329080105;east=0.104539528489;down=0.91177457571,Attitude:pitch=0.0235285293311;yaw=-2.98016381264;roll=0.000590127892792,[0.1; 0.02; 0.01],GPSInfo:fix=4;num_sat=8,0.104403063655,0.104403063655,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.0506403859999,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-17_980,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194187;lon=-86.2401192;alt=249.76,LocationGlobalRelative:lat=41.5194187;lon=-86.2401192;alt=1.34,LocationLocal:north=-1.41518008709;east=0.486649215221;down=0.726744771004,Attitude:pitch=0.0217532869428;yaw=-2.97661972046;roll=-6.56032934785e-05,[0.09; 0.02; 0.02],GPSInfo:fix=3;num_sat=8,0.123693168163,0.123693168163,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.412161042001,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-18_083,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194187;lon=-86.2401192;alt=249.76,LocationGlobalRelative:lat=41.5194187;lon=-86.2401192;alt=1.34,LocationLocal:north=-1.41518008709;east=0.486649215221;down=0.726744771004,Attitude:pitch=0.0217532869428;yaw=-2.97661972046;roll=-6.56032934785e-05,[0.09; 0.02; 0.02],GPSInfo:fix=3;num_sat=8,0.0989949479699,0.0989949479699,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.513871148,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-18_180,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194187;lon=-86.2401192;alt=249.76,LocationGlobalRelative:lat=41.5194187;lon=-86.2401192;alt=1.34,LocationLocal:north=-1.41518008709;east=0.486649215221;down=0.726744771004,Attitude:pitch=0.0217532869428;yaw=-2.97661972046;roll=-6.56032934785e-05,[0.09; 0.02; 0.02],GPSInfo:fix=3;num_sat=8,0.0989949479699,0.0989949479699,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.617488321001,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-18_281,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194187;lon=-86.2401192;alt=249.76,LocationGlobalRelative:lat=41.5194187;lon=-86.2401192;alt=1.34,LocationLocal:north=-1.41518008709;east=0.486649215221;down=0.726744771004,Attitude:pitch=0.0217532869428;yaw=-2.97661972046;roll=-6.56032934785e-05,[0.09; 0.02; 0.02],GPSInfo:fix=3;num_sat=8,0.0989949479699,0.0989949479699,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.719638653,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-18_380,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194186;lon=-86.2401189;alt=249.76,LocationGlobalRelative:lat=41.5194186;lon=-86.2401189;alt=1.34,LocationLocal:north=-1.43044257164;east=0.515702426434;down=0.727947056293,Attitude:pitch=0.0217532869428;yaw=-2.97661972046;roll=-6.56032934785e-05,[0.08; 0.03; 0.02],GPSInfo:fix=3;num_sat=8,0.0989949479699,0.0989949479699,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.823955202,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-18_480,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194186;lon=-86.2401189;alt=249.76,LocationGlobalRelative:lat=41.5194186;lon=-86.2401189;alt=1.34,LocationLocal:north=-1.43044257164;east=0.515702426434;down=0.727947056293,Attitude:pitch=0.0215742904693;yaw=-2.9766626358;roll=-0.000322252511978,[0.08; 0.03; 0.02],GPSInfo:fix=3;num_sat=8,0.408166617155,0.408166617155,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.928926764001,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-18_580,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194186;lon=-86.2401189;alt=249.76,LocationGlobalRelative:lat=41.5194186;lon=-86.2401189;alt=1.34,LocationLocal:north=-1.43044257164;east=0.515702426434;down=0.727947056293,Attitude:pitch=0.0215742904693;yaw=-2.9766626358;roll=-0.000322252511978,[0.08; 0.03; 0.02],GPSInfo:fix=3;num_sat=8,0.408166617155,0.408166617155,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.03731568,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-18_680,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194186;lon=-86.2401189;alt=249.76,LocationGlobalRelative:lat=41.5194186;lon=-86.2401189;alt=1.34,LocationLocal:north=-1.43044257164;east=0.515702426434;down=0.727947056293,Attitude:pitch=0.0215742904693;yaw=-2.9766626358;roll=-0.000322252511978,[0.08; 0.03; 0.02],GPSInfo:fix=3;num_sat=8,0.408166617155,0.408166617155,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.101515186,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-18_780,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194186;lon=-86.2401189;alt=249.76,LocationGlobalRelative:lat=41.5194186;lon=-86.2401189;alt=1.34,LocationLocal:north=-1.43044257164;east=0.515702426434;down=0.727947056293,Attitude:pitch=0.0215742904693;yaw=-2.9766626358;roll=-0.000322252511978,[0.08; 0.03; 0.02],GPSInfo:fix=3;num_sat=8,0.408166617155,0.408166617155,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.202678769,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-18_880,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194186;lon=-86.2401189;alt=249.76,LocationGlobalRelative:lat=41.5194186;lon=-86.2401189;alt=1.34,LocationLocal:north=-1.43044257164;east=0.515702426434;down=0.727947056293,Attitude:pitch=0.0215742904693;yaw=-2.9766626358;roll=-0.000322252511978,[0.08; 0.03; 0.02],GPSInfo:fix=3;num_sat=8,0.408166617155,0.408166617155,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.253244003,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-18_980,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194183;lon=-86.2401181;alt=249.75,LocationGlobalRelative:lat=41.5194183;lon=-86.2401181;alt=1.33,LocationLocal:north=-1.46317052841;east=0.581382572651;down=0.73742890358,Attitude:pitch=0.0215742904693;yaw=-2.9766626358;roll=-0.000322252511978,[0.06; 0.06; 0.01],GPSInfo:fix=3;num_sat=8,0.408166617155,0.408166617155,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.35962594,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-19_080,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194183;lon=-86.2401181;alt=249.75,LocationGlobalRelative:lat=41.5194183;lon=-86.2401181;alt=1.33,LocationLocal:north=-1.46317052841;east=0.581382572651;down=0.73742890358,Attitude:pitch=0.0212921183556;yaw=-2.97669172287;roll=-0.00089137814939,[0.06; 0.06; 0.01],GPSInfo:fix=3;num_sat=8,0.110453605652,0.110453605652,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.466076509,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-19_180,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194183;lon=-86.2401181;alt=249.75,LocationGlobalRelative:lat=41.5194183;lon=-86.2401181;alt=1.33,LocationLocal:north=-1.46317052841;east=0.581382572651;down=0.73742890358,Attitude:pitch=0.0212921183556;yaw=-2.97669172287;roll=-0.00089137814939,[0.06; 0.06; 0.01],GPSInfo:fix=3;num_sat=8,0.110453605652,0.110453605652,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.569679517,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-19_280,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194183;lon=-86.2401181;alt=249.75,LocationGlobalRelative:lat=41.5194183;lon=-86.2401181;alt=1.33,LocationLocal:north=-1.46317052841;east=0.581382572651;down=0.73742890358,Attitude:pitch=0.0212921183556;yaw=-2.97669172287;roll=-0.00089137814939,[0.06; 0.06; 0.01],GPSInfo:fix=3;num_sat=8,0.110453605652,0.110453605652,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.671211334999,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-19_380,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194183;lon=-86.2401181;alt=249.75,LocationGlobalRelative:lat=41.5194183;lon=-86.2401181;alt=1.33,LocationLocal:north=-1.46317052841;east=0.581382572651;down=0.73742890358,Attitude:pitch=0.0212921183556;yaw=-2.97669172287;roll=-0.00089137814939,[0.06; 0.06; 0.01],GPSInfo:fix=3;num_sat=8,0.110453605652,0.110453605652,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.773387512,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-19_496,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194181;lon=-86.2401175;alt=249.74,LocationGlobalRelative:lat=41.5194181;lon=-86.2401175;alt=1.32,LocationLocal:north=-1.46317052841;east=0.581382572651;down=0.73742890358,Attitude:pitch=0.0212921183556;yaw=-2.97669172287;roll=-0.00089137814939,[0.05; 0.07; 0.01],GPSInfo:fix=3;num_sat=8,0.110453605652,0.110453605652,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.875158438,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-19_580,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194181;lon=-86.2401175;alt=249.74,LocationGlobalRelative:lat=41.5194181;lon=-86.2401175;alt=1.32,LocationLocal:north=-1.48453617096;east=0.632023632526;down=0.744581460953,Attitude:pitch=0.0212921183556;yaw=-2.97669172287;roll=-0.00089137814939,[0.05; 0.07; 0.01],GPSInfo:fix=3;num_sat=8,0.110453605652,0.110453605652,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.977229845,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-19_680,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194181;lon=-86.2401175;alt=249.74,LocationGlobalRelative:lat=41.5194181;lon=-86.2401175;alt=1.32,LocationLocal:north=-1.48453617096;east=0.632023632526;down=0.744581460953,Attitude:pitch=0.0212921183556;yaw=-2.97669172287;roll=-0.00089137814939,[0.05; 0.07; 0.01],GPSInfo:fix=3;num_sat=8,0.110453605652,0.110453605652,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.081189968,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-19_780,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194181;lon=-86.2401175;alt=249.74,LocationGlobalRelative:lat=41.5194181;lon=-86.2401175;alt=1.32,LocationLocal:north=-1.48453617096;east=0.632023632526;down=0.744581460953,Attitude:pitch=0.0211254749447;yaw=-2.97673344612;roll=-0.00105341337621,[0.05; 0.07; 0.01],GPSInfo:fix=3;num_sat=8,0.0223606787622,0.0223606787622,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.186709435,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-19_880,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194181;lon=-86.2401175;alt=249.74,LocationGlobalRelative:lat=41.5194181;lon=-86.2401175;alt=1.32,LocationLocal:north=-1.48453617096;east=0.632023632526;down=0.744581460953,Attitude:pitch=0.0211254749447;yaw=-2.97673344612;roll=-0.00105341337621,[0.05; 0.07; 0.01],GPSInfo:fix=3;num_sat=8,0.0223606787622,0.0223606787622,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.289671472,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-19_980,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194181;lon=-86.2401175;alt=249.74,LocationGlobalRelative:lat=41.5194181;lon=-86.2401175;alt=1.32,LocationLocal:north=-1.48453617096;east=0.632023632526;down=0.744581460953,Attitude:pitch=0.0211254749447;yaw=-2.97673344612;roll=-0.00105341337621,[0.05; 0.07; 0.01],GPSInfo:fix=3;num_sat=8,0.0223606787622,0.0223606787622,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.102564153,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-20_080,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194181;lon=-86.2401175;alt=249.74,LocationGlobalRelative:lat=41.5194181;lon=-86.2401175;alt=1.32,LocationLocal:north=-1.48453617096;east=0.632023632526;down=0.744581460953,Attitude:pitch=0.0211254749447;yaw=-2.97673344612;roll=-0.00105341337621,[0.05; 0.07; 0.01],GPSInfo:fix=3;num_sat=8,0.0223606787622,0.0223606787622,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.208838244,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-20_181,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194183;lon=-86.2401172;alt=249.75,LocationGlobalRelative:lat=41.5194183;lon=-86.2401172;alt=1.33,LocationLocal:north=-1.46401131153;east=0.655238211155;down=0.733645439148,Attitude:pitch=0.0211254749447;yaw=-2.97673344612;roll=-0.00105341337621,[0.06; 0.06; 0.01],GPSInfo:fix=3;num_sat=8,0.0223606787622,0.0223606787622,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.312839998001,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-20_280,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194183;lon=-86.2401172;alt=249.75,LocationGlobalRelative:lat=41.5194183;lon=-86.2401172;alt=1.33,LocationLocal:north=-1.46401131153;east=0.655238211155;down=0.733645439148,Attitude:pitch=0.0211254749447;yaw=-2.97673344612;roll=-0.00105341337621,[0.06; 0.06; 0.01],GPSInfo:fix=3;num_sat=8,0.0223606787622,0.0223606787622,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.364660245,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-20_380,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194183;lon=-86.2401172;alt=249.75,LocationGlobalRelative:lat=41.5194183;lon=-86.2401172;alt=1.33,LocationLocal:north=-1.46401131153;east=0.655238211155;down=0.733645439148,Attitude:pitch=0.0214320849627;yaw=-2.97666597366;roll=-0.000663261394948,[0.06; 0.06; 0.01],GPSInfo:fix=3;num_sat=8,0.0223606787622,0.0223606787622,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.470312553,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-20_480,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194183;lon=-86.2401172;alt=249.75,LocationGlobalRelative:lat=41.5194183;lon=-86.2401172;alt=1.33,LocationLocal:north=-1.46401131153;east=0.655238211155;down=0.733645439148,Attitude:pitch=0.0214320849627;yaw=-2.97666597366;roll=-0.000663261394948,[0.06; 0.06; 0.01],GPSInfo:fix=3;num_sat=8,0.0223606787622,0.0223606787622,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.571929296,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-20_580,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194183;lon=-86.2401172;alt=249.75,LocationGlobalRelative:lat=41.5194183;lon=-86.2401172;alt=1.33,LocationLocal:north=-1.46401131153;east=0.655238211155;down=0.733645439148,Attitude:pitch=0.0214320849627;yaw=-2.97666597366;roll=-0.000663261394948,[0.06; 0.06; 0.01],GPSInfo:fix=3;num_sat=8,0.0223606787622,0.0223606787622,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.673021112,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-20_681,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194183;lon=-86.2401172;alt=249.75,LocationGlobalRelative:lat=41.5194183;lon=-86.2401172;alt=1.33,LocationLocal:north=-1.46401131153;east=0.655238211155;down=0.733645439148,Attitude:pitch=0.0214320849627;yaw=-2.97666597366;roll=-0.000663261394948,[0.06; 0.06; 0.01],GPSInfo:fix=3;num_sat=8,0.0412310548127,0.0412310548127,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.776319783,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-20_780,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194183;lon=-86.2401172;alt=249.75,LocationGlobalRelative:lat=41.5194183;lon=-86.2401172;alt=1.33,LocationLocal:north=-1.46401131153;east=0.655238211155;down=0.733645439148,Attitude:pitch=0.0214320849627;yaw=-2.97666597366;roll=-0.000663261394948,[0.06; 0.06; 0.01],GPSInfo:fix=3;num_sat=8,0.0412310548127,0.0412310548127,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.879111252,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-20_880,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194187;lon=-86.2401171;alt=249.76,LocationGlobalRelative:lat=41.5194187;lon=-86.2401171;alt=1.34,LocationLocal:north=-1.46401131153;east=0.655238211155;down=0.733645439148,Attitude:pitch=0.0214320849627;yaw=-2.97666597366;roll=-0.000663261394948,[0.08; 0.05; 0.01],GPSInfo:fix=3;num_sat=8,0.0412310548127,0.0412310548127,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.982565045,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-20_980,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194187;lon=-86.2401171;alt=249.76,LocationGlobalRelative:lat=41.5194187;lon=-86.2401171;alt=1.34,LocationLocal:north=-1.4183934927;east=0.661616683006;down=0.723249971867,Attitude:pitch=0.0214320849627;yaw=-2.97666597366;roll=-0.000663261394948,[0.08; 0.05; 0.01],GPSInfo:fix=3;num_sat=8,0.0412310548127,0.0412310548127,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.084605934,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-21_080,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194187;lon=-86.2401171;alt=249.76,LocationGlobalRelative:lat=41.5194187;lon=-86.2401171;alt=1.34,LocationLocal:north=-1.4183934927;east=0.661616683006;down=0.723249971867,Attitude:pitch=0.0214320849627;yaw=-2.97666597366;roll=-0.000663261394948,[0.08; 0.05; 0.01],GPSInfo:fix=3;num_sat=8,0.0412310548127,0.0412310548127,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.185999748,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-21_180,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194187;lon=-86.2401171;alt=249.76,LocationGlobalRelative:lat=41.5194187;lon=-86.2401171;alt=1.34,LocationLocal:north=-1.4183934927;east=0.661616683006;down=0.723249971867,Attitude:pitch=0.0214320849627;yaw=-2.97666597366;roll=-0.000663261394948,[0.08; 0.05; 0.01],GPSInfo:fix=3;num_sat=8,0.0412310548127,0.0412310548127,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.287181776,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-21_280,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194187;lon=-86.2401171;alt=249.76,LocationGlobalRelative:lat=41.5194187;lon=-86.2401171;alt=1.34,LocationLocal:north=-1.4183934927;east=0.661616683006;down=0.723249971867,Attitude:pitch=0.0218055602163;yaw=-2.97662305832;roll=-2.90810130537e-05,[0.08; 0.05; 0.01],GPSInfo:fix=3;num_sat=8,0.0412310548127,0.0412310548127,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.388436752,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-21_380,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194187;lon=-86.2401171;alt=249.76,LocationGlobalRelative:lat=41.5194187;lon=-86.2401171;alt=1.34,LocationLocal:north=-1.4183934927;east=0.661616683006;down=0.723249971867,Attitude:pitch=0.0218055602163;yaw=-2.97662305832;roll=-2.90810130537e-05,[0.08; 0.05; 0.01],GPSInfo:fix=3;num_sat=8,0.092195443809,0.092195443809,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.491902387,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-21_480,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194187;lon=-86.2401171;alt=249.76,LocationGlobalRelative:lat=41.5194187;lon=-86.2401171;alt=1.34,LocationLocal:north=-1.4183934927;east=0.661616683006;down=0.723249971867,Attitude:pitch=0.0218055602163;yaw=-2.97662305832;roll=-2.90810130537e-05,[0.08; 0.05; 0.01],GPSInfo:fix=3;num_sat=8,0.092195443809,0.092195443809,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.103327542,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-21_581,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194195;lon=-86.240117;alt=249.77,LocationGlobalRelative:lat=41.5194195;lon=-86.240117;alt=1.35,LocationLocal:north=-1.4183934927;east=0.661616683006;down=0.723249971867,Attitude:pitch=0.0218055602163;yaw=-2.97662305832;roll=-2.90810130537e-05,[0.12; 0.05; 0.01],GPSInfo:fix=3;num_sat=8,0.092195443809,0.092195443809,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.212162401,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
2017_07_18__15-21-21_680,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194195;lon=-86.240117;alt=249.77,LocationGlobalRelative:lat=41.5194195;lon=-86.240117;alt=1.35,LocationLocal:north=-1.4183934927;east=0.661616683006;down=0.723249971867,Attitude:pitch=0.0218055602163;yaw=-2.97662305832;roll=-2.90810130537e-05,[0.12; 0.05; 0.01],GPSInfo:fix=3;num_sat=8,0.092195443809,0.092195443809,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.313642122,Rangefinder: distance=None; voltage=None,None,None,189,True,STANDBY,ALT_HOLD,False
