time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Location,Global Location (relative altitude),Local Location,Attitude,Velocity,GPS,Groundspeed,Airspeed,Gimbal status,Battery,EKF OK?,Last Heartbeat,Rangefinder,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017_07_18__14-23-03_010,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5194005;lon=-86.2406092;alt=252.02,LocationGlobalRelative:lat=41.5194005;lon=-86.2406092;alt=-1.51,LocationLocal:north=-0.975295543671;east=-0.0768649280071;down=-0.262854069471,Attitude:pitch=0.058644503355;yaw=-2.22311472893;roll=0.00720455311239,[-0.05; 0.0; -0.07],GPSInfo:fix=3;num_sat=8,0.0707106739283,0.0707106739283,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.24;current=None;level=None,True,1.204232454,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-48_110,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193985;lon=-86.2406083;alt=251.26,LocationGlobalRelative:lat=41.5193985;lon=-86.2406083;alt=-2.27,LocationLocal:north=-1.1957719326;east=0.0052632773295;down=-1.75784289837,Attitude:pitch=0.0531745553017;yaw=-2.22938370705;roll=0.00621586758643,[-0.12; -0.03; -0.04],GPSInfo:fix=4;num_sat=11,0.0583095140755,0.0583095140755,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.237;current=None;level=None,True,0.0513633249998,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-48_209,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193983;lon=-86.2406081;alt=251.25,LocationGlobalRelative:lat=41.5193983;lon=-86.2406081;alt=-2.28,LocationLocal:north=-1.2155803442;east=0.0169966947287;down=-1.74800419807,Attitude:pitch=0.0531745553017;yaw=-2.22938370705;roll=0.00621586758643,[-0.12; -0.03; -0.04],GPSInfo:fix=4;num_sat=11,0.0583095140755,0.0583095140755,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.25;current=None;level=None,True,0.156858387,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-48_309,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193983;lon=-86.2406081;alt=251.25,LocationGlobalRelative:lat=41.5193983;lon=-86.2406081;alt=-2.28,LocationLocal:north=-1.2155803442;east=0.0169966947287;down=-1.74800419807,Attitude:pitch=0.0531292632222;yaw=-2.22941660881;roll=0.00639886921272,[-0.12; -0.03; -0.04],GPSInfo:fix=4;num_sat=11,0.0399999991059,0.0399999991059,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.25;current=None;level=None,True,0.262995285,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-48_410,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193983;lon=-86.2406081;alt=251.25,LocationGlobalRelative:lat=41.5193983;lon=-86.2406081;alt=-2.28,LocationLocal:north=-1.2155803442;east=0.0169966947287;down=-1.74800419807,Attitude:pitch=0.0531292632222;yaw=-2.22941660881;roll=0.00639886921272,[-0.12; -0.03; -0.04],GPSInfo:fix=4;num_sat=11,0.0399999991059,0.0399999991059,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.25;current=None;level=None,True,0.31729311,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-48_510,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193983;lon=-86.2406081;alt=251.25,LocationGlobalRelative:lat=41.5193983;lon=-86.2406081;alt=-2.28,LocationLocal:north=-1.2155803442;east=0.0169966947287;down=-1.74800419807,Attitude:pitch=0.0531292632222;yaw=-2.22941660881;roll=0.00639886921272,[-0.12; -0.03; -0.04],GPSInfo:fix=4;num_sat=11,0.0399999991059,0.0399999991059,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.25;current=None;level=None,True,0.426122371,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-48_610,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193981;lon=-86.2406081;alt=251.25,LocationGlobalRelative:lat=41.5193981;lon=-86.2406081;alt=-2.28,LocationLocal:north=-1.23887884617;east=0.0226378347725;down=-1.74165427685,Attitude:pitch=0.0531292632222;yaw=-2.22941660881;roll=0.00639886921272,[-0.12; -0.03; -0.05],GPSInfo:fix=4;num_sat=11,0.0399999991059,0.0399999991059,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.236;current=None;level=None,True,0.532389513,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-48_710,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193981;lon=-86.2406081;alt=251.25,LocationGlobalRelative:lat=41.5193981;lon=-86.2406081;alt=-2.28,LocationLocal:north=-1.23887884617;east=0.0226378347725;down=-1.74165427685,Attitude:pitch=0.0529447868466;yaw=-2.22954678535;roll=0.00657819630578,[-0.12; -0.03; -0.05],GPSInfo:fix=4;num_sat=11,0.0399999991059,0.0399999991059,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.236;current=None;level=None,True,0.636843739,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-48_810,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193981;lon=-86.2406081;alt=251.25,LocationGlobalRelative:lat=41.5193981;lon=-86.2406081;alt=-2.28,LocationLocal:north=-1.23887884617;east=0.0226378347725;down=-1.74165427685,Attitude:pitch=0.0529447868466;yaw=-2.22954678535;roll=0.00657819630578,[-0.12; -0.03; -0.05],GPSInfo:fix=4;num_sat=11,0.0223606787622,0.0223606787622,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.236;current=None;level=None,True,0.74207292,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-48_910,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193981;lon=-86.2406081;alt=251.25,LocationGlobalRelative:lat=41.5193981;lon=-86.2406081;alt=-2.28,LocationLocal:north=-1.23887884617;east=0.0226378347725;down=-1.74165427685,Attitude:pitch=0.0529447868466;yaw=-2.22954678535;roll=0.00657819630578,[-0.12; -0.03; -0.05],GPSInfo:fix=4;num_sat=11,0.0223606787622,0.0223606787622,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.236;current=None;level=None,True,0.0508438429997,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-49_009,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193981;lon=-86.2406081;alt=251.25,LocationGlobalRelative:lat=41.5193981;lon=-86.2406081;alt=-2.28,LocationLocal:north=-1.23887884617;east=0.0226378347725;down=-1.74165427685,Attitude:pitch=0.0529447868466;yaw=-2.22954678535;roll=0.00657819630578,[-0.12; -0.03; -0.05],GPSInfo:fix=4;num_sat=11,0.0223606787622,0.0223606787622,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.236;current=None;level=None,True,0.154579856,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-49_109,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193981;lon=-86.2406081;alt=251.25,LocationGlobalRelative:lat=41.5193981;lon=-86.2406081;alt=-2.28,LocationLocal:north=-1.23887884617;east=0.0226378347725;down=-1.74165427685,Attitude:pitch=0.0529447868466;yaw=-2.22954678535;roll=0.00657819630578,[-0.12; -0.03; -0.05],GPSInfo:fix=4;num_sat=11,0.0223606787622,0.0223606787622,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.236;current=None;level=None,True,0.257711133,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-49_209,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193979;lon=-86.2406081;alt=251.24,LocationGlobalRelative:lat=41.5193979;lon=-86.2406081;alt=-2.29,LocationLocal:north=-1.26314687729;east=0.0216756481677;down=-1.73754000664,Attitude:pitch=0.0529447868466;yaw=-2.22954678535;roll=0.00657819630578,[-0.12; -0.04; -0.05],GPSInfo:fix=4;num_sat=11,0.0223606787622,0.0223606787622,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.234;current=None;level=None,True,0.361994159,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-49_310,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193979;lon=-86.2406081;alt=251.24,LocationGlobalRelative:lat=41.5193979;lon=-86.2406081;alt=-2.29,LocationLocal:north=-1.26314687729;east=0.0216756481677;down=-1.73754000664,Attitude:pitch=0.0529447868466;yaw=-2.22954678535;roll=0.00657819630578,[-0.12; -0.04; -0.05],GPSInfo:fix=4;num_sat=11,0.0223606787622,0.0223606787622,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.234;current=None;level=None,True,0.465717229,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-49_410,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193979;lon=-86.2406081;alt=251.24,LocationGlobalRelative:lat=41.5193979;lon=-86.2406081;alt=-2.29,LocationLocal:north=-1.26314687729;east=0.0216756481677;down=-1.73754000664,Attitude:pitch=0.0529447868466;yaw=-2.22954678535;roll=0.00657819630578,[-0.12; -0.04; -0.05],GPSInfo:fix=4;num_sat=11,0.0223606787622,0.0223606787622,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.234;current=None;level=None,True,0.568077982,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-49_510,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193979;lon=-86.2406081;alt=251.24,LocationGlobalRelative:lat=41.5193979;lon=-86.2406081;alt=-2.29,LocationLocal:north=-1.26314687729;east=0.0216756481677;down=-1.73754000664,Attitude:pitch=0.0527970865369;yaw=-2.22963023186;roll=0.00670370087028,[-0.12; -0.04; -0.05],GPSInfo:fix=4;num_sat=11,0.0223606787622,0.0223606787622,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.234;current=None;level=None,True,0.671065963,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-49_610,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193979;lon=-86.2406081;alt=251.24,LocationGlobalRelative:lat=41.5193979;lon=-86.2406081;alt=-2.29,LocationLocal:north=-1.26314687729;east=0.0216756481677;down=-1.73754000664,Attitude:pitch=0.0527970865369;yaw=-2.22963023186;roll=0.00670370087028,[-0.12; -0.04; -0.05],GPSInfo:fix=4;num_sat=11,0.0565685406327,0.0565685406327,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.234;current=None;level=None,True,0.726788067,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-49_710,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193977;lon=-86.2406081;alt=251.24,LocationGlobalRelative:lat=41.5193977;lon=-86.2406081;alt=-2.29,LocationLocal:north=-1.2866512537;east=0.0225342996418;down=-1.73259973526,Attitude:pitch=0.0527970865369;yaw=-2.22963023186;roll=0.00670370087028,[-0.12; -0.05; -0.05],GPSInfo:fix=4;num_sat=11,0.0565685406327,0.0565685406327,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.228;current=None;level=None,True,0.831472607,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-49_810,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193977;lon=-86.2406081;alt=251.24,LocationGlobalRelative:lat=41.5193977;lon=-86.2406081;alt=-2.29,LocationLocal:north=-1.2866512537;east=0.0225342996418;down=-1.73259973526,Attitude:pitch=0.0527970865369;yaw=-2.22963023186;roll=0.00670370087028,[-0.12; -0.05; -0.05],GPSInfo:fix=4;num_sat=11,0.0565685406327,0.0565685406327,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.228;current=None;level=None,True,0.933803709,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-49_910,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193977;lon=-86.2406081;alt=251.24,LocationGlobalRelative:lat=41.5193977;lon=-86.2406081;alt=-2.29,LocationLocal:north=-1.2866512537;east=0.0225342996418;down=-1.73259973526,Attitude:pitch=0.0526891499758;yaw=-2.22965598106;roll=0.00677594775334,[-0.12; -0.05; -0.05],GPSInfo:fix=4;num_sat=11,0.00999999977648,0.00999999977648,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.228;current=None;level=None,True,1.036510551,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-50_010,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193977;lon=-86.2406081;alt=251.24,LocationGlobalRelative:lat=41.5193977;lon=-86.2406081;alt=-2.29,LocationLocal:north=-1.2866512537;east=0.0225342996418;down=-1.73259973526,Attitude:pitch=0.0526891499758;yaw=-2.22965598106;roll=0.00677594775334,[-0.12; -0.05; -0.05],GPSInfo:fix=4;num_sat=11,0.00999999977648,0.00999999977648,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.228;current=None;level=None,True,1.142267649,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-50_110,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193974;lon=-86.2406081;alt=251.24,LocationGlobalRelative:lat=41.5193974;lon=-86.2406081;alt=-2.29,LocationLocal:north=-1.31410861015;east=0.0217042304575;down=-1.73043763638,Attitude:pitch=0.0526891499758;yaw=-2.22965598106;roll=0.00677594775334,[-0.12; -0.06; -0.05],GPSInfo:fix=4;num_sat=11,0.00999999977648,0.00999999977648,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.23;current=None;level=None,True,1.247163912,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-50_210,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193974;lon=-86.2406081;alt=251.24,LocationGlobalRelative:lat=41.5193974;lon=-86.2406081;alt=-2.29,LocationLocal:north=-1.31410861015;east=0.0217042304575;down=-1.73043763638,Attitude:pitch=0.0526312142611;yaw=-2.22975420952;roll=0.00690805958584,[-0.12; -0.06; -0.05],GPSInfo:fix=4;num_sat=11,0.00999999977648,0.00999999977648,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.23;current=None;level=None,True,1.353328608,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-50_310,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193974;lon=-86.2406081;alt=251.24,LocationGlobalRelative:lat=41.5193974;lon=-86.2406081;alt=-2.29,LocationLocal:north=-1.31410861015;east=0.0217042304575;down=-1.73043763638,Attitude:pitch=0.0526312142611;yaw=-2.22975420952;roll=0.00690805958584,[-0.12; -0.06; -0.05],GPSInfo:fix=4;num_sat=11,0.00999999977648,0.00999999977648,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.23;current=None;level=None,True,1.455996816,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-50_410,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193974;lon=-86.2406081;alt=251.24,LocationGlobalRelative:lat=41.5193974;lon=-86.2406081;alt=-2.29,LocationLocal:north=-1.31410861015;east=0.0217042304575;down=-1.73043763638,Attitude:pitch=0.0526312142611;yaw=-2.22975420952;roll=0.00690805958584,[-0.12; -0.06; -0.05],GPSInfo:fix=4;num_sat=11,0.0141421351582,0.0141421351582,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.23;current=None;level=None,True,1.5586063,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-50_511,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193974;lon=-86.2406081;alt=251.24,LocationGlobalRelative:lat=41.5193974;lon=-86.2406081;alt=-2.29,LocationLocal:north=-1.31410861015;east=0.0217042304575;down=-1.73043763638,Attitude:pitch=0.0526312142611;yaw=-2.22975420952;roll=0.00690805958584,[-0.12; -0.06; -0.05],GPSInfo:fix=4;num_sat=11,0.0141421351582,0.0141421351582,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.23;current=None;level=None,True,0.0613253700003,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-50_610,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193974;lon=-86.2406081;alt=251.24,LocationGlobalRelative:lat=41.5193974;lon=-86.2406081;alt=-2.29,LocationLocal:north=-1.31410861015;east=0.0217042304575;down=-1.73043763638,Attitude:pitch=0.0526312142611;yaw=-2.22975420952;roll=0.00690805958584,[-0.12; -0.06; -0.05],GPSInfo:fix=4;num_sat=11,0.0141421351582,0.0141421351582,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.23;current=None;level=None,True,0.112222487,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-50_710,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193972;lon=-86.2406082;alt=251.22,LocationGlobalRelative:lat=41.5193972;lon=-86.2406082;alt=-2.31,LocationLocal:north=-1.34321737289;east=0.014379484579;down=-1.71621274948,Attitude:pitch=0.0526312142611;yaw=-2.22975420952;roll=0.00690805958584,[-0.12; -0.07; -0.05],GPSInfo:fix=4;num_sat=11,0.0141421351582,0.0141421351582,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.233;current=None;level=None,True,0.218039087,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-50_810,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193972;lon=-86.2406082;alt=251.22,LocationGlobalRelative:lat=41.5193972;lon=-86.2406082;alt=-2.31,LocationLocal:north=-1.34321737289;east=0.014379484579;down=-1.71621274948,Attitude:pitch=0.0525020509958;yaw=-2.22991466522;roll=0.00694681471214,[-0.12; -0.07; -0.05],GPSInfo:fix=4;num_sat=11,0.0412310548127,0.0412310548127,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.233;current=None;level=None,True,0.321821902,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-50_910,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193972;lon=-86.2406082;alt=251.22,LocationGlobalRelative:lat=41.5193972;lon=-86.2406082;alt=-2.31,LocationLocal:north=-1.34321737289;east=0.014379484579;down=-1.71621274948,Attitude:pitch=0.0525020509958;yaw=-2.22991466522;roll=0.00694681471214,[-0.12; -0.07; -0.05],GPSInfo:fix=4;num_sat=11,0.0412310548127,0.0412310548127,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.233;current=None;level=None,True,0.426419879,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-51_009,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193972;lon=-86.2406082;alt=251.22,LocationGlobalRelative:lat=41.5193972;lon=-86.2406082;alt=-2.31,LocationLocal:north=-1.34321737289;east=0.014379484579;down=-1.71621274948,Attitude:pitch=0.0525020509958;yaw=-2.22991466522;roll=0.00694681471214,[-0.12; -0.07; -0.05],GPSInfo:fix=4;num_sat=11,0.0412310548127,0.0412310548127,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.233;current=None;level=None,True,0.050522045,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-51_110,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193972;lon=-86.2406082;alt=251.22,LocationGlobalRelative:lat=41.5193972;lon=-86.2406082;alt=-2.31,LocationLocal:north=-1.34321737289;east=0.014379484579;down=-1.71621274948,Attitude:pitch=0.0525020509958;yaw=-2.22991466522;roll=0.00694681471214,[-0.12; -0.07; -0.05],GPSInfo:fix=4;num_sat=11,0.0412310548127,0.0412310548127,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.233;current=None;level=None,True,0.153357302,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-51_210,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193972;lon=-86.2406082;alt=251.22,LocationGlobalRelative:lat=41.5193972;lon=-86.2406082;alt=-2.31,LocationLocal:north=-1.34321737289;east=0.014379484579;down=-1.71621274948,Attitude:pitch=0.0525020509958;yaw=-2.22991466522;roll=0.00694681471214,[-0.12; -0.07; -0.05],GPSInfo:fix=4;num_sat=11,0.0412310548127,0.0412310548127,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.233;current=None;level=None,True,0.254911099,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-51_310,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193969;lon=-86.240608;alt=251.21,LocationGlobalRelative:lat=41.5193969;lon=-86.240608;alt=-2.32,LocationLocal:north=-1.37980377674;east=0.0298320185393;down=-1.70031642914,Attitude:pitch=0.0525020509958;yaw=-2.22991466522;roll=0.00694681471214,[-0.12; -0.06; -0.05],GPSInfo:fix=4;num_sat=11,0.0412310548127,0.0412310548127,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.222;current=None;level=None,True,0.358936718,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-51_409,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193969;lon=-86.240608;alt=251.21,LocationGlobalRelative:lat=41.5193969;lon=-86.240608;alt=-2.32,LocationLocal:north=-1.37980377674;east=0.0298320185393;down=-1.70031642914,Attitude:pitch=0.0525020509958;yaw=-2.22991466522;roll=0.00694681471214,[-0.12; -0.06; -0.05],GPSInfo:fix=4;num_sat=11,0.0412310548127,0.0412310548127,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.222;current=None;level=None,True,0.46128388,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
2017_07_18__14-26-51_509,APM:UnknownVehicleType13-3.4.6,False,LocationGlobal:lat=41.5193969;lon=-86.240608;alt=251.21,LocationGlobalRelative:lat=41.5193969;lon=-86.240608;alt=-2.32,LocationLocal:north=-1.37980377674;east=0.0298320185393;down=-1.70031642914,Attitude:pitch=0.0526673048735;yaw=-2.22989273071;roll=0.0068271541968,[-0.12; -0.06; -0.05],GPSInfo:fix=4;num_sat=11,0.0412310548127,0.0412310548127,Gimbal: pitch=None; roll=None; yaw=None,Battery:voltage=22.222;current=None;level=None,True,0.563403646,Rangefinder: distance=None; voltage=None,None,None,232,True,STANDBY,STABILIZE,False
