time,status,battery,groundspeed,attitude,home,gimbalRotation,armed,armable,airspeed,id,location,velocity,heading,mode,
2017_07_18__15-04-08_668,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0223606787622,{'y': -3.104187250137329; 'x': 0.010233262553811073; 'z': 0.008485267870128155},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.68; 'z': 0.0},False,True,0.0223606787622,PHYS_2,{'y': -86.2401234; 'x': 41.5194275; 'z': 0.13},{'y': 0.0; 'x': -0.02; 'z': -0.01},182,GUIDED
2017_07_18__15-05-40_767,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.427200168371,{'y': 1.6413960456848145; 'x': 0.03590456396341324; 'z': 0.03462529182434082},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.427200168371,PHYS_2,{'y': -86.240284; 'x': 41.5192235; 'z': 19.71},{'y': 0.64; 'x': -0.17; 'z': 0.02},93,GUIDED
2017_07_18__15-05-40_868,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.427200168371,{'y': 1.6413960456848145; 'x': 0.03590456396341324; 'z': 0.03462529182434082},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.427200168371,PHYS_2,{'y': -86.240284; 'x': 41.5192235; 'z': 19.71},{'y': 0.64; 'x': -0.17; 'z': 0.02},93,GUIDED
2017_07_18__15-05-40_968,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.393573373556,{'y': 1.6413960456848145; 'x': 0.03590456396341324; 'z': 0.03462529182434082},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.393573373556,PHYS_2,{'y': -86.240284; 'x': 41.5192235; 'z': 19.71},{'y': 0.64; 'x': -0.17; 'z': 0.02},94,GUIDED
2017_07_18__15-05-41_068,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.393573373556,{'y': 1.6413960456848145; 'x': 0.03590456396341324; 'z': 0.03462529182434082},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.393573373556,PHYS_2,{'y': -86.2402812; 'x': 41.5192234; 'z': 19.7},{'y': 0.55; 'x': -0.19; 'z': 0.02},94,GUIDED
2017_07_18__15-05-41_168,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.393573373556,{'y': 1.6437844038009644; 'x': 0.05360785871744156; 'z': 0.02732662856578827},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.393573373556,PHYS_2,{'y': -86.2402812; 'x': 41.5192234; 'z': 19.7},{'y': 0.55; 'x': -0.19; 'z': 0.02},94,GUIDED
2017_07_18__15-05-41_267,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.393573373556,{'y': 1.6437844038009644; 'x': 0.05360785871744156; 'z': 0.02732662856578827},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.393573373556,PHYS_2,{'y': -86.2402812; 'x': 41.5192234; 'z': 19.7},{'y': 0.55; 'x': -0.19; 'z': 0.02},94,GUIDED
2017_07_18__15-05-41_368,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.393573373556,{'y': 1.6437844038009644; 'x': 0.05360785871744156; 'z': 0.02732662856578827},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.393573373556,PHYS_2,{'y': -86.2402812; 'x': 41.5192234; 'z': 19.7},{'y': 0.55; 'x': -0.19; 'z': 0.02},94,GUIDED
2017_07_18__15-05-41_468,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.393573373556,{'y': 1.6437844038009644; 'x': 0.05360785871744156; 'z': 0.02732662856578827},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.393573373556,PHYS_2,{'y': -86.2402812; 'x': 41.5192234; 'z': 19.7},{'y': 0.55; 'x': -0.19; 'z': 0.02},94,GUIDED
2017_07_18__15-05-41_568,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.454532712698,{'y': 1.6437844038009644; 'x': 0.05360785871744156; 'z': 0.02732662856578827},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.454532712698,PHYS_2,{'y': -86.2402812; 'x': 41.5192234; 'z': 19.7},{'y': 0.55; 'x': -0.19; 'z': 0.02},94,GUIDED
2017_07_18__15-05-41_668,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.454532712698,{'y': 1.6437844038009644; 'x': 0.05360785871744156; 'z': 0.02732662856578827},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.454532712698,PHYS_2,{'y': -86.2402812; 'x': 41.5192234; 'z': 19.7},{'y': 0.55; 'x': -0.19; 'z': 0.02},94,GUIDED
2017_07_18__15-05-41_768,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.454532712698,{'y': 1.6425307989120483; 'x': 0.051203176379203796; 'z': 0.04227835685014725},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.454532712698,PHYS_2,{'y': -86.2402796; 'x': 41.519224; 'z': 19.71},{'y': 0.41; 'x': -0.18; 'z': 0.03},94,GUIDED
2017_07_18__15-05-41_868,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.454532712698,{'y': 1.6425307989120483; 'x': 0.051203176379203796; 'z': 0.04227835685014725},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.454532712698,PHYS_2,{'y': -86.2402796; 'x': 41.519224; 'z': 19.71},{'y': 0.41; 'x': -0.18; 'z': 0.03},94,GUIDED
2017_07_18__15-05-41_968,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.454532712698,{'y': 1.6425307989120483; 'x': 0.051203176379203796; 'z': 0.04227835685014725},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.454532712698,PHYS_2,{'y': -86.2402796; 'x': 41.519224; 'z': 19.71},{'y': 0.41; 'x': -0.18; 'z': 0.03},94,GUIDED
2017_07_18__15-05-42_068,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.339999973774,{'y': 1.6425307989120483; 'x': 0.051203176379203796; 'z': 0.04227835685014725},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.339999973774,PHYS_2,{'y': -86.2402796; 'x': 41.519224; 'z': 19.71},{'y': 0.41; 'x': -0.18; 'z': 0.03},93,GUIDED
2017_07_18__15-05-42_168,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.339999973774,{'y': 1.6358236074447632; 'x': 0.023747922852635384; 'z': 0.027723871171474457},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.339999973774,PHYS_2,{'y': -86.2402784; 'x': 41.5192241; 'z': 19.73},{'y': 0.37; 'x': -0.24; 'z': 0.02},93,GUIDED
2017_07_18__15-05-42_268,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.339999973774,{'y': 1.6358236074447632; 'x': 0.023747922852635384; 'z': 0.027723871171474457},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.339999973774,PHYS_2,{'y': -86.2402784; 'x': 41.5192241; 'z': 19.73},{'y': 0.37; 'x': -0.24; 'z': 0.02},93,GUIDED
2017_07_18__15-05-42_368,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.339999973774,{'y': 1.6358236074447632; 'x': 0.023747922852635384; 'z': 0.027723871171474457},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.339999973774,PHYS_2,{'y': -86.2402784; 'x': 41.5192241; 'z': 19.73},{'y': 0.37; 'x': -0.24; 'z': 0.02},93,GUIDED
2017_07_18__15-05-42_468,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.339999973774,{'y': 1.6358236074447632; 'x': 0.023747922852635384; 'z': 0.027723871171474457},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.339999973774,PHYS_2,{'y': -86.2402784; 'x': 41.5192241; 'z': 19.73},{'y': 0.37; 'x': -0.24; 'z': 0.02},93,GUIDED
2017_07_18__15-05-42_568,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.339999973774,{'y': 1.6358236074447632; 'x': 0.023747922852635384; 'z': 0.027723871171474457},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.339999973774,PHYS_2,{'y': -86.2402765; 'x': 41.519224; 'z': 19.74},{'y': 0.46; 'x': -0.22; 'z': 0.0},93,GUIDED
2017_07_18__15-05-42_668,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.339999973774,{'y': 1.6358236074447632; 'x': 0.023747922852635384; 'z': 0.027723871171474457},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.339999973774,PHYS_2,{'y': -86.2402765; 'x': 41.519224; 'z': 19.74},{'y': 0.46; 'x': -0.22; 'z': 0.0},93,GUIDED
2017_07_18__15-05-42_768,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.339999973774,{'y': 1.6358236074447632; 'x': 0.023747922852635384; 'z': 0.027723871171474457},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.339999973774,PHYS_2,{'y': -86.2402765; 'x': 41.519224; 'z': 19.74},{'y': 0.46; 'x': -0.22; 'z': 0.0},93,GUIDED
2017_07_18__15-05-42_867,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.541479408741,{'y': 1.6268665790557861; 'x': 0.017581550404429436; 'z': 0.029395539313554764},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.541479408741,PHYS_2,{'y': -86.2402765; 'x': 41.519224; 'z': 19.74},{'y': 0.46; 'x': -0.22; 'z': 0.0},93,GUIDED
2017_07_18__15-05-42_968,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.541479408741,{'y': 1.6268665790557861; 'x': 0.017581550404429436; 'z': 0.029395539313554764},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.541479408741,PHYS_2,{'y': -86.2402765; 'x': 41.519224; 'z': 19.74},{'y': 0.46; 'x': -0.22; 'z': 0.0},93,GUIDED
2017_07_18__15-05-43_069,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.541479408741,{'y': 1.6268665790557861; 'x': 0.017581550404429436; 'z': 0.029395539313554764},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.541479408741,PHYS_2,{'y': -86.2402765; 'x': 41.519224; 'z': 19.74},{'y': 0.46; 'x': -0.22; 'z': 0.0},93,GUIDED
2017_07_18__15-05-43_168,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.541479408741,{'y': 1.6268665790557861; 'x': 0.017581550404429436; 'z': 0.029395539313554764},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.541479408741,PHYS_2,{'y': -86.2402732; 'x': 41.5192238; 'z': 19.74},{'y': 0.56; 'x': -0.23; 'z': 0.0},93,GUIDED
2017_07_18__15-05-43_268,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.541479408741,{'y': 1.6268665790557861; 'x': 0.017581550404429436; 'z': 0.029395539313554764},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.541479408741,PHYS_2,{'y': -86.2402732; 'x': 41.5192238; 'z': 19.74},{'y': 0.56; 'x': -0.23; 'z': 0.0},93,GUIDED
2017_07_18__15-05-43_367,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.541479408741,{'y': 1.6268665790557861; 'x': 0.017581550404429436; 'z': 0.029395539313554764},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.541479408741,PHYS_2,{'y': -86.2402732; 'x': 41.5192238; 'z': 19.74},{'y': 0.56; 'x': -0.23; 'z': 0.0},93,GUIDED
2017_07_18__15-05-43_467,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.541479408741,{'y': 1.6268665790557861; 'x': 0.017581550404429436; 'z': 0.029395539313554764},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.541479408741,PHYS_2,{'y': -86.2402732; 'x': 41.5192238; 'z': 19.74},{'y': 0.56; 'x': -0.23; 'z': 0.0},93,GUIDED
2017_07_18__15-05-43_568,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.641248762608,{'y': 1.633567452430725; 'x': 0.011915655806660652; 'z': 0.030546609312295914},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.641248762608,PHYS_2,{'y': -86.2402732; 'x': 41.5192238; 'z': 19.74},{'y': 0.56; 'x': -0.23; 'z': 0.0},93,GUIDED
2017_07_18__15-05-43_667,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.641248762608,{'y': 1.633567452430725; 'x': 0.011915655806660652; 'z': 0.030546609312295914},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.641248762608,PHYS_2,{'y': -86.2402686; 'x': 41.5192233; 'z': 19.77},{'y': 0.67; 'x': -0.25; 'z': -0.02},93,GUIDED
2017_07_18__15-05-43_768,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.641248762608,{'y': 1.633567452430725; 'x': 0.011915655806660652; 'z': 0.030546609312295914},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.641248762608,PHYS_2,{'y': -86.2402686; 'x': 41.5192233; 'z': 19.77},{'y': 0.67; 'x': -0.25; 'z': -0.02},93,GUIDED
2017_07_18__15-05-43_868,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.641248762608,{'y': 1.633567452430725; 'x': 0.011915655806660652; 'z': 0.030546609312295914},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.641248762608,PHYS_2,{'y': -86.2402686; 'x': 41.5192233; 'z': 19.77},{'y': 0.67; 'x': -0.25; 'z': -0.02},93,GUIDED
2017_07_18__15-05-43_968,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.641248762608,{'y': 1.6295886039733887; 'x': 0.0178587157279253; 'z': 0.030197173357009888},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.641248762608,PHYS_2,{'y': -86.2402686; 'x': 41.5192233; 'z': 19.77},{'y': 0.67; 'x': -0.25; 'z': -0.02},93,GUIDED
2017_07_18__15-05-44_068,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.641248762608,{'y': 1.6295886039733887; 'x': 0.0178587157279253; 'z': 0.030197173357009888},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.641248762608,PHYS_2,{'y': -86.2402686; 'x': 41.5192233; 'z': 19.77},{'y': 0.67; 'x': -0.25; 'z': -0.02},93,GUIDED
2017_07_18__15-05-44_168,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.632850706577,{'y': 1.6295886039733887; 'x': 0.0178587157279253; 'z': 0.030197173357009888},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.632850706577,PHYS_2,{'y': -86.2402686; 'x': 41.5192233; 'z': 19.77},{'y': 0.67; 'x': -0.25; 'z': -0.02},92,GUIDED
2017_07_18__15-05-44_268,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.632850706577,{'y': 1.6295886039733887; 'x': 0.0178587157279253; 'z': 0.030197173357009888},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.632850706577,PHYS_2,{'y': -86.2402686; 'x': 41.5192233; 'z': 19.77},{'y': 0.67; 'x': -0.25; 'z': -0.02},92,GUIDED
2017_07_18__15-05-44_368,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.632850706577,{'y': 1.6295886039733887; 'x': 0.0178587157279253; 'z': 0.030197173357009888},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.632850706577,PHYS_2,{'y': -86.2402631; 'x': 41.5192231; 'z': 19.78},{'y': 0.81; 'x': -0.21; 'z': -0.03},92,GUIDED
2017_07_18__15-05-44_468,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.632850706577,{'y': 1.6295886039733887; 'x': 0.0178587157279253; 'z': 0.030197173357009888},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.632850706577,PHYS_2,{'y': -86.2402631; 'x': 41.5192231; 'z': 19.78},{'y': 0.81; 'x': -0.21; 'z': -0.03},92,GUIDED
2017_07_18__15-05-44_568,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.632850706577,{'y': 1.6136283874511719; 'x': 0.02974333055317402; 'z': 0.027209989726543427},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.632850706577,PHYS_2,{'y': -86.2402631; 'x': 41.5192231; 'z': 19.78},{'y': 0.81; 'x': -0.21; 'z': -0.03},92,GUIDED
2017_07_18__15-05-44_667,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.632850706577,{'y': 1.6136283874511719; 'x': 0.02974333055317402; 'z': 0.027209989726543427},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.632850706577,PHYS_2,{'y': -86.2402631; 'x': 41.5192231; 'z': 19.78},{'y': 0.81; 'x': -0.21; 'z': -0.03},92,GUIDED
2017_07_18__15-05-44_768,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.632850706577,{'y': 1.6136283874511719; 'x': 0.02974333055317402; 'z': 0.027209989726543427},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.632850706577,PHYS_2,{'y': -86.2402631; 'x': 41.5192231; 'z': 19.78},{'y': 0.81; 'x': -0.21; 'z': -0.03},92,GUIDED
2017_07_18__15-05-44_867,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.852114975452,{'y': 1.6136283874511719; 'x': 0.02974333055317402; 'z': 0.027209989726543427},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.852114975452,PHYS_2,{'y': -86.2402631; 'x': 41.5192231; 'z': 19.78},{'y': 0.81; 'x': -0.21; 'z': -0.03},93,GUIDED
2017_07_18__15-05-44_968,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.852114975452,{'y': 1.6136283874511719; 'x': 0.02974333055317402; 'z': 0.027209989726543427},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.852114975452,PHYS_2,{'y': -86.2402631; 'x': 41.5192231; 'z': 19.78},{'y': 0.81; 'x': -0.21; 'z': -0.03},93,GUIDED
2017_07_18__15-05-45_068,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.852114975452,{'y': 1.6136283874511719; 'x': 0.02974333055317402; 'z': 0.027209989726543427},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.852114975452,PHYS_2,{'y': -86.2402578; 'x': 41.5192228; 'z': 19.77},{'y': 0.74; 'x': -0.21; 'z': -0.05},93,GUIDED
2017_07_18__15-05-45_168,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.852114975452,{'y': 1.6136283874511719; 'x': 0.02974333055317402; 'z': 0.027209989726543427},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.852114975452,PHYS_2,{'y': -86.2402578; 'x': 41.5192228; 'z': 19.77},{'y': 0.74; 'x': -0.21; 'z': -0.05},93,GUIDED
2017_07_18__15-05-45_268,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.852114975452,{'y': 1.6136283874511719; 'x': 0.02974333055317402; 'z': 0.027209989726543427},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.852114975452,PHYS_2,{'y': -86.2402578; 'x': 41.5192228; 'z': 19.77},{'y': 0.74; 'x': -0.21; 'z': -0.05},93,GUIDED
2017_07_18__15-05-45_367,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.852114975452,{'y': 1.6136283874511719; 'x': 0.02974333055317402; 'z': 0.027209989726543427},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.852114975452,PHYS_2,{'y': -86.2402578; 'x': 41.5192228; 'z': 19.77},{'y': 0.74; 'x': -0.21; 'z': -0.05},93,GUIDED
2017_07_18__15-05-45_468,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.852114975452,{'y': 1.6136283874511719; 'x': 0.02974333055317402; 'z': 0.027209989726543427},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.852114975452,PHYS_2,{'y': -86.2402578; 'x': 41.5192228; 'z': 19.77},{'y': 0.74; 'x': -0.21; 'z': -0.05},93,GUIDED
2017_07_18__15-05-45_568,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.852114975452,{'y': 1.6704890727996826; 'x': 0.031484656035900116; 'z': 0.032988086342811584},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.852114975452,PHYS_2,{'y': -86.2402578; 'x': 41.5192228; 'z': 19.77},{'y': 0.74; 'x': -0.21; 'z': -0.05},93,GUIDED
2017_07_18__15-05-45_668,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.852114975452,{'y': 1.6704890727996826; 'x': 0.031484656035900116; 'z': 0.032988086342811584},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.852114975452,PHYS_2,{'y': -86.240254; 'x': 41.5192222; 'z': 19.72},{'y': 0.74; 'x': -0.17; 'z': 0.01},93,GUIDED
2017_07_18__15-05-45_768,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.852114975452,{'y': 1.6704890727996826; 'x': 0.031484656035900116; 'z': 0.032988086342811584},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.852114975452,PHYS_2,{'y': -86.240254; 'x': 41.5192222; 'z': 19.72},{'y': 0.74; 'x': -0.17; 'z': 0.01},93,GUIDED
2017_07_18__15-05-45_868,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.852114975452,{'y': 1.6704890727996826; 'x': 0.031484656035900116; 'z': 0.032988086342811584},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.852114975452,PHYS_2,{'y': -86.240254; 'x': 41.5192222; 'z': 19.72},{'y': 0.74; 'x': -0.17; 'z': 0.01},93,GUIDED
2017_07_18__15-05-45_968,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.852114975452,{'y': 1.6704890727996826; 'x': 0.031484656035900116; 'z': 0.032988086342811584},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.852114975452,PHYS_2,{'y': -86.240254; 'x': 41.5192222; 'z': 19.72},{'y': 0.74; 'x': -0.17; 'z': 0.01},93,GUIDED
2017_07_18__15-05-46_068,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.755380690098,{'y': 1.6954638957977295; 'x': 0.02314572222530842; 'z': 0.03240088000893593},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.68; 'z': 0.0},True,True,0.755380690098,PHYS_2,{'y': -86.240254; 'x': 41.5192222; 'z': 19.72},{'y': 0.74; 'x': -0.17; 'z': 0.01},96,GUIDED
2017_07_18__15-05-46_168,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.755380690098,{'y': 1.6954638957977295; 'x': 0.02314572222530842; 'z': 0.03240088000893593},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.755380690098,PHYS_2,{'y': -86.240254; 'x': 41.5192222; 'z': 19.72},{'y': 0.74; 'x': -0.17; 'z': 0.01},96,GUIDED
2017_07_18__15-05-46_267,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.755380690098,{'y': 1.6954638957977295; 'x': 0.02314572222530842; 'z': 0.03240088000893593},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.755380690098,PHYS_2,{'y': -86.240254; 'x': 41.5192222; 'z': 19.72},{'y': 0.74; 'x': -0.17; 'z': 0.01},96,GUIDED
2017_07_18__15-05-46_368,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.755380690098,{'y': 1.6954638957977295; 'x': 0.02314572222530842; 'z': 0.03240088000893593},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.755380690098,PHYS_2,{'y': -86.2402495; 'x': 41.5192222; 'z': 19.71},{'y': 0.75; 'x': -0.16; 'z': 0.05},96,GUIDED
2017_07_18__15-05-46_468,ACTIVE,{'current': None; 'voltage': 0.0; 'level': None},0.755380690098,{'y': 1.6867445707321167; 'x': 0.028361128643155098; 'z': 0.047962553799152374},{'y': -86.2401327; 'x': 41.519433; 'z': 250.79},{'y': 0.0; 'x': -57.77; 'z': 0.0},True,True,0.755380690098,PHYS_2,{'y': -86.2402495; 'x': 41.5192222; 'z': 19.71},{'y': 0.75; 'x': -0.16; 'z': 0.05},96,GUIDED
