time,status,battery,groundspeed,attitude,home,gimbalRotation,armed,armable,airspeed,id,location,velocity,heading,mode,
2017_07_18__15-01-10_090,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0412310548127,{'y': -3.1095948219299316; 'x': 0.011131774634122849; 'z': 0.010778029449284077},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0412310548127,PHYS_2,{'y': -86.2401402; 'x': 41.519432; 'z': -0.59},{'y': -0.05; 'x': 0.01; 'z': 0.0},181,GUIDED
2017_07_18__15-02-03_890,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.143178209662,{'y': -3.105867624282837; 'x': 0.007817696779966354; 'z': 0.009094209410250187},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.143178209662,PHYS_2,{'y': -86.2401293; 'x': 41.5194279; 'z': 0.0},{'y': -0.01; 'x': 0.03; 'z': 0.02},182,GUIDED
2017_07_18__15-02-03_990,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.143178209662,{'y': -3.105757236480713; 'x': 0.007568661123514175; 'z': 0.00958466436713934},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.143178209662,PHYS_2,{'y': -86.2401293; 'x': 41.5194279; 'z': 0.0},{'y': -0.01; 'x': 0.03; 'z': 0.02},182,GUIDED
2017_07_18__15-02-04_090,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0538516454399,{'y': -3.105757236480713; 'x': 0.007568661123514175; 'z': 0.00958466436713934},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0538516454399,PHYS_2,{'y': -86.2401293; 'x': 41.5194279; 'z': 0.0},{'y': -0.01; 'x': 0.03; 'z': 0.02},182,GUIDED
2017_07_18__15-02-04_190,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0538516454399,{'y': -3.105757236480713; 'x': 0.007568661123514175; 'z': 0.00958466436713934},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0538516454399,PHYS_2,{'y': -86.2401293; 'x': 41.5194279; 'z': 0.0},{'y': -0.01; 'x': 0.03; 'z': 0.02},182,GUIDED
2017_07_18__15-02-04_290,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0538516454399,{'y': -3.105757236480713; 'x': 0.007568661123514175; 'z': 0.00958466436713934},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0538516454399,PHYS_2,{'y': -86.2401293; 'x': 41.5194279; 'z': 0.0},{'y': -0.01; 'x': 0.03; 'z': 0.02},182,GUIDED
2017_07_18__15-02-04_390,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0538516454399,{'y': -3.105710983276367; 'x': 0.007403131574392319; 'z': 0.009855986572802067},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0538516454399,PHYS_2,{'y': -86.2401301; 'x': 41.519428; 'z': 0.03},{'y': -0.04; 'x': 0.01; 'z': 0.03},182,GUIDED
2017_07_18__15-02-04_490,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0399999991059,{'y': -3.105710983276367; 'x': 0.007403131574392319; 'z': 0.009855986572802067},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0399999991059,PHYS_2,{'y': -86.2401301; 'x': 41.519428; 'z': 0.03},{'y': -0.04; 'x': 0.01; 'z': 0.03},182,GUIDED
2017_07_18__15-02-04_591,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0399999991059,{'y': -3.105710983276367; 'x': 0.007403131574392319; 'z': 0.009855986572802067},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0399999991059,PHYS_2,{'y': -86.2401301; 'x': 41.519428; 'z': 0.03},{'y': -0.04; 'x': 0.01; 'z': 0.03},182,GUIDED
2017_07_18__15-02-04_691,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0399999991059,{'y': -3.1056058406829834; 'x': 0.007625516504049301; 'z': 0.009983924217522144},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0399999991059,PHYS_2,{'y': -86.2401301; 'x': 41.519428; 'z': 0.03},{'y': -0.04; 'x': 0.01; 'z': 0.03},182,GUIDED
2017_07_18__15-02-04_791,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.127279222012,{'y': -3.1056058406829834; 'x': 0.007625516504049301; 'z': 0.009983924217522144},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.127279222012,PHYS_2,{'y': -86.2401301; 'x': 41.519428; 'z': 0.03},{'y': -0.04; 'x': 0.01; 'z': 0.03},182,GUIDED
2017_07_18__15-02-04_890,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.127279222012,{'y': -3.1056058406829834; 'x': 0.007625516504049301; 'z': 0.009983924217522144},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.127279222012,PHYS_2,{'y': -86.2401301; 'x': 41.519428; 'z': 0.03},{'y': -0.04; 'x': 0.01; 'z': 0.03},182,GUIDED
2017_07_18__15-02-04_990,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.127279222012,{'y': -3.1056058406829834; 'x': 0.007625516504049301; 'z': 0.009983924217522144},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.127279222012,PHYS_2,{'y': -86.2401301; 'x': 41.519428; 'z': 0.03},{'y': -0.04; 'x': 0.01; 'z': 0.03},182,GUIDED
2017_07_18__15-02-05_090,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.127279222012,{'y': -3.1056058406829834; 'x': 0.007625516504049301; 'z': 0.009983924217522144},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.127279222012,PHYS_2,{'y': -86.2401304; 'x': 41.5194284; 'z': 0.04},{'y': -0.04; 'x': 0.02; 'z': 0.03},182,GUIDED
2017_07_18__15-02-05_190,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0860232487321,{'y': -3.1056337356567383; 'x': 0.007824104279279709; 'z': 0.009869364090263844},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0860232487321,PHYS_2,{'y': -86.2401304; 'x': 41.5194284; 'z': 0.04},{'y': -0.04; 'x': 0.02; 'z': 0.03},182,GUIDED
2017_07_18__15-02-05_290,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0860232487321,{'y': -3.1056337356567383; 'x': 0.007824104279279709; 'z': 0.009869364090263844},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0860232487321,PHYS_2,{'y': -86.2401304; 'x': 41.5194284; 'z': 0.04},{'y': -0.04; 'x': 0.02; 'z': 0.03},182,GUIDED
2017_07_18__15-02-05_390,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0860232487321,{'y': -3.1056337356567383; 'x': 0.007824104279279709; 'z': 0.009869364090263844},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0860232487321,PHYS_2,{'y': -86.2401304; 'x': 41.5194284; 'z': 0.04},{'y': -0.04; 'x': 0.02; 'z': 0.03},182,GUIDED
2017_07_18__15-02-05_491,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0860232487321,{'y': -3.1056337356567383; 'x': 0.007824104279279709; 'z': 0.009869364090263844},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0860232487321,PHYS_2,{'y': -86.2401305; 'x': 41.5194284; 'z': 0.04},{'y': -0.04; 'x': 0.01; 'z': 0.02},182,GUIDED
2017_07_18__15-02-05_590,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0848528146744,{'y': -3.1056535243988037; 'x': 0.007708804681897163; 'z': 0.009732610546052456},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0848528146744,PHYS_2,{'y': -86.2401305; 'x': 41.5194284; 'z': 0.04},{'y': -0.04; 'x': 0.01; 'z': 0.02},182,GUIDED
2017_07_18__15-02-05_690,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0848528146744,{'y': -3.1056535243988037; 'x': 0.007708804681897163; 'z': 0.009732610546052456},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0848528146744,PHYS_2,{'y': -86.2401305; 'x': 41.5194284; 'z': 0.04},{'y': -0.04; 'x': 0.01; 'z': 0.02},182,GUIDED
2017_07_18__15-02-05_790,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0848528146744,{'y': -3.1056535243988037; 'x': 0.007708804681897163; 'z': 0.009732610546052456},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0848528146744,PHYS_2,{'y': -86.2401305; 'x': 41.5194284; 'z': 0.04},{'y': -0.04; 'x': 0.01; 'z': 0.02},182,GUIDED
2017_07_18__15-02-05_890,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0848528146744,{'y': -3.105706214904785; 'x': 0.007513688877224922; 'z': 0.009382183663547039},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0848528146744,PHYS_2,{'y': -86.2401304; 'x': 41.5194283; 'z': 0.03},{'y': -0.03; 'x': 0.0; 'z': 0.03},182,GUIDED
2017_07_18__15-02-05_991,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0412310548127,{'y': -3.105706214904785; 'x': 0.007513688877224922; 'z': 0.009382183663547039},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0412310548127,PHYS_2,{'y': -86.2401304; 'x': 41.5194283; 'z': 0.03},{'y': -0.03; 'x': 0.0; 'z': 0.03},182,GUIDED
2017_07_18__15-02-06_090,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0412310548127,{'y': -3.105706214904785; 'x': 0.007513688877224922; 'z': 0.009382183663547039},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0412310548127,PHYS_2,{'y': -86.2401304; 'x': 41.5194283; 'z': 0.03},{'y': -0.03; 'x': 0.0; 'z': 0.03},182,GUIDED
2017_07_18__15-02-06_190,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0412310548127,{'y': -3.105706214904785; 'x': 0.007513688877224922; 'z': 0.009382183663547039},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0412310548127,PHYS_2,{'y': -86.2401304; 'x': 41.5194283; 'z': 0.03},{'y': -0.03; 'x': 0.0; 'z': 0.03},182,GUIDED
2017_07_18__15-02-06_290,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0412310548127,{'y': -3.1057372093200684; 'x': 0.00725163146853447; 'z': 0.00914133619517088},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0412310548127,PHYS_2,{'y': -86.2401302; 'x': 41.519428; 'z': 0.03},{'y': -0.02; 'x': -0.01; 'z': 0.03},182,GUIDED
2017_07_18__15-02-06_390,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0412310548127,{'y': -3.1057372093200684; 'x': 0.00725163146853447; 'z': 0.00914133619517088},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0412310548127,PHYS_2,{'y': -86.2401302; 'x': 41.519428; 'z': 0.03},{'y': -0.02; 'x': -0.01; 'z': 0.03},182,GUIDED
2017_07_18__15-02-06_490,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0223606787622,{'y': -3.1057372093200684; 'x': 0.00725163146853447; 'z': 0.00914133619517088},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0223606787622,PHYS_2,{'y': -86.2401302; 'x': 41.519428; 'z': 0.03},{'y': -0.02; 'x': -0.01; 'z': 0.03},182,GUIDED
2017_07_18__15-02-06_590,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0223606787622,{'y': -3.1057372093200684; 'x': 0.00725163146853447; 'z': 0.00914133619517088},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0223606787622,PHYS_2,{'y': -86.2401302; 'x': 41.519428; 'z': 0.03},{'y': -0.02; 'x': -0.01; 'z': 0.03},182,GUIDED
2017_07_18__15-02-06_690,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0223606787622,{'y': -3.1057372093200684; 'x': 0.00725163146853447; 'z': 0.00914133619517088},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0223606787622,PHYS_2,{'y': -86.2401302; 'x': 41.5194279; 'z': 0.05},{'y': -0.01; 'x': -0.01; 'z': 0.03},182,GUIDED
2017_07_18__15-02-06_790,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0223606787622,{'y': -3.105700969696045; 'x': 0.007180545479059219; 'z': 0.009083167649805546},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0223606787622,PHYS_2,{'y': -86.2401302; 'x': 41.5194279; 'z': 0.05},{'y': -0.01; 'x': -0.01; 'z': 0.03},182,GUIDED
2017_07_18__15-02-06_890,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.144222050905,{'y': -3.105700969696045; 'x': 0.007180545479059219; 'z': 0.009083167649805546},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.144222050905,PHYS_2,{'y': -86.2401302; 'x': 41.5194279; 'z': 0.05},{'y': -0.01; 'x': -0.01; 'z': 0.03},182,GUIDED
2017_07_18__15-02-06_990,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.144222050905,{'y': -3.105700969696045; 'x': 0.007180545479059219; 'z': 0.009083167649805546},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.144222050905,PHYS_2,{'y': -86.2401302; 'x': 41.5194279; 'z': 0.05},{'y': -0.01; 'x': -0.01; 'z': 0.03},182,GUIDED
2017_07_18__15-02-07_090,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.144222050905,{'y': -3.105700969696045; 'x': 0.007180545479059219; 'z': 0.009083167649805546},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.144222050905,PHYS_2,{'y': -86.2401302; 'x': 41.5194279; 'z': 0.05},{'y': -0.01; 'x': -0.01; 'z': 0.03},182,GUIDED
2017_07_18__15-02-07_190,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.144222050905,{'y': -3.105700969696045; 'x': 0.007180545479059219; 'z': 0.009083167649805546},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.144222050905,PHYS_2,{'y': -86.2401304; 'x': 41.5194279; 'z': 0.05},{'y': -0.02; 'x': -0.01; 'z': 0.03},182,GUIDED
2017_07_18__15-02-07_290,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.144222050905,{'y': -3.1056900024414062; 'x': 0.007426304742693901; 'z': 0.009348900057375431},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.144222050905,PHYS_2,{'y': -86.2401304; 'x': 41.5194279; 'z': 0.05},{'y': -0.02; 'x': -0.01; 'z': 0.03},182,GUIDED
2017_07_18__15-02-07_391,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.144222050905,{'y': -3.1056900024414062; 'x': 0.007426304742693901; 'z': 0.009348900057375431},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.144222050905,PHYS_2,{'y': -86.2401304; 'x': 41.5194279; 'z': 0.05},{'y': -0.02; 'x': -0.01; 'z': 0.03},182,GUIDED
2017_07_18__15-02-07_491,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0141421351582,{'y': -3.1056900024414062; 'x': 0.007426304742693901; 'z': 0.009348900057375431},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0141421351582,PHYS_2,{'y': -86.2401304; 'x': 41.5194279; 'z': 0.05},{'y': -0.02; 'x': -0.01; 'z': 0.03},182,GUIDED
2017_07_18__15-02-07_590,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0141421351582,{'y': -3.1056900024414062; 'x': 0.007426304742693901; 'z': 0.009348900057375431},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0141421351582,PHYS_2,{'y': -86.2401304; 'x': 41.5194279; 'z': 0.05},{'y': -0.02; 'x': -0.01; 'z': 0.03},182,GUIDED
2017_07_18__15-02-07_690,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0141421351582,{'y': -3.1056900024414062; 'x': 0.007426304742693901; 'z': 0.009348900057375431},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0141421351582,PHYS_2,{'y': -86.2401304; 'x': 41.5194279; 'z': 0.05},{'y': -0.02; 'x': -0.01; 'z': 0.03},182,GUIDED
2017_07_18__15-02-07_790,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0141421351582,{'y': -3.1056900024414062; 'x': 0.007426304742693901; 'z': 0.009348900057375431},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0141421351582,PHYS_2,{'y': -86.2401305; 'x': 41.5194278; 'z': 0.05},{'y': -0.02; 'x': -0.01; 'z': 0.03},182,GUIDED
2017_07_18__15-02-07_890,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0447213575244,{'y': -3.1057188510894775; 'x': 0.007385779172182083; 'z': 0.00938920583575964},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0447213575244,PHYS_2,{'y': -86.2401305; 'x': 41.5194278; 'z': 0.05},{'y': -0.02; 'x': -0.01; 'z': 0.03},182,GUIDED
2017_07_18__15-02-07_990,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0447213575244,{'y': -3.1057188510894775; 'x': 0.007385779172182083; 'z': 0.00938920583575964},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0447213575244,PHYS_2,{'y': -86.2401305; 'x': 41.5194278; 'z': 0.05},{'y': -0.02; 'x': -0.01; 'z': 0.03},182,GUIDED
2017_07_18__15-02-08_090,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0447213575244,{'y': -3.1057188510894775; 'x': 0.007385779172182083; 'z': 0.00938920583575964},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0447213575244,PHYS_2,{'y': -86.2401305; 'x': 41.5194278; 'z': 0.05},{'y': -0.02; 'x': -0.01; 'z': 0.03},182,GUIDED
2017_07_18__15-02-08_190,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0447213575244,{'y': -3.1057188510894775; 'x': 0.007385779172182083; 'z': 0.00938920583575964},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0447213575244,PHYS_2,{'y': -86.2401305; 'x': 41.5194276; 'z': 0.05},{'y': -0.02; 'x': -0.02; 'z': 0.03},182,GUIDED
2017_07_18__15-02-08_290,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.076157733798,{'y': -3.1057238578796387; 'x': 0.007252879440784454; 'z': 0.009177477099001408},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.076157733798,PHYS_2,{'y': -86.2401305; 'x': 41.5194276; 'z': 0.05},{'y': -0.02; 'x': -0.02; 'z': 0.03},182,GUIDED
2017_07_18__15-02-08_390,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.076157733798,{'y': -3.1057238578796387; 'x': 0.007252879440784454; 'z': 0.009177477099001408},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.076157733798,PHYS_2,{'y': -86.2401305; 'x': 41.5194276; 'z': 0.05},{'y': -0.02; 'x': -0.02; 'z': 0.03},182,GUIDED
2017_07_18__15-02-08_490,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.076157733798,{'y': -3.1057238578796387; 'x': 0.007252879440784454; 'z': 0.009177477099001408},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.076157733798,PHYS_2,{'y': -86.2401306; 'x': 41.5194275; 'z': 0.05},{'y': -0.02; 'x': -0.02; 'z': 0.03},182,GUIDED
2017_07_18__15-02-08_590,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0500000007451,{'y': -3.105719566345215; 'x': 0.007402827963232994; 'z': 0.009226168505847454},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0500000007451,PHYS_2,{'y': -86.2401306; 'x': 41.5194275; 'z': 0.05},{'y': -0.02; 'x': -0.02; 'z': 0.03},182,GUIDED
2017_07_18__15-02-08_690,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0500000007451,{'y': -3.105719566345215; 'x': 0.007402827963232994; 'z': 0.009226168505847454},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0500000007451,PHYS_2,{'y': -86.2401306; 'x': 41.5194275; 'z': 0.05},{'y': -0.02; 'x': -0.02; 'z': 0.03},182,GUIDED
2017_07_18__15-02-08_790,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0500000007451,{'y': -3.105719566345215; 'x': 0.007402827963232994; 'z': 0.009226168505847454},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0500000007451,PHYS_2,{'y': -86.2401306; 'x': 41.5194275; 'z': 0.05},{'y': -0.02; 'x': -0.02; 'z': 0.03},182,GUIDED
2017_07_18__15-02-08_890,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0500000007451,{'y': -3.105719566345215; 'x': 0.007402827963232994; 'z': 0.009226168505847454},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0500000007451,PHYS_2,{'y': -86.2401306; 'x': 41.5194275; 'z': 0.05},{'y': -0.02; 'x': -0.02; 'z': 0.03},182,GUIDED
2017_07_18__15-02-08_991,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0500000007451,{'y': -3.1057465076446533; 'x': 0.007622463628649712; 'z': 0.009331648238003254},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0500000007451,PHYS_2,{'y': -86.2401308; 'x': 41.5194276; 'z': 0.04},{'y': -0.03; 'x': -0.01; 'z': 0.02},182,GUIDED
2017_07_18__15-02-09_090,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0500000007451,{'y': -3.1057465076446533; 'x': 0.007622463628649712; 'z': 0.009331648238003254},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0500000007451,PHYS_2,{'y': -86.2401308; 'x': 41.5194276; 'z': 0.04},{'y': -0.03; 'x': -0.01; 'z': 0.02},182,GUIDED
2017_07_18__15-02-09_190,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0500000007451,{'y': -3.1057465076446533; 'x': 0.007622463628649712; 'z': 0.009331648238003254},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0500000007451,PHYS_2,{'y': -86.2401308; 'x': 41.5194276; 'z': 0.04},{'y': -0.03; 'x': -0.01; 'z': 0.02},182,GUIDED
2017_07_18__15-02-09_290,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0500000007451,{'y': -3.1057465076446533; 'x': 0.007622463628649712; 'z': 0.009331648238003254},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0500000007451,PHYS_2,{'y': -86.240131; 'x': 41.5194276; 'z': 0.02},{'y': -0.03; 'x': -0.01; 'z': 0.02},182,GUIDED
2017_07_18__15-02-09_390,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0500000007451,{'y': -3.1057608127593994; 'x': 0.007842794060707092; 'z': 0.00939601007848978},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0500000007451,PHYS_2,{'y': -86.240131; 'x': 41.5194276; 'z': 0.02},{'y': -0.03; 'x': -0.01; 'z': 0.02},182,GUIDED
2017_07_18__15-02-09_490,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0824621096253,{'y': -3.1057608127593994; 'x': 0.007842794060707092; 'z': 0.00939601007848978},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0824621096253,PHYS_2,{'y': -86.240131; 'x': 41.5194276; 'z': 0.02},{'y': -0.03; 'x': -0.01; 'z': 0.02},182,GUIDED
2017_07_18__15-02-09_590,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0824621096253,{'y': -3.1057608127593994; 'x': 0.007842794060707092; 'z': 0.00939601007848978},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0824621096253,PHYS_2,{'y': -86.240131; 'x': 41.5194276; 'z': 0.02},{'y': -0.03; 'x': -0.01; 'z': 0.02},182,GUIDED
2017_07_18__15-02-09_690,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0824621096253,{'y': -3.1057608127593994; 'x': 0.007842794060707092; 'z': 0.00939601007848978},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0824621096253,PHYS_2,{'y': -86.240131; 'x': 41.5194276; 'z': 0.02},{'y': -0.03; 'x': -0.01; 'z': 0.02},182,GUIDED
2017_07_18__15-02-09_790,STANDBY,{'current': None; 'voltage': 0.0; 'level': None},0.0824621096253,{'y': -3.1057608127593994; 'x': 0.007842794060707092; 'z': 0.00939601007848978},{'y': 0; 'x': 0; 'z': 0},{'y': 0.0; 'x': -57.77; 'z': 0.0},False,True,0.0824621096253,PHYS_2,{'y': -86.2401312; 'x': 41.5194276; 'z': 0.0},{'y': -0.03; 'x': -0.01; 'z': 0.01},182,GUIDED
