time,Autopilot Firmware version,Autopilot capabilities (supports ftp),Global Location,Global Location (relative altitude),Local Location,Attitude,Velocity,GPS,Groundspeed,Airspeed,Gimbal status,Battery,EKF OK?,Last Heartbeat,Rangefinder,Rangefinder distance,Rangefinder voltage,Heading,Is Armable?,System status,Mode,Armed,
2017_07_18__15-24-07_821,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5194318;lon=-86.2401239;alt=248.65,LocationGlobalRelative:lat=41.5194318;lon=-86.2401239;alt=0.23,LocationLocal:north=-0.738120913506;east=0.552802860737;down=0.554846823215,Attitude:pitch=0.0261784661561;yaw=-2.96840643883;roll=0.00515387486666,[0.1; 0.0; -0.05],GPSInfo:fix=4;num_sat=8,0.131529465318,0.131529465318,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,2.539526707,Rangefinder: distance=None; voltage=None,None,None,190,True,STANDBY,GUIDED,False
2017_07_18__15-26-31_321,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191661;lon=-86.2394951;alt=268.27,LocationGlobalRelative:lat=41.5191661;lon=-86.2394951;alt=19.53,LocationLocal:north=-29.53748703;east=52.5049591064;down=-18.5272045135,Attitude:pitch=0.0149658266455;yaw=-0.376810103655;roll=0.0401950590312,[-0.06; -0.31; -1.21],GPSInfo:fix=4;num_sat=10,0.504876255989,0.504876255989,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.306815399,Rangefinder: distance=None; voltage=None,None,None,354,True,ACTIVE,GUIDED,True
2017_07_18__15-26-31_420,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191659;lon=-86.2394967;alt=267.85,LocationGlobalRelative:lat=41.5191659;lon=-86.2394967;alt=19.11,LocationLocal:north=-29.53748703;east=52.5049591064;down=-18.5272045135,Attitude:pitch=0.0149658266455;yaw=-0.376810103655;roll=0.0401950590312,[0.07; -0.05; -1.34],GPSInfo:fix=4;num_sat=10,0.504876255989,0.504876255989,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.409109242,Rangefinder: distance=None; voltage=None,None,None,354,True,ACTIVE,GUIDED,True
2017_07_18__15-26-31_520,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191659;lon=-86.2394967;alt=267.85,LocationGlobalRelative:lat=41.5191659;lon=-86.2394967;alt=19.11,LocationLocal:north=-29.5627918243;east=52.3700408936;down=-18.1034793854,Attitude:pitch=0.0149658266455;yaw=-0.376810103655;roll=0.0401950590312,[0.07; -0.05; -1.34],GPSInfo:fix=4;num_sat=10,0.42059481144,0.42059481144,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.513357456,Rangefinder: distance=None; voltage=None,None,None,329,True,ACTIVE,GUIDED,True
2017_07_18__15-26-31_620,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191659;lon=-86.2394967;alt=267.85,LocationGlobalRelative:lat=41.5191659;lon=-86.2394967;alt=19.11,LocationLocal:north=-29.5627918243;east=52.3700408936;down=-18.1034793854,Attitude:pitch=0.0149658266455;yaw=-0.376810103655;roll=0.0401950590312,[0.07; -0.05; -1.34],GPSInfo:fix=4;num_sat=10,0.42059481144,0.42059481144,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.615813057,Rangefinder: distance=None; voltage=None,None,None,329,True,ACTIVE,GUIDED,True
2017_07_18__15-26-31_722,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191659;lon=-86.2394967;alt=267.85,LocationGlobalRelative:lat=41.5191659;lon=-86.2394967;alt=19.11,LocationLocal:north=-29.5627918243;east=52.3700408936;down=-18.1034793854,Attitude:pitch=0.0820843279362;yaw=-0.791502892971;roll=0.0126005550846,[0.07; -0.05; -1.34],GPSInfo:fix=4;num_sat=10,0.42059481144,0.42059481144,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.718214845,Rangefinder: distance=None; voltage=None,None,None,329,True,ACTIVE,GUIDED,True
2017_07_18__15-26-31_820,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191656;lon=-86.2394964;alt=267.29,LocationGlobalRelative:lat=41.5191656;lon=-86.2394964;alt=18.55,LocationLocal:north=-29.5627918243;east=52.3700408936;down=-18.1034793854,Attitude:pitch=0.0820843279362;yaw=-0.791502892971;roll=0.0126005550846,[-0.03; 0.35; -1.69],GPSInfo:fix=4;num_sat=10,0.42059481144,0.42059481144,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.821876114001,Rangefinder: distance=None; voltage=None,None,None,329,True,ACTIVE,GUIDED,True
2017_07_18__15-26-31_919,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191656;lon=-86.2394964;alt=267.29,LocationGlobalRelative:lat=41.5191656;lon=-86.2394964;alt=18.55,LocationLocal:north=-29.5896339417;east=52.3999977112;down=-17.5435237885,Attitude:pitch=0.0820843279362;yaw=-0.791502892971;roll=0.0126005550846,[-0.03; 0.35; -1.69],GPSInfo:fix=4;num_sat=10,0.42059481144,0.42059481144,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.923452827,Rangefinder: distance=None; voltage=None,None,None,329,True,ACTIVE,GUIDED,True
2017_07_18__15-26-32_020,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191656;lon=-86.2394964;alt=267.29,LocationGlobalRelative:lat=41.5191656;lon=-86.2394964;alt=18.55,LocationLocal:north=-29.5896339417;east=52.3999977112;down=-17.5435237885,Attitude:pitch=0.0820843279362;yaw=-0.791502892971;roll=0.0126005550846,[-0.03; 0.35; -1.69],GPSInfo:fix=4;num_sat=10,0.42059481144,0.42059481144,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.024539474,Rangefinder: distance=None; voltage=None,None,None,329,True,ACTIVE,GUIDED,True
2017_07_18__15-26-32_119,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191656;lon=-86.2394964;alt=267.29,LocationGlobalRelative:lat=41.5191656;lon=-86.2394964;alt=18.55,LocationLocal:north=-29.5896339417;east=52.3999977112;down=-17.5435237885,Attitude:pitch=0.0820843279362;yaw=-0.791502892971;roll=0.0126005550846,[-0.03; 0.35; -1.69],GPSInfo:fix=4;num_sat=10,0.304138094187,0.304138094187,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.12636601,Rangefinder: distance=None; voltage=None,None,None,303,True,ACTIVE,GUIDED,True
2017_07_18__15-26-32_220,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191656;lon=-86.2394964;alt=267.29,LocationGlobalRelative:lat=41.5191656;lon=-86.2394964;alt=18.55,LocationLocal:north=-29.5896339417;east=52.3999977112;down=-17.5435237885,Attitude:pitch=0.0820843279362;yaw=-0.791502892971;roll=0.0126005550846,[-0.03; 0.35; -1.69],GPSInfo:fix=4;num_sat=10,0.304138094187,0.304138094187,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.229379466,Rangefinder: distance=None; voltage=None,None,None,303,True,ACTIVE,GUIDED,True
2017_07_18__15-26-32_321,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191656;lon=-86.2394964;alt=267.29,LocationGlobalRelative:lat=41.5191656;lon=-86.2394964;alt=18.55,LocationLocal:north=-29.5896339417;east=52.3999977112;down=-17.5435237885,Attitude:pitch=0.0820843279362;yaw=-0.791502892971;roll=0.0126005550846,[-0.03; 0.35; -1.69],GPSInfo:fix=4;num_sat=10,0.304138094187,0.304138094187,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.332780193,Rangefinder: distance=None; voltage=None,None,None,303,True,ACTIVE,GUIDED,True
2017_07_18__15-26-32_420,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191656;lon=-86.2394964;alt=267.29,LocationGlobalRelative:lat=41.5191656;lon=-86.2394964;alt=18.55,LocationLocal:north=-29.5896339417;east=52.3999977112;down=-17.5435237885,Attitude:pitch=0.0820843279362;yaw=-0.791502892971;roll=0.0126005550846,[-0.03; 0.35; -1.69],GPSInfo:fix=4;num_sat=10,0.304138094187,0.304138094187,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.383299407,Rangefinder: distance=None; voltage=None,None,None,303,True,ACTIVE,GUIDED,True
2017_07_18__15-26-32_520,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191656;lon=-86.2394964;alt=267.29,LocationGlobalRelative:lat=41.5191656;lon=-86.2394964;alt=18.55,LocationLocal:north=-29.5896339417;east=52.3999977112;down=-17.5435237885,Attitude:pitch=0.0819683969021;yaw=-1.30574965477;roll=-0.00908971298486,[-0.03; 0.35; -1.69],GPSInfo:fix=4;num_sat=10,0.304138094187,0.304138094187,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.486912197,Rangefinder: distance=None; voltage=None,None,None,303,True,ACTIVE,GUIDED,True
2017_07_18__15-26-32_620,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191648;lon=-86.2394939;alt=266.63,LocationGlobalRelative:lat=41.5191648;lon=-86.2394939;alt=17.89,LocationLocal:north=-29.6881980896;east=52.6044273376;down=-16.8804912567,Attitude:pitch=0.0819683969021;yaw=-1.30574965477;roll=-0.00908971298486,[-0.12; 0.76; -1.88],GPSInfo:fix=4;num_sat=10,0.794040262699,0.794040262699,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.103135703001,Rangefinder: distance=None; voltage=None,None,None,272,True,ACTIVE,GUIDED,True
2017_07_18__15-26-32_720,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191648;lon=-86.2394939;alt=266.63,LocationGlobalRelative:lat=41.5191648;lon=-86.2394939;alt=17.89,LocationLocal:north=-29.6881980896;east=52.6044273376;down=-16.8804912567,Attitude:pitch=0.0819683969021;yaw=-1.30574965477;roll=-0.00908971298486,[-0.12; 0.76; -1.88],GPSInfo:fix=4;num_sat=10,0.794040262699,0.794040262699,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.205979704,Rangefinder: distance=None; voltage=None,None,None,272,True,ACTIVE,GUIDED,True
2017_07_18__15-26-32_820,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191648;lon=-86.2394939;alt=266.63,LocationGlobalRelative:lat=41.5191648;lon=-86.2394939;alt=17.89,LocationLocal:north=-29.6881980896;east=52.6044273376;down=-16.8804912567,Attitude:pitch=0.0819683969021;yaw=-1.30574965477;roll=-0.00908971298486,[-0.12; 0.76; -1.88],GPSInfo:fix=4;num_sat=10,0.794040262699,0.794040262699,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.311634866001,Rangefinder: distance=None; voltage=None,None,None,272,True,ACTIVE,GUIDED,True
2017_07_18__15-26-32_920,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191648;lon=-86.2394939;alt=266.63,LocationGlobalRelative:lat=41.5191648;lon=-86.2394939;alt=17.89,LocationLocal:north=-29.6881980896;east=52.6044273376;down=-16.8804912567,Attitude:pitch=-0.00348843913525;yaw=-1.75969445705;roll=0.102132089436,[-0.12; 0.76; -1.88],GPSInfo:fix=4;num_sat=10,0.794040262699,0.794040262699,Gimbal: pitch=-57.77; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.413963914,Rangefinder: distance=None; voltage=None,None,None,272,True,ACTIVE,GUIDED,True
2017_07_18__15-26-33_020,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519164;lon=-86.2394889;alt=265.87,LocationGlobalRelative:lat=41.519164;lon=-86.2394889;alt=17.13,LocationLocal:north=-29.7700366974;east=53.0201225281;down=-16.1293239594,Attitude:pitch=-0.00348843913525;yaw=-1.75969445705;roll=0.102132089436,[0.26; 0.97; -1.97],GPSInfo:fix=4;num_sat=10,0.840059518814,0.840059518814,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.517663623,Rangefinder: distance=None; voltage=None,None,None,255,True,ACTIVE,GUIDED,True
2017_07_18__15-26-33_120,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519164;lon=-86.2394889;alt=265.87,LocationGlobalRelative:lat=41.519164;lon=-86.2394889;alt=17.13,LocationLocal:north=-29.7700366974;east=53.0201225281;down=-16.1293239594,Attitude:pitch=-0.00348843913525;yaw=-1.75969445705;roll=0.102132089436,[0.26; 0.97; -1.97],GPSInfo:fix=4;num_sat=10,0.840059518814,0.840059518814,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.62850616,Rangefinder: distance=None; voltage=None,None,None,255,True,ACTIVE,GUIDED,True
2017_07_18__15-26-33_220,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519164;lon=-86.2394889;alt=265.87,LocationGlobalRelative:lat=41.519164;lon=-86.2394889;alt=17.13,LocationLocal:north=-29.7700366974;east=53.0201225281;down=-16.1293239594,Attitude:pitch=-0.00348843913525;yaw=-1.75969445705;roll=0.102132089436,[0.26; 0.97; -1.97],GPSInfo:fix=4;num_sat=10,0.840059518814,0.840059518814,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.730611159001,Rangefinder: distance=None; voltage=None,None,None,255,True,ACTIVE,GUIDED,True
2017_07_18__15-26-33_321,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519164;lon=-86.2394889;alt=265.87,LocationGlobalRelative:lat=41.519164;lon=-86.2394889;alt=17.13,LocationLocal:north=-29.7700366974;east=53.0201225281;down=-16.1293239594,Attitude:pitch=-0.109447099268;yaw=-1.83918488026;roll=0.0821553990245,[0.26; 0.97; -1.97],GPSInfo:fix=4;num_sat=10,0.840059518814,0.840059518814,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.835029547,Rangefinder: distance=None; voltage=None,None,None,255,True,ACTIVE,GUIDED,True
2017_07_18__15-26-33_420,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519164;lon=-86.2394889;alt=265.87,LocationGlobalRelative:lat=41.519164;lon=-86.2394889;alt=17.13,LocationLocal:north=-29.7700366974;east=53.0201225281;down=-16.1293239594,Attitude:pitch=-0.109447099268;yaw=-1.83918488026;roll=0.0821553990245,[0.26; 0.97; -1.97],GPSInfo:fix=4;num_sat=10,0.840059518814,0.840059518814,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.936794508,Rangefinder: distance=None; voltage=None,None,None,255,True,ACTIVE,GUIDED,True
2017_07_18__15-26-33_520,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519164;lon=-86.2394889;alt=265.87,LocationGlobalRelative:lat=41.519164;lon=-86.2394889;alt=17.13,LocationLocal:north=-29.7700366974;east=53.0201225281;down=-16.1293239594,Attitude:pitch=-0.109447099268;yaw=-1.83918488026;roll=0.0821553990245,[0.26; 0.97; -1.97],GPSInfo:fix=4;num_sat=10,0.840059518814,0.840059518814,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.039499794,Rangefinder: distance=None; voltage=None,None,None,255,True,ACTIVE,GUIDED,True
2017_07_18__15-26-33_620,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519164;lon=-86.2394889;alt=265.87,LocationGlobalRelative:lat=41.519164;lon=-86.2394889;alt=17.13,LocationLocal:north=-29.7700366974;east=53.0201225281;down=-16.1293239594,Attitude:pitch=-0.109447099268;yaw=-1.83918488026;roll=0.0821553990245,[0.26; 0.97; -1.97],GPSInfo:fix=4;num_sat=10,0.840059518814,0.840059518814,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.142948812,Rangefinder: distance=None; voltage=None,None,None,255,True,ACTIVE,GUIDED,True
2017_07_18__15-26-33_720,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191651;lon=-86.239485;alt=265.08,LocationGlobalRelative:lat=41.5191651;lon=-86.239485;alt=16.34,LocationLocal:north=-29.6537818909;east=53.3453979492;down=-15.3341960907,Attitude:pitch=-0.109447099268;yaw=-1.83918488026;roll=0.0821553990245,[0.58; 0.68; -1.94],GPSInfo:fix=4;num_sat=10,0.800062477589,0.800062477589,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.194725137,Rangefinder: distance=None; voltage=None,None,None,256,True,ACTIVE,GUIDED,True
2017_07_18__15-26-33_820,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191651;lon=-86.239485;alt=265.08,LocationGlobalRelative:lat=41.5191651;lon=-86.239485;alt=16.34,LocationLocal:north=-29.6537818909;east=53.3453979492;down=-15.3341960907,Attitude:pitch=-0.109447099268;yaw=-1.83918488026;roll=0.0821553990245,[0.58; 0.68; -1.94],GPSInfo:fix=4;num_sat=10,0.800062477589,0.800062477589,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.101936439,Rangefinder: distance=None; voltage=None,None,None,256,True,ACTIVE,GUIDED,True
2017_07_18__15-26-33_920,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191651;lon=-86.239485;alt=265.08,LocationGlobalRelative:lat=41.5191651;lon=-86.239485;alt=16.34,LocationLocal:north=-29.6537818909;east=53.3453979492;down=-15.3341960907,Attitude:pitch=-0.109447099268;yaw=-1.83918488026;roll=0.0821553990245,[0.58; 0.68; -1.94],GPSInfo:fix=4;num_sat=10,0.800062477589,0.800062477589,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.203046266,Rangefinder: distance=None; voltage=None,None,None,256,True,ACTIVE,GUIDED,True
2017_07_18__15-26-34_020,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191651;lon=-86.239485;alt=265.08,LocationGlobalRelative:lat=41.5191651;lon=-86.239485;alt=16.34,LocationLocal:north=-29.6537818909;east=53.3453979492;down=-15.3341960907,Attitude:pitch=-0.146042257547;yaw=-1.71749544144;roll=0.0112744951621,[0.58; 0.68; -1.94],GPSInfo:fix=4;num_sat=10,0.800062477589,0.800062477589,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.305557682001,Rangefinder: distance=None; voltage=None,None,None,256,True,ACTIVE,GUIDED,True
2017_07_18__15-26-34_120,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519166;lon=-86.2394833;alt=264.42,LocationGlobalRelative:lat=41.519166;lon=-86.2394833;alt=15.68,LocationLocal:north=-29.5480384827;east=53.4913978577;down=-14.6776618958,Attitude:pitch=-0.146042257547;yaw=-1.71749544144;roll=0.0112744951621,[0.55; 0.23; -1.44],GPSInfo:fix=4;num_sat=10,0.250199913979,0.250199913979,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.407809128,Rangefinder: distance=None; voltage=None,None,None,265,True,ACTIVE,GUIDED,True
2017_07_18__15-26-34_219,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519166;lon=-86.2394833;alt=264.42,LocationGlobalRelative:lat=41.519166;lon=-86.2394833;alt=15.68,LocationLocal:north=-29.5480384827;east=53.4913978577;down=-14.6776618958,Attitude:pitch=-0.146042257547;yaw=-1.71749544144;roll=0.0112744951621,[0.55; 0.23; -1.44],GPSInfo:fix=4;num_sat=10,0.250199913979,0.250199913979,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.509610822,Rangefinder: distance=None; voltage=None,None,None,265,True,ACTIVE,GUIDED,True
2017_07_18__15-26-34_319,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519166;lon=-86.2394833;alt=264.42,LocationGlobalRelative:lat=41.519166;lon=-86.2394833;alt=15.68,LocationLocal:north=-29.5480384827;east=53.4913978577;down=-14.6776618958,Attitude:pitch=-0.146042257547;yaw=-1.71749544144;roll=0.0112744951621,[0.55; 0.23; -1.44],GPSInfo:fix=4;num_sat=10,0.250199913979,0.250199913979,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.610684595,Rangefinder: distance=None; voltage=None,None,None,265,True,ACTIVE,GUIDED,True
2017_07_18__15-26-34_420,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519166;lon=-86.2394833;alt=264.42,LocationGlobalRelative:lat=41.519166;lon=-86.2394833;alt=15.68,LocationLocal:north=-29.5480384827;east=53.4913978577;down=-14.6776618958,Attitude:pitch=-0.146042257547;yaw=-1.71749544144;roll=0.0112744951621,[0.55; 0.23; -1.44],GPSInfo:fix=4;num_sat=10,0.250199913979,0.250199913979,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.712331703,Rangefinder: distance=None; voltage=None,None,None,265,True,ACTIVE,GUIDED,True
2017_07_18__15-26-34_519,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519166;lon=-86.2394833;alt=264.42,LocationGlobalRelative:lat=41.519166;lon=-86.2394833;alt=15.68,LocationLocal:north=-29.5480384827;east=53.4913978577;down=-14.6776618958,Attitude:pitch=-0.146042257547;yaw=-1.71749544144;roll=0.0112744951621,[0.55; 0.23; -1.44],GPSInfo:fix=4;num_sat=10,0.250199913979,0.250199913979,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.814070858,Rangefinder: distance=None; voltage=None,None,None,265,True,ACTIVE,GUIDED,True
2017_07_18__15-26-34_621,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519166;lon=-86.2394833;alt=264.42,LocationGlobalRelative:lat=41.519166;lon=-86.2394833;alt=15.68,LocationLocal:north=-29.5480384827;east=53.4913978577;down=-14.6776618958,Attitude:pitch=-0.146042257547;yaw=-1.71749544144;roll=0.0112744951621,[0.55; 0.23; -1.44],GPSInfo:fix=4;num_sat=10,0.250199913979,0.250199913979,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,0.915122547,Rangefinder: distance=None; voltage=None,None,None,265,True,ACTIVE,GUIDED,True
2017_07_18__15-26-34_720,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519166;lon=-86.2394833;alt=264.42,LocationGlobalRelative:lat=41.519166;lon=-86.2394833;alt=15.68,LocationLocal:north=-29.5480384827;east=53.4913978577;down=-14.6776618958,Attitude:pitch=-0.128343045712;yaw=-1.56410765648;roll=-0.0320398509502,[0.55; 0.23; -1.44],GPSInfo:fix=4;num_sat=10,0.250199913979,0.250199913979,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.019620444,Rangefinder: distance=None; voltage=None,None,None,265,True,ACTIVE,GUIDED,True
2017_07_18__15-26-34_820,APM:Copter-3.4.6,False,LocationGlobal:lat=41.519166;lon=-86.2394833;alt=264.42,LocationGlobalRelative:lat=41.519166;lon=-86.2394833;alt=15.68,LocationLocal:north=-29.5480384827;east=53.4913978577;down=-14.6776618958,Attitude:pitch=-0.128343045712;yaw=-1.56410765648;roll=-0.0320398509502,[0.55; 0.23; -1.44],GPSInfo:fix=4;num_sat=10,0.250199913979,0.250199913979,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.120820901,Rangefinder: distance=None; voltage=None,None,None,265,True,ACTIVE,GUIDED,True
2017_07_18__15-26-34_920,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191662;lon=-86.239484;alt=264.01,LocationGlobalRelative:lat=41.5191662;lon=-86.239484;alt=15.27,LocationLocal:north=-29.5311203003;east=53.427570343;down=-14.2641639709,Attitude:pitch=-0.128343045712;yaw=-1.56410765648;roll=-0.0320398509502,[0.36; -0.18; -1.06],GPSInfo:fix=4;num_sat=10,0.202484562993,0.202484562993,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.224082718,Rangefinder: distance=None; voltage=None,None,None,272,True,ACTIVE,GUIDED,True
2017_07_18__15-26-35_026,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191662;lon=-86.239484;alt=264.01,LocationGlobalRelative:lat=41.5191662;lon=-86.239484;alt=15.27,LocationLocal:north=-29.5311203003;east=53.427570343;down=-14.2641639709,Attitude:pitch=-0.128343045712;yaw=-1.56410765648;roll=-0.0320398509502,[0.36; -0.18; -1.06],GPSInfo:fix=4;num_sat=10,0.202484562993,0.202484562993,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.326606291,Rangefinder: distance=None; voltage=None,None,None,272,True,ACTIVE,GUIDED,True
2017_07_18__15-26-35_120,APM:Copter-3.4.6,False,LocationGlobal:lat=41.5191662;lon=-86.239484;alt=264.01,LocationGlobalRelative:lat=41.5191662;lon=-86.239484;alt=15.27,LocationLocal:north=-29.5311203003;east=53.427570343;down=-14.2641639709,Attitude:pitch=-0.128343045712;yaw=-1.56410765648;roll=-0.0320398509502,[0.36; -0.18; -1.06],GPSInfo:fix=4;num_sat=10,0.202484562993,0.202484562993,Gimbal: pitch=-57.68; roll=0.0; yaw=0.0,Battery:voltage=0.0;current=None;level=None,True,1.428639588,Rangefinder: distance=None; voltage=None,None,None,272,True,ACTIVE,GUIDED,True
